level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	779	360	87	30	-1	
3	1	1	1	0	0	779	360	87	30	-1	
4	1	1	1	1	0	779	360	87	30	-1	
5	1	1	1	1	1	779	360	87	30	96.998940	called:
2	1	2	0	0	0	271	370	498	39	-1	
3	1	2	1	0	0	271	370	498	39	-1	
4	1	2	1	1	0	271	370	498	39	-1	
5	1	2	1	1	1	271	384	39	24	92.524284	62-
5	1	2	1	1	2	319	384	22	23	93.271530	In
5	1	2	1	1	3	352	382	65	25	91.343773	Erb’s
5	1	2	1	1	4	428	375	124	34	96.942078	paralysis,
5	1	2	1	1	5	562	377	40	24	96.947296	the
5	1	2	1	1	6	612	374	126	28	96.906586	deformity
5	1	2	1	1	7	748	370	21	24	96.880348	is
2	1	3	0	0	0	1019	373	232	38	-1	
3	1	3	1	0	0	1019	373	232	38	-1	
4	1	3	1	1	0	1019	373	232	38	-1	
5	1	3	1	1	1	1019	387	22	24	83.363121	d.
5	1	3	1	1	2	1054	378	156	31	90.756195	Policeman’s
5	1	3	1	1	3	1220	373	31	30	95.775085	tip
2	1	4	0	0	0	1261	358	104	46	-1	
3	1	4	1	0	0	1261	358	104	46	-1	
4	1	4	1	1	0	1261	358	104	46	-1	
5	1	4	1	1	1	1261	358	104	46	96.885689	position
2	1	5	0	0	0	309	412	172	31	-1	
3	1	5	1	0	0	309	412	172	31	-1	
4	1	5	1	1	0	309	412	172	31	-1	
5	1	5	1	1	1	309	425	20	18	96.092972	a.
5	1	5	1	1	2	348	418	59	25	95.709259	Claw
5	1	5	1	1	3	416	412	65	27	95.709259	hand.
2	1	6	0	0	0	555	410	155	32	-1	
3	1	6	1	0	0	555	410	155	32	-1	
4	1	6	1	1	0	555	410	155	32	-1	
5	1	6	1	1	1	555	412	20	24	71.406006	b.
5	1	6	1	1	2	585	413	48	29	96.827042	Ape
5	1	6	1	1	3	644	410	66	26	96.822876	hand.
2	1	7	0	0	0	784	393	167	32	-1	
3	1	7	1	0	0	784	393	167	32	-1	
4	1	7	1	1	0	784	393	167	32	-1	
5	1	7	1	1	1	784	406	20	19	84.958214	c.
5	1	7	1	1	2	815	396	64	24	92.744934	Wrist
5	1	7	1	1	3	888	393	63	27	94.981155	drop.
2	1	8	0	0	0	813	458	109	27	-1	
3	1	8	1	0	0	813	458	109	27	-1	
4	1	8	1	1	0	813	458	109	27	-1	
5	1	8	1	1	1	813	461	14	24	93.295921	h
5	1	8	1	1	2	838	460	28	24	96.858727	of
5	1	8	1	1	3	873	458	49	24	96.677429	the:
2	1	9	0	0	0	273	468	537	38	-1	
3	1	9	1	0	0	273	468	537	38	-1	
4	1	9	1	1	0	273	468	537	38	-1	
5	1	9	1	1	1	273	483	38	23	91.646614	63-
5	1	9	1	1	2	320	482	47	23	93.305817	The
5	1	9	1	1	3	376	476	211	27	90.222931	thoracoacromial
5	1	9	1	1	4	597	477	76	27	96.690361	artery
