level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1200	1800	-1	
2	1	1	0	0	0	2	14	1198	1780	-1	
3	1	1	1	0	0	6	14	1194	1771	-1	
4	1	1	1	1	0	434	14	766	138	-1	
5	1	1	1	1	1	434	98	394	54	12.857428	oe
4	1	1	1	2	0	55	192	909	40	-1	
5	1	1	1	2	1	55	200	1	4	60.231358	|
5	1	1	1	2	2	235	193	26	3	0.000000	et
5	1	1	1	2	3	375	192	50	10	25.392918	ail
5	1	1	1	2	4	804	203	160	29	0.000000	5/12/2024
4	1	1	1	3	0	54	207	1027	64	-1	
5	1	1	1	3	1	54	227	1	19	66.335205	|
5	1	1	1	3	2	142	225	95	26	96.921188	Module
5	1	1	1	3	3	247	233	79	22	87.526031	Name;
5	1	1	1	3	4	336	226	152	28	90.078476	Introduction
5	1	1	1	3	5	498	228	46	20	96.946716	and
5	1	1	1	3	6	745	215	64	43	96.458786	Date:
5	1	1	1	3	7	819	219	17	52	19.110441	.
5	1	1	1	3	8	841	216	7	22	67.507469	!
5	1	1	1	3	9	854	207	68	64	21.637602	aes.
5	1	1	1	3	10	934	234	43	23	94.552650	120
5	1	1	1	3	11	986	238	95	28	96.565567	minutes
4	1	1	1	4	0	54	249	974	42	-1	
5	1	1	1	4	1	54	262	1	21	56.758289	|
5	1	1	1	4	2	340	258	97	27	96.281433	Skeletal
5	1	1	1	4	3	447	257	93	26	96.849510	System
5	1	1	1	4	4	744	258	63	22	96.922523	Time
5	1	1	1	4	5	815	249	46	24	15.997801	aloe
5	1	1	1	4	6	913	268	31	23	43.711151	72
5	1	1	1	4	7	953	269	75	22	92.559341	marks
4	1	1	1	5	0	142	276	868	48	-1	
5	1	1	1	5	1	142	287	95	26	96.570732	Module
5	1	1	1	5	2	247	295	73	22	93.256599	Code:
5	1	1	1	5	3	331	293	51	23	89.989479	ISK-
5	1	1	1	5	4	391	290	38	22	96.659622	101
5	1	1	1	5	5	744	285	64	26	96.777603	Total
5	1	1	1	5	6	818	276	101	48	9.321241	Marne’
5	1	1	1	5	7	912	272	20	56	4.791174	A
5	1	1	1	5	8	987	300	23	21	46.882233	a4
4	1	1	1	6	0	142	306	833	42	-1	
5	1	1	1	6	1	142	318	49	23	96.977753	End
5	1	1	1	6	2	202	323	26	20	96.904099	of
5	1	1	1	6	3	236	324	93	24	96.471382	Module
5	1	1	1	6	4	339	326	66	22	96.741219	Exam
5	1	1	1	6	5	746	316	101	27	96.712067	Number
5	1	1	1	6	6	855	307	26	24	93.305695	of
5	1	1	1	6	7	889	306	86	26	50.499882	Page®:
4	1	1	1	7	0	133	377	959	53	-1	
5	1	1	1	7	1	133	395	55	25	96.449448	The
5	1	1	1	7	2	197	404	77	22	96.722969	exam
5	1	1	1	7	3	285	403	117	24	96.157898	consists
5	1	1	1	7	4	412	399	29	24	96.945251	of
5	1	1	1	7	5	450	398	47	23	93.215469	120
5	1	1	1	7	6	508	399	84	25	93.019913	MCQs
5	1	1	1	7	7	601	405	25	23	96.892471	to
5	1	1	1	7	8	637	407	31	23	94.886108	be
5	1	1	1	7	9	679	394	135	33	95.331749	answered
5	1	1	1	7	10	825	392	24	23	95.958778	in
5	1	1	1	7	11	859	386	46	25	93.177910	the
5	1	1	1	7	12	915	377	95	27	95.944153	bubble
5	1	1	1	7	13	1019	383	73	26	96.976433	sheet
4	1	1	1	8	0	92	454	998	47	-1	
5	1	1	1	8	1	92	468	101	30	96.625145	Identify
5	1	1	1	8	2	201	473	40	21	96.888512	the
5	1	1	1	8	3	250	477	85	23	95.926369	choice
5	1	1	1	8	4	343	478	48	22	95.926369	that
5	1	1	1	8	5	398	475	54	22	96.388969	best
5	1	1	1	8	6	460	474	132	26	95.980156	completes
5	1	1	1	8	7	601	478	37	22	95.980156	the
5	1	1	1	8	8	647	474	126	27	96.317879	statement
5	1	1	1	8	9	781	475	28	17	95.293983	or
5	1	1	1	8	10	815	462	108	27	51.846489	answers
5	1	1	1	8	11	933	454	41	23	96.982689	the
5	1	1	1	8	12	983	459	107	23	86.421982	question,
4	1	1	1	9	0	61	511	947	59	-1	
5	1	1	1	9	1	61	511	51	29	59.259434	#4.
5	1	1	1	9	2	130	520	186	29	90.347183	Metachromatic
5	1	1	1	9	3	325	528	58	21	92.069931	stain
5	1	1	1	9	4	392	527	92	20	6.411238	is...
5	1	1	1	9	5	903	527	105	43	15.300026	is
4	1	1	1	10	0	97	545	949	62	-1	
5	1	1	1	10	1	97	570	16	7	57.135929	a.
5	1	1	1	10	2	122	557	108	23	92.553207	Toluidine
5	1	1	1	10	3	239	561	48	22	96.545059	blue
5	1	1	1	10	4	365	552	60	55	9.447088	Po
5	1	1	1	10	5	425	561	79	25	96.947594	Trypan
5	1	1	1	10	6	514	560	47	20	96.566406	blue
5	1	1	1	10	7	652	557	112	37	0.000000	Aéindian
5	1	1	1	10	8	774	557	32	20	94.878601	ink
5	1	1	1	10	9	934	560	5	4	0.000000	?
5	1	1	1	10	10	1010	545	36	19	37.024288	nll
4	1	1	1	11	0	43	615	857	37	-1	
5	1	1	1	11	1	43	619	12	33	10.654812	5
5	1	1	1	11	2	93	615	20	20	93.150627	2.
5	1	1	1	11	3	131	616	170	28	92.244385	Reticulocytes
5	1	1	1	11	4	310	627	38	14	96.904289	are
5	1	1	1	11	5	357	620	87	22	96.858566	stained
5	1	1	1	11	6	454	620	27	25	93.152214	by
5	1	1	1	11	7	493	634	98	5	72.026489	............
5	1	1	1	11	8	601	622	64	20	96.576828	Stain:
5	1	1	1	11	9	894	635	6	6	71.189476	,
4	1	1	1	12	0	67	635	977	63	-1	
5	1	1	1	12	1	67	635	66	52	62.983170	AG
5	1	1	1	12	2	123	652	67	22	96.712631	Silver
5	1	1	1	12	3	284	644	32	54	37.859402	be
5	1	1	1	12	4	325	650	83	28	59.738914	Briliant
