level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1644	2331	-1	
2	1	1	0	0	0	150	174	1012	34	-1	
3	1	1	1	0	0	150	174	1012	34	-1	
4	1	1	1	1	0	150	174	1012	34	-1	
5	1	1	1	1	1	150	174	68	26	92.497658	111-
5	1	1	1	1	2	245	174	62	27	92.889488	The
5	1	1	1	1	3	321	174	251	29	92.151108	brachioradialis
5	1	1	1	1	4	586	176	130	32	96.403320	muscle,
5	1	1	1	1	5	729	177	101	27	96.377991	select
5	1	1	1	1	6	840	177	53	27	96.763298	the
5	1	1	1	1	7	905	179	67	25	96.559792	true
5	1	1	1	1	8	984	179	178	26	96.247490	statement:
2	1	2	0	0	0	208	217	561	36	-1	
3	1	2	1	0	0	208	217	561	36	-1	
4	1	2	1	1	0	208	217	561	36	-1	
5	1	2	1	1	1	208	223	26	21	95.207870	a.
5	1	2	1	1	2	259	217	24	27	81.526314	Is
5	1	2	1	1	3	296	223	36	21	96.819794	an
5	1	2	1	1	4	345	219	138	26	96.445084	extensor
5	1	2	1	1	5	494	219	29	26	96.803307	of
5	1	2	1	1	6	533	219	48	27	96.861794	the
5	1	2	1	1	7	594	219	92	27	96.707138	elbow
5	1	2	1	1	8	694	220	75	33	96.324348	joint.
2	1	3	0	0	0	209	261	713	31	-1	
3	1	3	1	0	0	209	261	713	31	-1	
4	1	3	1	1	0	209	261	713	31	-1	
5	1	3	1	1	1	209	261	27	27	93.016663	b.
5	1	3	1	1	2	257	261	121	28	96.352394	Present
5	1	3	1	1	3	390	268	36	21	95.861115	on
5	1	3	1	1	4	439	263	49	27	96.225914	the
5	1	3	1	1	5	501	263	102	27	95.932579	medial
5	1	3	1	1	6	616	264	64	26	96.935722	side
5	1	3	1	1	7	692	264	30	26	96.452698	of
5	1	3	1	1	8	731	264	50	27	96.807678	the
5	1	3	1	1	9	792	264	130	28	96.231491	forearm.
2	1	4	0	0	0	208	306	739	37	-1	
3	1	4	1	0	0	208	306	739	37	-1	
4	1	4	1	1	0	208	306	739	37	-1	
5	1	4	1	1	1	208	311	26	22	89.889938	c.
5	1	4	1	1	2	257	306	26	27	81.762383	Is
5	1	4	1	1	3	296	307	129	35	96.892242	supplied
5	1	4	1	1	4	439	307	35	36	97.018150	by
5	1	4	1	1	5	488	308	138	35	93.279175	posterior
5	1	4	1	1	6	638	308	201	29	91.275681	interosseous
5	1	4	1	1	7	851	315	96	22	96.468597	nerve.
2	1	5	0	0	0	208	351	626	36	-1	
3	1	5	1	0	0	208	351	626	36	-1	
4	1	5	1	1	0	208	351	626	36	-1	
5	1	5	1	1	1	208	351	28	27	91.034470	d.
5	1	5	1	1	2	257	351	51	27	96.897781	Put
5	1	5	1	1	3	319	352	50	27	96.894653	the
5	1	5	1	1	4	379	352	122	28	94.423058	forearm
5	1	5	1	1	5	516	353	23	27	93.154015	in
5	1	5	1	1	6	553	353	138	34	93.071419	mid-pron
5	1	5	1	1	7	706	354	128	33	96.728828	position.
2	1	6	0	0	0	148	421	1277	41	-1	
3	1	6	1	0	0	148	421	1277	41	-1	
4	1	6	1	1	0	148	421	1277	41	-1	
5	1	6	1	1	1	148	421	69	27	91.623680	112-
5	1	6	1	1	2	244	422	138	34	96.503975	Triangle
5	1	6	1	1	3	393	423	34	27	96.840027	of
5	1	6	1	1	4	438	424	208	27	96.783615	auscultation
5	1	6	1	1	5	662	424	25	27	96.789314	is
5	1	6	1	1	6	701	425	181	27	96.713699	associated
5	1	6	1	1	7	896	425	70	27	96.603104	with
5	1	6	1	1	8	979	426	37	27	96.838501	all
5	1	6	1	1	9	1029	426	34	27	96.950653	of
5	1	6	1	1	10	1073	426	52	27	96.906509	the
5	1	6	1	1	11	1137	427	153	34	96.798714	following
5	1	6	1	1	12	1304	429	121	33	95.996910	except:
2	1	7	0	0	0	206	466	312	28	-1	
3	1	7	1	0	0	206	466	312	28	-1	
4	1	7	1	1	0	206	466	312	28	-1	
5	1	7	1	1	1	206	472	27	20	93.292702	a.
5	1	7	1	1	2	256	466	166	28	92.495811	Latissimus
5	1	7	1	1	3	435	467	83	27	96.176041	dorsi.
2	1	8	0	0	0	906	469	194	35	-1	
3	1	8	1	0	0	906	469	194	35	-1	
4	1	8	1	1	0	906	469	194	35	-1	
5	1	8	1	1	1	906	469	27	27	5.924063	b.
5	1	8	1	1	2	936	469	164	35	5.924063	Trapezius.
2	1	9	0	0	0	204	510	239	34	-1	
3	1	9	1	0	0	204	510	239	34	-1	
4	1	9	1	1	0	204	510	239	34	-1	
5	1	9	1	1	1	204	515	27	21	91.773659	c.
5	1	9	1	1	2	245	510	90	27	89.969971	Teres
5	1	9	1	1	3	348	511	95	33	96.730865	major.
2	1	10	0	0	0	899	514	500	35	-1	
3	1	10	1	0	0	899	514	500	35	-1	
4	1	10	1	1	0	899	514	500	35	-1	
5	1	10	1	1	1	899	514	28	26	90.631546	d.
5	1	10	1	1	2	943	514	102	26	32.244564	Medial
5	1	10	1	1	3	1058	515	102	26	96.532440	border
5	1	10	1	1	4	1171	515	30	26	97.000084	of
5	1	10	1	1	5	1211	515	47	26	96.715057	the
5	1	10	1	1	6	1271	517	128	32	96.577866	scapula.
2	1	11	0	0	0	147	578	881	36	-1	
3	1	11	1	0	0	147	578	881	36	-1	
4	1	11	1	1	0	147	578	881	36	-1	
5	1	11	1	1	1	147	578	64	27	91.583923	113-
5	1	11	1	1	2	231	578	153	28	91.583923	Pronation
5	1	11	1	1	3	394	580	58	27	96.940231	and
5	1	11	1	1	4	462	580	168	34	96.576477	supination
5	1	11	1	1	5	640	581	33	27	96.996155	of
5	1	11	1	1	6	680	581	50	27	97.005241	the
5	1	11	1	1	7	740	582	122	27	96.248497	forearm
5	1	11	1	1	8	873	588	108	21	96.070358	occurs
5	1	11	1	1	9	992	584	36	26	96.697823	at:
2	1	12	0	0	0	205	622	213	35	-1	
3	1	12	1	0	0	205	622	213	35	-1	
4	1	12	1	1	0	205	622	213	35	-1	
5	1	12	1	1	1	205	628	25	20	92.797638	a.
5	1	12	1	1	2	254	622	91	27	95.799324	Elbow
5	1	12	1	1	3	351	623	67	34	95.101166	joint.
2	1	13	0	0	0	892	625	593	37	-1	
3	1	13	1	0	0	892	625	593	37	-1	
4	1	13	1	1	0	892	625	593	37	-1	
5	1	13	1	1	1	892	626	26	26	92.434036	b.
5	1	13	1	1	2	930	625	125	35	96.647957	Superior
5	1	13	1	1	3	1064	627	53	26	96.801643	and
5	1	13	1	1	4	1130	627	99	27	93.289795	inferior
5	1	13	1	1	5	1238	628	155	27	91.120667	radio-ulnar
5	1	13	1	1	6	1400	629	85	33	96.877914	joints.
2	1	14	0	0	0	201	666	244	35	-1	
3	1	14	1	0	0	201	666	244	35	-1	
4	1	14	1	1	0	201	666	244	35	-1	
5	1	14	1	1	1	201	672	25	20	90.544609	c.
5	1	14	1	1	2	239	666	133	28	96.602707	Shoulder
5	1	14	1	1	3	378	668	67	33	96.849777	joint.
2	1	15	0	0	0	892	670	300	35	-1	
3	1	15	1	0	0	892	670	300	35	-1	
4	1	15	1	1	0	892	670	300	35	-1	
5	1	15	1	1	1	892	671	27	26	92.934204	d.
5	1	15	1	1	2	931	670	185	35	84.605026	Radio-carpal
5	1	15	1	1	3	1124	672	68	33	96.860573	joint.
2	1	16	0	0	0	145	734	1335	41	-1	
3	1	16	1	0	0	145	734	1335	41	-1	
4	1	16	1	1	0	145	734	1335	41	-1	
5	1	16	1	1	1	145	734	68	27	91.534081	114-
5	1	16	1	1	2	239	734	24	27	95.858269	A
5	1	16	1	1	3	277	735	115	34	95.858269	patient
5	1	16	1	1	4	404	737	209	34	96.330597	complaining
5	1	16	1	1	5	627	738	33	26	97.008438	of
5	1	16	1	1	6	672	738	134	34	96.679825	inability
5	1	16	1	1	7	817	739	32	26	96.858009	to
5	1	16	1	1	8	860	738	60	28	96.858009	flex
5	1	16	1	1	9	932	739	52	27	96.987061	the
5	1	16	1	1	10	997	739	91	27	96.893265	distal
5	1	16	1	1	11	1104	740	260	35	96.387123	interphalangeal
5	1	16	1	1	12	1375	741	105	34	96.898209	joints.
2	1	17	0	0	0	202	778	960	39	-1	
3	1	17	1	0	0	202	778	960	39	-1	
4	1	17	1	1	0	202	778	960	39	-1	
5	1	17	1	1	1	202	778	105	27	96.705200	Which
5	1	17	1	1	2	322	779	33	27	96.543045	of
5	1	17	1	1	3	366	780	51	27	96.868103	the
5	1	17	1	1	4	429	780	155	35	96.179008	following
5	1	17	1	1	5	599	781	140	27	96.781792	muscles
5	1	17	1	1	6	752	787	118	29	96.096443	appear
5	1	17	1	1	7	880	784	32	25	96.096443	to
5	1	17	1	1	8	926	782	38	27	96.829559	be
5	1	17	1	1	9	978	784	184	33	96.141479	paralyzed?
2	1	18	0	0	0	202	823	332	29	-1	
3	1	18	1	0	0	202	823	332	29	-1	
4	1	18	1	1	0	202	823	332	29	-1	
5	1	18	1	1	1	202	829	27	21	96.644875	a.
5	1	18	1	1	2	252	823	113	27	93.217682	Palmar
5	1	18	1	1	3	376	824	158	28	86.085472	interossei.
2	1	19	0	0	0	903	827	502	36	-1	
3	1	19	1	0	0	903	827	502	36	-1	
4	1	19	1	1	0	903	827	502	36	-1	
5	1	19	1	1	1	903	827	27	27	92.162987	b.
5	1	19	1	1	2	945	827	98	27	96.323441	Flexor
5	1	19	1	1	3	1054	828	145	34	92.469162	digitorum
5	1	19	1	1	4	1213	829	192	34	90.249992	superficialis.
2	1	20	0	0	0	200	867	475	36	-1	
3	1	20	1	0	0	200	867	475	36	-1	
4	1	20	1	1	0	200	867	475	36	-1	
5	1	20	1	1	1	200	873	27	20	92.658386	c.
5	1	20	1	1	2	242	867	98	27	96.820839	Flexor
5	1	20	1	1	3	351	868	145	34	92.387184	digitorum
5	1	20	1	1	4	510	869	165	34	92.387184	profundus.
2	1	21	0	0	0	902	871	220	28	-1	
3	1	21	1	0	0	902	871	220	28	-1	
4	1	21	1	1	0	902	871	220	28	-1	
5	1	21	1	1	1	902	871	28	27	92.932434	d.
5	1	21	1	1	2	945	871	177	28	78.572609	Lumbricals.
2	1	22	0	0	0	143	936	1345	36	-1	
3	1	22	1	0	0	143	936	1345	36	-1	
4	1	22	1	1	0	143	936	1345	36	-1	
5	1	22	1	1	1	143	936	68	26	93.166611	115-
5	1	22	1	1	2	237	936	24	27	96.828110	A
5	1	22	1	1	3	276	937	187	33	96.529938	14-year-old
5	1	22	1	1	4	478	938	59	34	96.486588	boy
5	1	22	1	1	5	550	939	70	26	96.763466	falls
5	1	22	1	1	6	633	945	40	20	95.826149	on
5	1	22	1	1	7	688	939	48	27	95.826149	his
5	1	22	1	1	8	749	941	214	26	96.251396	outstretched
5	1	22	1	1	9	978	941	82	27	96.037605	hand
5	1	22	1	1	10	1073	942	61	26	96.486107	and
5	1	22	1	1	11	1148	942	58	26	96.390083	has
5	1	22	1	1	12	1208	932	16	47	96.750961	a
5	1	22	1	1	13	1249	943	131	27	96.525070	fracture
5	1	22	1	1	14	1392	944	34	26	96.525070	of
5	1	22	1	1	15	1436	944	52	26	96.900665	the
2	1	23	0	0	0	200	980	1222	40	-1	
3	1	23	1	0	0	200	980	1222	40	-1	
4	1	23	1	1	0	200	980	1222	40	-1	
5	1	23	1	1	1	200	980	156	34	92.725540	scaphoid
5	1	23	1	1	2	371	981	91	27	96.980560	bone.
5	1	23	1	1	3	475	981	62	28	96.689430	The
5	1	23	1	1	4	550	982	132	27	96.245125	fracture
5	1	23	1	1	5	696	983	26	26	96.796349	is
5	1	23	1	1	6	736	984	84	26	96.549957	most
5	1	23	1	1	7	832	984	86	34	96.428581	likely
5	1	23	1	1	8	931	985	227	34	96.672447	accompanied
5	1	23	1	1	9	1173	986	38	33	96.991196	by
5	1	23	1	1	10	1224	992	17	20	95.408630	a
5	1	23	1	1	11	1255	988	121	32	95.412903	rupture
5	1	23	1	1	12	1388	987	34	26	96.911568	of
2	1	24	0	0	0	199	1024	541	36	-1	
3	1	24	1	0	0	199	1024	541	36	-1	
4	1	24	1	1	0	199	1024	541	36	-1	
5	1	24	1	1	1	199	1024	100	26	96.691132	which
5	1	24	1	1	2	313	1024	34	27	96.598312	of
5	1	24	1	1	3	357	1025	51	26	96.736343	the
5	1	24	1	1	4	420	1025	156	35	96.386948	following
5	1	24	1	1	5	590	1027	150	26	96.244530	arteries?
2	1	25	0	0	0	200	1067	243	35	-1	
3	1	25	1	0	0	200	1067	243	35	-1	
4	1	25	1	1	0	200	1067	243	35	-1	
5	1	25	1	1	1	200	1073	27	20	95.060135	a.
5	1	25	1	1	2	250	1067	84	27	96.914734	Ulnar
5	1	25	1	1	3	345	1069	98	33	95.684334	artery.
2	1	26	0	0	0	901	1071	452	34	-1	
3	1	26	1	0	0	901	1071	452	34	-1	
4	1	26	1	1	0	901	1071	452	34	-1	
5	1	26	1	1	1	901	1071	26	27	92.670357	b.
5	1	26	1	1	2	943	1071	82	34	96.731842	Deep
5	1	26	1	1	3	1039	1072	108	33	96.453445	palmar
5	1	26	1	1	4	1158	1073	106	26	96.649254	arterial
5	1	26	1	1	5	1277	1073	76	27	96.765350	arch.
2	1	27	0	0	0	197	1110	252	36	-1	
3	1	27	1	0	0	197	1110	252	36	-1	
4	1	27	1	1	0	197	1110	252	36	-1	
5	1	27	1	1	1	197	1116	27	21	91.474785	c.
5	1	27	1	1	2	240	1110	98	27	96.637886	Radial
5	1	27	1	1	3	351	1113	98	33	96.315430	artery.
2	1	28	0	0	0	895	1114	407	37	-1	
3	1	28	1	0	0	895	1114	407	37	-1	
4	1	28	1	1	0	895	1114	407	37	-1	
5	1	28	1	1	1	895	1115	28	26	91.767754	d.
5	1	28	1	1	2	939	1114	136	35	91.904037	Princeps
5	1	28	1	1	3	1088	1116	105	34	96.686874	pollicis
5	1	28	1	1	4	1205	1118	97	33	96.710297	artery.
2	1	29	0	0	0	140	1180	1255	39	-1	
3	1	29	1	0	0	140	1180	1255	39	-1	
4	1	29	1	1	0	140	1180	1255	39	-1	
5	1	29	1	1	1	140	1180	69	27	92.501045	116-
5	1	29	1	1	2	236	1180	68	28	96.667397	One
5	1	29	1	1	3	316	1181	33	27	96.667397	of
5	1	29	1	1	4	359	1182	52	27	96.184525	the
5	1	29	1	1	5	423	1182	156	35	96.404945	following
5	1	29	1	1	6	592	1183	124	28	96.615211	actions
5	1	29	1	1	7	730	1184	26	27	96.539352	is
5	1	29	1	1	8	769	1184	83	27	96.880226	done
5	1	29	1	1	9	866	1184	38	35	96.919357	by
5	1	29	1	1	10	916	1185	52	27	93.278168	the
5	1	29	1	1	11	981	1185	173	28	90.209793	latissimus
5	1	29	1	1	12	1168	1187	84	27	96.446495	dorsi
5	1	29	1	1	13	1266	1188	129	27	96.775955	muscle:
2	1	30	0	0	0	198	1225	293	28	-1	
3	1	30	1	0	0	198	1225	293	28	-1	
4	1	30	1	1	0	198	1225	293	28	-1	
5	1	30	1	1	1	198	1231	27	20	92.076454	a.
5	1	30	1	1	2	248	1225	103	27	91.359589	Flexes
5	1	30	1	1	3	363	1226	47	27	96.556541	the
5	1	30	1	1	4	423	1232	68	21	96.701042	arm.
2	1	31	0	0	0	899	1229	310	29	-1	
3	1	31	1	0	0	899	1229	310	29	-1	
4	1	31	1	1	0	899	1229	310	29	-1	
5	1	31	1	1	1	899	1229	27	27	91.194839	b.
5	1	31	1	1	2	939	1229	129	28	91.194839	Abducts
5	1	31	1	1	3	1079	1230	49	27	96.193504	the
5	1	31	1	1	4	1141	1236	68	22	96.193504	arm.
2	1	32	0	0	0	196	1269	436	35	-1	
3	1	32	1	0	0	196	1269	436	35	-1	
4	1	32	1	1	0	196	1269	436	35	-1	
5	1	32	1	1	1	196	1274	27	21	91.911835	c.
5	1	32	1	1	2	239	1269	133	35	93.131233	Laterally
5	1	32	1	1	3	384	1271	107	26	96.824677	rotates
5	1	32	1	1	4	502	1271	49	27	96.824677	the
5	1	32	1	1	5	564	1277	68	21	96.877090	arm.
2	1	33	0	0	0	898	1273	293	28	-1	
3	1	33	1	0	0	898	1273	293	28	-1	
4	1	33	1	1	0	898	1273	293	28	-1	
5	1	33	1	1	1	898	1273	28	27	93.094917	d.
5	1	33	1	1	2	941	1273	107	27	96.131035	Extend
5	1	33	1	1	3	1060	1274	50	27	96.310799	the
5	1	33	1	1	4	1122	1280	69	21	96.671005	arm.
2	1	34	0	0	0	138	1338	1090	39	-1	
3	1	34	1	0	0	138	1338	1090	39	-1	
4	1	34	1	1	0	138	1338	1090	39	-1	
5	1	34	1	1	1	138	1338	70	26	90.817497	117-
5	1	34	1	1	2	234	1338	68	28	96.582893	One
5	1	34	1	1	3	314	1339	34	27	96.894569	of
5	1	34	1	1	4	358	1340	52	27	96.995522	the
5	1	34	1	1	5	422	1340	156	35	96.778557	following
5	1	34	1	1	6	592	1347	112	21	96.624390	nerves
5	1	34	1	1	7	718	1341	26	27	96.883759	is
5	1	34	1	1	8	759	1344	54	25	96.731010	not
5	1	34	1	1	9	824	1342	126	35	96.233269	directly
5	1	34	1	1	10	963	1343	114	28	96.498955	related
5	1	34	1	1	11	1090	1345	32	26	96.498955	to
5	1	34	1	1	12	1136	1344	92	27	96.867805	bone:
2	1	35	0	0	0	197	1384	156	27	-1	
3	1	35	1	0	0	197	1384	156	27	-1	
4	1	35	1	1	0	197	1384	156	27	-1	
5	1	35	1	1	1	197	1389	28	21	96.309387	a.
5	1	35	1	1	2	246	1384	107	27	96.406593	Radial.
2	1	36	0	0	0	470	1385	165	28	-1	
3	1	36	1	0	0	470	1385	165	28	-1	
4	1	36	1	1	0	470	1385	165	28	-1	
5	1	36	1	1	1	470	1385	28	28	92.783226	b.
5	1	36	1	1	2	512	1386	123	27	96.873985	Median.
2	1	37	0	0	0	792	1387	133	28	-1	
3	1	37	1	0	0	792	1387	133	28	-1	
4	1	37	1	1	0	792	1387	133	28	-1	
5	1	37	1	1	1	792	1393	28	21	90.592941	c.
5	1	37	1	1	2	833	1387	92	28	96.661278	Ulnar.
2	1	38	0	0	0	1141	1389	163	35	-1	
3	1	38	1	0	0	1141	1389	163	35	-1	
4	1	38	1	1	0	1141	1389	163	35	-1	
5	1	38	1	1	1	1141	1389	29	28	92.910835	d.
5	1	38	1	1	2	1183	1390	121	34	94.493729	Axillary.
2	1	39	0	0	0	137	1453	1343	38	-1	
3	1	39	1	0	0	137	1453	1343	38	-1	
4	1	39	1	1	0	137	1453	1343	38	-1	
5	1	39	1	1	1	137	1453	72	26	92.362190	118-
5	1	39	1	1	2	235	1453	100	27	96.428017	Nerve
5	1	39	1	1	3	348	1454	67	27	96.143303	that
5	1	39	1	1	4	428	1455	73	34	96.153534	give
5	1	39	1	1	5	514	1462	143	28	96.226547	sensory
5	1	39	1	1	6	671	1457	119	34	96.717003	supply
5	1	39	1	1	7	804	1458	31	25	96.597496	to
5	1	39	1	1	8	850	1458	115	26	96.597496	medial
5	1	39	1	1	9	981	1458	48	27	96.810188	1/3
5	1	39	1	1	10	1044	1459	35	26	96.184059	of
5	1	39	1	1	11	1090	1459	53	27	96.156517	the
5	1	39	1	1	12	1157	1459	131	28	95.375961	dorsum
5	1	39	1	1	13	1306	1460	34	27	96.794525	of
5	1	39	1	1	14	1354	1461	84	27	96.221779	hand
5	1	39	1	1	15	1454	1461	26	27	96.132896	is
2	1	40	0	0	0	196	1497	283	29	-1	
3	1	40	1	0	0	196	1497	283	29	-1	
4	1	40	1	1	0	196	1497	283	29	-1	
5	1	40	1	1	1	196	1503	27	21	96.738403	a.
5	1	40	1	1	2	246	1497	118	27	96.417992	Median
5	1	40	1	1	3	381	1504	98	22	95.642815	nerve.
2	1	41	0	0	0	897	1501	244	29	-1	
3	1	41	1	0	0	897	1501	244	29	-1	
4	1	41	1	1	0	897	1501	244	29	-1	
5	1	41	1	1	1	897	1501	28	27	92.125008	b.
5	1	41	1	1	2	942	1502	87	27	96.204819	Ulnar
5	1	41	1	1	3	1042	1508	99	22	96.654533	nerve.
2	1	42	0	0	0	194	1540	260	29	-1	
3	1	42	1	0	0	194	1540	260	29	-1	
4	1	42	1	1	0	194	1540	260	29	-1	
5	1	42	1	1	1	194	1546	27	21	89.972893	c.
5	1	42	1	1	2	238	1540	102	28	96.864052	Radial
5	1	42	1	1	3	355	1547	99	22	96.190880	nerve.
2	1	43	0	0	0	902	1545	471	29	-1	
3	1	43	1	0	0	902	1545	471	29	-1	
4	1	43	1	1	0	902	1545	471	29	-1	
5	1	43	1	1	1	902	1545	29	27	91.524734	d.
5	1	43	1	1	2	948	1545	311	29	90.527542	Musculocutaneous
