level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1644	2331	-1	
2	1	1	0	0	0	129	98	1365	1879	-1	
3	1	1	1	0	0	26	98	1468	1879	-1	
4	1	1	1	1	0	135	98	516	35	-1	
5	1	1	1	1	1	135	99	46	26	96.729218	33.
5	1	1	1	1	2	195	98	57	28	96.222153	Sex
5	1	1	1	1	3	263	98	169	27	96.222153	chromatin
5	1	1	1	1	4	445	98	91	35	96.046631	(Barr
5	1	1	1	1	5	547	98	104	35	96.046631	body):
4	1	1	1	2	0	185	149	764	34	-1	
5	1	1	1	2	1	185	158	27	18	96.568184	a.
5	1	1	1	2	2	235	149	133	28	96.600014	Inactive
5	1	1	1	2	3	379	158	16	19	95.438103	x
5	1	1	1	2	4	407	150	209	27	95.438103	chromosome
5	1	1	1	2	5	627	149	31	27	96.603600	in
5	1	1	1	2	6	670	152	107	24	96.645645	turner
5	1	1	1	2	7	788	149	161	34	96.769684	syndrome
4	1	1	1	3	0	186	201	735	34	-1	
5	1	1	1	3	1	186	201	28	27	92.960609	b.
5	1	1	1	3	2	235	201	105	27	95.975739	Active
5	1	1	1	3	3	351	209	17	19	95.975739	x
5	1	1	1	3	4	380	202	208	26	96.448288	chromosome
5	1	1	1	3	5	601	201	28	26	96.096756	in
5	1	1	1	3	6	642	203	107	25	96.834526	turner
5	1	1	1	3	7	759	201	162	34	96.530655	syndrome
4	1	1	1	4	0	185	251	949	36	-1	
5	1	1	1	4	1	185	260	25	19	90.239784	c.
5	1	1	1	4	2	236	252	132	27	96.873848	Inactive
5	1	1	1	4	3	379	255	84	24	93.159760	extra
5	1	1	1	4	4	475	252	26	27	93.159760	X
5	1	1	1	4	5	512	252	209	27	96.099480	chromosome
5	1	1	1	4	6	733	251	30	27	93.297127	in
5	1	1	1	4	7	775	251	177	28	92.261574	Klinefelter
5	1	1	1	4	8	963	252	171	35	96.387093	syndrome.
4	1	1	1	5	0	184	303	913	36	-1	
5	1	1	1	5	1	184	304	30	27	93.042946	d.
5	1	1	1	5	2	234	303	105	28	96.925018	Active
5	1	1	1	5	3	350	306	83	25	96.144089	extra
5	1	1	1	5	4	445	312	17	19	96.835976	x
5	1	1	1	5	5	475	304	208	27	96.607475	chromosome
5	1	1	1	5	6	695	303	30	27	93.258247	in
5	1	1	1	5	7	737	303	178	28	91.229675	Klinefelter
5	1	1	1	5	8	925	304	172	35	96.254608	syndrome.
4	1	1	1	6	0	134	401	938	28	-1	
5	1	1	1	6	1	134	401	47	27	66.681931	34.
5	1	1	1	6	2	193	401	175	28	96.544365	Numerical
5	1	1	1	6	3	379	401	189	28	96.419487	aberrations
5	1	1	1	6	4	579	401	35	27	96.316605	of
5	1	1	1	6	5	621	401	224	27	96.629807	chromosomes
5	1	1	1	6	6	857	409	93	19	96.534668	occur
5	1	1	1	6	7	960	401	59	27	95.963760	due
5	1	1	1	6	8	1030	403	42	25	95.963760	to:
4	1	1	1	7	0	196	452	520	36	-1	
5	1	1	1	7	1	196	461	28	19	93.288536	a.
5	1	1	1	7	2	247	453	264	35	91.025589	Non-disjunction
5	1	1	1	7	3	524	453	30	27	93.271515	in
