level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	161	255	1250	20	-1	
3	1	1	1	0	0	161	255	1250	20	-1	
4	1	1	1	1	0	161	255	1250	20	-1	
5	1	1	1	1	1	161	255	1250	20	95.000000	 
2	1	2	0	0	0	203	299	881	98	-1	
3	1	2	1	0	0	203	299	881	98	-1	
4	1	2	1	1	0	203	299	180	39	-1	
5	1	2	1	1	1	203	299	42	27	90.382759	51-
5	1	2	1	1	2	257	305	126	33	86.430412	Fertilizati
4	1	2	1	2	0	337	319	201	31	-1	
5	1	2	1	2	1	337	319	81	27	60.613739	zation
5	1	2	1	2	2	430	329	63	21	92.215233	occurs
5	1	2	1	2	3	533	332	5	4	41.005714	j
4	1	2	1	3	0	246	330	838	67	-1	
5	1	2	1	3	1	246	347	22	20	87.916451	a.
5	1	2	1	3	2	288	346	129	36	92.234825	Intramural
5	1	2	1	3	3	424	330	58	62	29.119186	pag
5	1	2	1	3	4	498	334	24	19	78.750427	ts
5	1	2	1	3	5	533	338	22	19	78.750427	in
5	1	2	1	3	6	565	336	41	61	96.581268	the
5	1	2	1	3	7	615	342	122	37	95.967896	following
5	1	2	1	3	8	747	353	46	23	96.710411	site
5	1	2	1	3	9	803	355	26	24	96.994606	of
5	1	2	1	3	10	837	354	40	22	96.744217	the
5	1	2	1	3	11	888	349	120	28	95.916183	Fallopian
5	1	2	1	3	12	1019	348	65	22	96.038269	tube:
2	1	3	0	0	0	206	365	1103	64	-1	
3	1	3	1	0	0	206	365	1103	64	-1	
4	1	3	1	1	0	206	365	1103	64	-1	
5	1	3	1	1	1	206	401	31	28	81.790497	52
5	1	3	1	1	2	599	393	4	5	65.648346	-
5	1	3	1	1	3	615	377	102	31	88.022278	Isthmus.
5	1	3	1	1	4	822	394	20	18	81.668396	c.
5	1	3	1	1	5	854	384	83	26	96.174736	Lateral
5	1	3	1	1	6	949	383	42	23	96.758224	1/3.
5	1	3	1	1	7	1104	381	22	23	66.541496	d.
5	1	3	1	1	8	1138	365	171	37	0.000000	infundibulum.
2	1	4	0	0	0	256	406	1048	94	-1	
3	1	4	1	0	0	256	406	1048	94	-1	
4	1	4	1	1	0	257	406	213	38	-1	
5	1	4	1	1	1	257	406	52	29	96.290123	The
5	1	4	1	1	2	320	419	101	25	90.467072	common
5	1	4	1	1	3	466	421	4	5	96.443214	si
4	1	4	1	2	0	423	423	475	36	-1	
5	1	4	1	2	1	419	419	11	44	77.000038	N
5	1	4	1	2	2	449	423	47	25	94.839668	Site
5	1	4	1	2	3	506	429	27	24	96.937668	of
5	1	4	1	2	4	541	430	56	29	79.409164	imp}
5	1	4	1	2	5	667	442	56	7	12.322712	rama
5	1	4	1	2	6	894	444	4	5	66.300377	;
