level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1700	2200	-1	
2	1	1	0	0	0	232	225	1298	1606	-1	
3	1	1	1	0	0	230	225	1300	1619	-1	
4	1	1	1	1	0	593	225	937	32	-1	
5	1	1	1	1	1	593	251	4	5	0.000000	=
5	1	1	1	1	2	966	232	67	22	95.208992	cyte:
5	1	1	1	1	3	1274	239	3	4	9.192095	;
5	1	1	1	1	4	1351	228	19	26	93.873283	il.
4	1	1	1	2	0	278	227	1251	70	-1	
5	1	1	1	2	1	278	260	41	25	92.422333	38-
5	1	1	1	2	2	330	262	84	26	94.980179	Which
5	1	1	1	2	3	424	259	27	25	94.980179	of
5	1	1	1	2	4	458	256	40	24	97.007629	the
5	1	1	1	2	5	507	249	126	33	95.641678	following
5	1	1	1	2	6	644	258	22	18	96.620972	is
5	1	1	1	2	7	675	257	14	18	96.620972	a
5	1	1	1	2	8	700	235	180	52	92.892197	non-granular
5	1	1	1	2	9	890	227	133	70	0.000000	roe
5	1	1	1	2	10	1048	261	12	26	58.980545	|
5	1	1	1	2	11	1182	251	24	26	82.298187	g,
5	1	1	1	2	12	1219	230	129	42	91.116936	Eosinoph
5	1	1	1	2	13	1528	242	1	14	73.550056	|
4	1	1	1	3	0	331	279	575	50	-1	
5	1	1	1	3	1	331	305	21	18	95.957176	a.
5	1	1	1	3	2	372	289	154	40	52.423382	Lymphocyte.
5	1	1	1	3	3	620	289	21	23	92.712257	b.
5	1	1	1	3	4	654	283	116	33	91.971252	Basophil.
5	1	1	1	3	5	886	279	20	18	20.222149	ts
4	1	1	1	4	0	457	342	856	31	-1	
5	1	1	1	4	1	457	356	4	4	64.007240	;
5	1	1	1	4	2	677	352	5	4	94.553085	ized
5	1	1	1	4	3	742	349	39	24	95.116150	by:
5	1	1	1	4	4	1268	342	45	29	96.655449	clei
4	1	1	1	5	0	280	350	1040	39	-1	
5	1	1	1	5	1	280	363	40	24	91.447319	39-
5	1	1	1	5	2	333	355	151	34	96.299522	Neutrophils
5	1	1	1	5	3	495	356	40	19	96.680130	are
5	1	1	1	5	4	546	350	193	39	96.501167	characterized
5	1	1	1	5	5	759	353	22	25	96.739525	by:
5	1	1	1	5	6	1074	354	148	35	93.196320	segmented
5	1	1	1	5	7	1233	354	87	22	74.950005	nuciel.
4	1	1	1	6	0	241	364	880	59	-1	
5	1	1	1	6	1	241	364	1	59	95.554466	|
5	1	1	1	6	2	329	405	21	18	93.243378	a.
