level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	155	178	1012	34	-1	
3	1	1	1	0	0	155	178	1012	34	-1	
4	1	1	1	1	0	155	178	1012	34	-1	
5	1	1	1	1	1	155	178	68	26	92.497658	111-
5	1	1	1	1	2	250	178	62	27	92.889488	The
5	1	1	1	1	3	326	178	251	29	92.151108	brachioradialis
5	1	1	1	1	4	591	180	130	32	96.403320	muscle,
5	1	1	1	1	5	734	181	101	27	96.377991	select
5	1	1	1	1	6	845	181	53	27	96.763298	the
5	1	1	1	1	7	910	183	67	25	96.559792	true
5	1	1	1	1	8	989	183	178	26	96.247490	statement:
2	1	2	0	0	0	213	221	561	36	-1	
3	1	2	1	0	0	213	221	561	36	-1	
4	1	2	1	1	0	213	221	561	36	-1	
5	1	2	1	1	1	213	227	26	21	95.207870	a.
5	1	2	1	1	2	264	221	24	27	81.526314	Is
5	1	2	1	1	3	301	227	36	21	96.819794	an
5	1	2	1	1	4	350	223	138	26	96.445084	extensor
5	1	2	1	1	5	499	223	29	26	96.803307	of
5	1	2	1	1	6	538	223	48	27	96.861794	the
5	1	2	1	1	7	599	223	92	27	96.707138	elbow
5	1	2	1	1	8	699	224	75	33	96.324348	joint.
2	1	3	0	0	0	214	265	713	31	-1	
3	1	3	1	0	0	214	265	713	31	-1	
4	1	3	1	1	0	214	265	713	31	-1	
5	1	3	1	1	1	214	265	27	27	93.016663	b.
5	1	3	1	1	2	262	265	121	28	96.352394	Present
5	1	3	1	1	3	395	272	36	21	95.861115	on
5	1	3	1	1	4	444	267	49	27	96.225914	the
5	1	3	1	1	5	506	267	102	27	95.932579	medial
5	1	3	1	1	6	621	268	64	26	96.935722	side
5	1	3	1	1	7	697	268	30	26	96.452698	of
5	1	3	1	1	8	736	268	50	27	96.807678	the
5	1	3	1	1	9	797	268	130	28	96.231491	forearm.
2	1	4	0	0	0	213	310	739	37	-1	
3	1	4	1	0	0	213	310	739	37	-1	
4	1	4	1	1	0	213	310	739	37	-1	
5	1	4	1	1	1	213	315	26	22	89.889938	c.
5	1	4	1	1	2	262	310	26	27	81.762383	Is
5	1	4	1	1	3	301	311	129	35	96.892242	supplied
5	1	4	1	1	4	444	311	35	36	97.018150	by
5	1	4	1	1	5	493	312	138	35	93.279175	posterior
5	1	4	1	1	6	643	312	201	29	91.275681	interosseous
5	1	4	1	1	7	856	319	96	22	96.468597	nerve.
2	1	5	0	0	0	213	355	626	36	-1	
