level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1644	2331	-1	
2	1	1	0	0	0	135	98	516	35	-1	
3	1	1	1	0	0	135	98	516	35	-1	
4	1	1	1	1	0	135	98	516	35	-1	
5	1	1	1	1	1	135	99	46	26	96.252068	33.
5	1	1	1	1	2	195	98	57	28	96.484322	Sex
5	1	1	1	1	3	263	98	169	27	96.367340	chromatin
5	1	1	1	1	4	445	98	91	35	95.514206	(Barr
5	1	1	1	1	5	547	98	104	35	95.514206	body):
2	1	2	0	0	0	184	149	950	190	-1	
3	1	2	1	0	0	185	149	764	34	-1	
4	1	2	1	1	0	185	149	764	34	-1	
5	1	2	1	1	1	185	158	27	18	96.568184	a.
5	1	2	1	1	2	235	149	133	28	96.600014	Inactive
5	1	2	1	1	3	379	158	16	19	95.438103	x
5	1	2	1	1	4	407	150	209	27	95.438103	chromosome
5	1	2	1	1	5	627	149	31	27	96.603600	in
5	1	2	1	1	6	670	152	107	24	96.645645	turner
5	1	2	1	1	7	788	149	161	34	96.769684	syndrome
3	1	2	2	0	0	186	201	735	34	-1	
4	1	2	2	1	0	186	201	735	34	-1	
5	1	2	2	1	1	186	201	28	27	92.960609	b.
5	1	2	2	1	2	235	201	105	27	95.975739	Active
5	1	2	2	1	3	351	209	17	19	95.975739	x
5	1	2	2	1	4	380	202	208	26	96.448288	chromosome
5	1	2	2	1	5	601	201	28	26	96.096756	in
5	1	2	2	1	6	642	203	107	25	96.834526	turner
5	1	2	2	1	7	759	201	162	34	96.530655	syndrome
3	1	2	3	0	0	184	251	950	88	-1	
4	1	2	3	1	0	185	251	949	36	-1	
5	1	2	3	1	1	185	260	25	19	90.239784	c.
5	1	2	3	1	2	236	252	132	27	96.873848	Inactive
5	1	2	3	1	3	379	255	84	24	93.159760	extra
5	1	2	3	1	4	475	252	26	27	93.159760	X
5	1	2	3	1	5	512	252	209	27	96.099480	chromosome
5	1	2	3	1	6	733	251	30	27	93.297127	in
5	1	2	3	1	7	775	251	177	28	92.261574	Klinefelter
5	1	2	3	1	8	963	252	171	35	96.387093	syndrome.
4	1	2	3	2	0	184	303	913	36	-1	
5	1	2	3	2	1	184	304	30	27	93.042946	d.
5	1	2	3	2	2	234	303	105	28	96.925018	Active
5	1	2	3	2	3	350	306	83	25	96.144089	extra
5	1	2	3	2	4	445	312	17	19	96.835976	x
5	1	2	3	2	5	475	304	208	27	96.607475	chromosome
5	1	2	3	2	6	695	303	30	27	93.258247	in
5	1	2	3	2	7	737	303	178	28	91.229675	Klinefelter
5	1	2	3	2	8	925	304	172	35	96.254608	syndrome.
2	1	3	0	0	0	134	401	1126	242	-1	
3	1	3	1	0	0	134	401	1126	242	-1	
4	1	3	1	1	0	134	401	938	28	-1	
5	1	3	1	1	1	134	401	47	27	90.884132	34.
5	1	3	1	1	2	193	401	175	28	95.397987	Numerical
5	1	3	1	1	3	379	401	189	28	95.397987	aberrations
5	1	3	1	1	4	579	401	35	27	96.810539	of
5	1	3	1	1	5	621	401	224	27	95.931564	chromosomes
5	1	3	1	1	6	857	409	93	19	96.612907	occur
5	1	3	1	1	7	960	401	59	27	96.524010	due
5	1	3	1	1	8	1030	403	42	25	96.215378	to:
4	1	3	1	2	0	196	452	520	36	-1	
5	1	3	1	2	1	196	461	28	19	93.288536	a.
5	1	3	1	2	2	247	453	264	35	91.025589	Non-disjunction
5	1	3	1	2	3	524	453	30	27	93.271515	in
5	1	3	1	2	4	565	452	151	36	93.090363	euploidy.
4	1	3	1	3	0	198	504	697	36	-1	
5	1	3	1	3	1	198	505	28	26	91.456223	b.
5	1	3	1	3	2	247	504	143	28	90.434525	Gametes
5	1	3	1	3	3	400	513	53	19	96.837181	are
5	1	3	1	3	4	464	507	53	25	96.807648	not
5	1	3	1	3	5	528	504	123	36	96.209053	haploid
5	1	3	1	3	6	663	504	28	27	96.283829	in
5	1	3	1	3	7	704	504	191	35	96.451447	aneuploidy.
4	1	3	1	4	0	196	555	1064	36	-1	
5	1	3	1	4	1	196	564	26	19	83.920624	c.
5	1	3	1	4	2	234	556	67	27	96.429031	One
5	1	3	1	4	3	312	556	169	27	96.465576	chromatid
5	1	3	1	4	4	493	556	68	27	96.571121	fails
5	1	3	1	4	5	573	559	30	24	96.803688	to
5	1	3	1	4	6	615	555	151	36	96.613884	duplicate
5	1	3	1	4	7	778	555	110	36	93.299545	during
5	1	3	1	4	8	899	555	117	36	92.533043	S-stage
5	1	3	1	4	9	1027	555	31	28	95.920860	in
5	1	3	1	4	10	1069	555	191	36	95.920860	aneuploidy.
4	1	3	1	5	0	196	608	985	35	-1	
5	1	3	1	5	1	196	609	29	26	92.032661	d.
5	1	3	1	5	2	238	608	219	27	96.701553	Chromosome
5	1	3	1	5	3	469	608	67	27	96.796623	fails
5	1	3	1	5	4	548	611	30	24	96.800232	to
5	1	3	1	5	5	590	608	79	35	96.151344	align
5	1	3	1	5	6	681	608	112	34	96.221550	during
5	1	3	1	5	7	805	609	173	33	96.499992	metaphase
5	1	3	1	5	8	990	608	29	26	93.294685	in
5	1	3	1	5	9	1032	608	149	34	90.188263	euploidy.
2	1	4	0	0	0	133	702	1190	137	-1	
3	1	4	1	0	0	133	702	1190	137	-1	
4	1	4	1	1	0	133	702	1190	35	-1	
5	1	4	1	1	1	133	702	113	26	88.469543	35.The
5	1	4	1	1	2	257	702	152	35	96.078033	following
5	1	4	1	1	3	419	705	103	27	96.078033	artery
5	1	4	1	1	4	533	702	133	30	96.822037	supplies
5	1	4	1	1	5	677	702	50	26	96.638809	the
5	1	4	1	1	6	739	702	87	26	96.773758	inner
5	1	4	1	1	7	836	704	70	27	96.869774	part
5	1	4	1	1	8	917	702	35	26	96.574760	of
5	1	4	1	1	9	960	702	50	26	96.523643	the
5	1	4	1	1	10	1020	702	82	26	96.535873	shaft
5	1	4	1	1	11	1112	702	35	26	96.535873	of
5	1	4	1	1	12	1155	703	70	33	96.464088	long
5	1	4	1	1	13	1236	703	87	26	96.875351	bone:
4	1	4	1	2	0	196	752	1054	35	-1	
5	1	4	1	2	1	196	760	27	19	93.221359	a.
5	1	4	1	2	2	246	752	180	35	91.879112	Epiphyseal
5	1	4	1	2	3	438	755	111	32	96.306519	artery.
5	1	4	1	2	4	901	752	29	27	92.725746	b.
5	1	4	1	2	5	942	752	162	27	89.648697	Periosteal
5	1	4	1	2	6	1115	752	135	28	96.833626	arteries.
4	1	4	1	3	0	192	804	1073	35	-1	
5	1	4	1	3	1	192	812	25	19	82.609329	c.
5	1	4	1	3	2	239	804	181	35	89.819565	Diaphyseal
5	1	4	1	3	3	431	807	112	32	96.813652	artery.
