level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1200	1800	-1	
2	1	1	0	0	0	34	14	7	9	-1	
3	1	1	1	0	0	34	14	7	9	-1	
4	1	1	1	1	0	34	14	7	9	-1	
5	1	1	1	1	1	34	14	7	9	78.213821	7
2	1	2	0	0	0	0	24	33	51	-1	
3	1	2	1	0	0	0	24	33	51	-1	
4	1	2	1	1	0	0	24	33	51	-1	
5	1	2	1	1	1	0	24	33	51	83.747871	A
2	1	3	0	0	0	75	97	230	25	-1	
3	1	3	1	0	0	75	97	230	25	-1	
4	1	3	1	1	0	75	97	230	25	-1	
5	1	3	1	1	1	75	98	20	19	49.731426	5.
5	1	3	1	1	2	108	97	61	20	96.308762	Mast
5	1	3	1	1	3	177	100	44	20	96.524971	cell
5	1	3	1	1	4	231	101	74	21	96.680305	show:
2	1	4	0	0	0	493	23	674	84	-1	
3	1	4	1	0	0	493	23	674	84	-1	
4	1	4	1	1	0	493	23	674	84	-1	
5	1	4	1	1	1	493	23	674	84	35.973015	ST
2	1	5	0	0	0	25	74	62	70	-1	
3	1	5	1	0	0	25	74	62	70	-1	
4	1	5	1	1	0	25	74	62	70	-1	
5	1	5	1	1	1	25	74	62	70	53.117870	Las
2	1	6	0	0	0	759	119	69	23	-1	
3	1	6	1	0	0	759	119	69	23	-1	
4	1	6	1	1	0	759	119	69	23	-1	
5	1	6	1	1	1	759	119	69	23	16.349049	cleus.
2	1	7	0	0	0	100	130	324	34	-1	
3	1	7	1	0	0	100	130	324	34	-1	
4	1	7	1	1	0	100	130	324	34	-1	
5	1	7	1	1	1	100	133	63	25	96.965996	Deep
5	1	7	1	1	2	173	137	126	27	93.224091	acidophilic
5	1	7	1	1	3	307	130	117	31	72.818024	cytoplasm
2	1	8	0	0	0	551	129	207	40	-1	
3	1	8	1	0	0	551	129	207	40	-1	
4	1	8	1	1	0	551	129	207	40	-1	
5	1	8	1	1	1	551	134	113	35	19.801807	Clock
5	1	8	1	1	2	672	134	48	22	92.730865	face
5	1	8	1	1	3	730	129	28	18	18.705196	™
2	1	9	0	0	0	51	128	45	54	-1	
3	1	9	1	0	0	51	128	45	54	-1	
4	1	9	1	1	0	51	128	45	54	-1	
5	1	9	1	1	1	51	128	45	54	32.917320	cal
2	1	10	0	0	0	762	148	129	34	-1	
3	1	10	1	0	0	762	148	129	34	-1	
4	1	10	1	1	0	762	148	129	34	-1	
5	1	10	1	1	1	762	148	129	34	69.542137	cytoplasm.
2	1	11	0	0	0	41	159	348	56	-1	
3	1	11	1	0	0	41	159	348	56	-1	
4	1	11	1	1	0	41	159	348	56	-1	
5	1	11	1	1	1	41	159	61	56	20.807734	tab
5	1	11	1	1	2	98	169	93	22	96.903442	Surface
5	1	11	1	1	3	200	176	99	24	96.938957	receptor
5	1	11	1	1	4	306	173	30	20	96.704170	for
5	1	11	1	1	5	345	166	44	28	39.648560	IgE.
2	1	12	0	0	0	561	165	193	37	-1	
3	1	12	1	0	0	561	165	193	37	-1	
4	1	12	1	1	0	561	165	193	37	-1	
5	1	12	1	1	1	561	173	32	29	25.395231	_.
5	1	12	1	1	2	604	176	31	22	95.537125	Non
5	1	12	1	1	3	657	165	97	35	59.347588	granular
2	1	13	0	0	0	58	229	96	21	-1	
3	1	13	1	0	0	58	229	96	21	-1	
4	1	13	1	1	0	58	229	96	21	-1	
5	1	13	1	1	1	58	229	29	20	95.799980	26.
5	1	13	1	1	2	106	229	48	21	96.948090	The
2	1	14	0	0	0	166	246	105	10	-1	
3	1	14	1	0	0	166	246	105	10	-1	
4	1	14	1	1	0	166	246	105	10	-1	
5	1	14	1	1	1	166	246	31	6	19.143295	tees
5	1	14	1	1	2	203	248	41	7	0.000000	eeene
5	1	14	1	1	3	249	250	22	6	0.000000	eee
2	1	15	0	0	0	281	212	552	51	-1	
3	1	15	1	0	0	281	212	552	51	-1	
4	1	15	1	1	0	281	212	552	51	-1	
5	1	15	1	1	1	281	227	134	33	90.594482	synthesize
5	1	15	1	1	2	425	224	49	21	90.594482	C.T.
5	1	15	1	1	3	483	224	73	24	94.881798	fibers
5	1	15	1	1	4	565	236	43	19	91.922607	ang
5	1	15	1	1	5	619	229	88	34	96.607719	ground
5	1	15	1	1	6	716	212	117	40	70.366356	substance
2	1	16	0	0	0	835	209	144	65	-1	
3	1	16	1	0	0	835	209	144	65	-1	
4	1	16	1	1	0	835	209	144	65	-1	
5	1	16	1	1	1	835	214	13	56	64.577820	7
5	1	16	1	1	2	858	209	121	65	29.520407	riproblast
2	1	17	0	0	0	814	238	38	51	-1	
3	1	17	1	0	0	814	238	38	51	-1	
4	1	17	1	1	0	814	238	38	51	-1	
5	1	17	1	1	1	814	238	38	51	60.626759	ff
2	1	18	0	0	0	56	259	196	45	-1	
3	1	18	1	0	0	56	259	196	45	-1	
4	1	18	1	1	0	56	259	196	45	-1	
5	1	18	1	1	1	56	259	37	45	1.188240	»
5	1	18	1	1	2	100	259	152	43	96.895760	Macrophage
2	1	19	0	0	0	330	258	148	46	-1	
3	1	19	1	0	0	330	258	148	46	-1	
4	1	19	1	1	0	330	258	148	46	-1	
5	1	19	1	1	1	330	258	36	46	49.182632	&
5	1	19	1	1	2	374	265	56	22	96.835625	Mast
5	1	19	1	1	3	439	263	39	21	96.867058	cell
2	1	20	0	0	0	562	260	169	51	-1	
3	1	20	1	0	0	562	260	169	51	-1	
4	1	20	1	1	0	562	260	169	51	-1	
5	1	20	1	1	1	562	274	28	37	3.295326	(9:
5	1	20	1	1	2	600	268	84	28	3.295326	Plasma
5	1	20	1	1	3	694	260	37	37	96.335182	cell
2	1	21	0	0	0	58	324	734	34	-1	
3	1	21	1	0	0	58	324	734	34	-1	
4	1	21	1	1	0	58	324	734	34	-1	
5	1	21	1	1	1	58	326	36	21	96.705727	27.
5	1	21	1	1	2	108	327	134	31	96.992615	Regarding
5	1	21	1	1	3	252	334	39	20	93.267967	the
5	1	21	1	1	4	301	327	117	26	93.011314	holocrine
5	1	21	1	1	5	428	325	70	21	96.990501	mode
5	1	21	1	1	6	508	326	26	20	96.108902	of
5	1	21	1	1	7	542	328	117	28	79.000336	glandular
5	1	21	1	1	8	667	324	125	29	96.578476	secretion:
2	1	22	0	0	0	82	363	357	29	-1	
3	1	22	1	0	0	82	363	357	29	-1	
4	1	22	1	1	0	82	363	357	29	-1	
5	1	22	1	1	1	82	380	5	4	19.434175	«
5	1	22	1	1	2	98	364	33	21	97.001495	No
5	1	22	1	1	3	141	366	89	26	96.133026	change
5	1	22	1	1	4	240	370	19	20	96.882271	in
5	1	22	1	1	5	270	369	106	23	96.526863	secretory
5	1	22	1	1	6	385	363	54	22	96.592834	cells
2	1	23	0	0	0	606	357	188	42	-1	
3	1	23	1	0	0	606	357	188	42	-1	
4	1	23	1	1	0	606	357	188	42	-1	
5	1	23	1	1	1	606	366	41	33	51.508144	WS.
5	1	23	1	1	2	656	371	60	24	95.429962	Apex
5	1	23	1	1	3	724	362	23	22	96.959465	of
5	1	23	1	1	4	754	357	40	24	88.348679	cell
2	1	24	0	0	0	803	338	279	38	-1	
3	1	24	1	0	0	803	338	279	38	-1	
4	1	24	1	1	0	803	338	279	38	-1	
5	1	24	1	1	1	803	354	66	22	96.678459	come
5	1	24	1	1	2	878	343	37	24	95.514412	out
5	1	24	1	1	3	923	338	50	23	96.984718	with
5	1	24	1	1	4	984	342	98	24	86.482811	secretion
2	1	25	0	0	0	829	384	111	28	-1	
3	1	25	1	0	0	829	384	111	28	-1	
4	1	25	1	1	0	829	384	111	28	-1	
5	1	25	1	1	1	829	391	50	21	96.925270	mon
5	1	25	1	1	2	888	384	52	25	95.929619	type
2	1	26	0	0	0	52	394	469	35	-1	
3	1	26	1	0	0	52	394	469	35	-1	
4	1	26	1	1	0	52	394	469	35	-1	
5	1	26	1	1	1	52	394	49	30	59.380386	&
5	1	26	1	1	2	97	402	47	21	95.212616	The
5	1	26	1	1	3	152	404	72	21	95.212616	whole
5	1	26	1	1	4	234	408	39	20	86.352776	cell
5	1	26	1	1	5	284	409	17	20	96.858223	is
5	1	26	1	1	6	310	407	40	21	96.297386	lost
5	1	26	1	1	7	357	403	46	21	96.849197	with
5	1	26	1	1	8	413	401	108	21	96.852066	secretion
2	1	27	0	0	0	627	398	199	32	-1	
3	1	27	1	0	0	627	398	199	32	-1	
4	1	27	1	1	0	627	398	199	32	-1	
5	1	27	1	1	1	627	407	24	23	30.920830	di
5	1	27	1	1	2	657	407	44	22	50.456127	The
5	1	27	1	1	3	711	400	57	23	94.896446	most
5	1	27	1	1	4	776	398	50	20	87.488213	com
