level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1642	2322	-1	
2	1	1	0	0	0	146	173	1068	122	-1	
3	1	1	1	0	0	146	173	1068	122	-1	
4	1	1	1	1	0	146	173	1043	35	-1	
5	1	1	1	1	1	146	173	50	27	92.689651	22-
5	1	1	1	1	2	207	173	123	35	96.720978	Mallory
5	1	1	1	1	3	342	174	163	28	96.140434	trichrome
5	1	1	1	1	4	517	176	82	26	96.249489	stain
5	1	1	1	1	5	612	181	58	21	96.502701	can
5	1	1	1	1	6	685	175	38	28	96.902992	be
5	1	1	1	1	7	737	176	79	26	95.829704	used
5	1	1	1	1	8	829	176	48	27	95.829704	for
5	1	1	1	1	9	887	176	247	28	96.505150	demonstration
5	1	1	1	1	10	1147	178	42	27	96.813217	of:
4	1	1	1	2	0	205	216	990	35	-1	
5	1	1	1	2	1	205	223	26	21	96.394051	a.
5	1	1	1	2	2	246	216	136	35	96.394051	Collagen
5	1	1	1	2	3	395	218	96	27	96.910110	fibers.
5	1	1	1	2	4	908	220	27	27	92.082581	b.
5	1	1	1	2	5	951	221	139	26	92.082581	Reticular
5	1	1	1	2	6	1100	221	95	26	96.579109	fibers.
4	1	1	1	3	0	206	261	1008	34	-1	
5	1	1	1	3	1	206	266	25	21	92.942596	c.
5	1	1	1	3	2	247	261	222	34	96.502884	Macrophages.
5	1	1	1	3	3	904	264	29	26	91.827179	d.
5	1	1	1	3	4	947	264	72	26	93.211731	actin
5	1	1	1	3	5	1034	264	180	27	92.176262	microfibers.
2	1	2	0	0	0	145	329	1217	120	-1	
3	1	2	1	0	0	145	329	1217	120	-1	
4	1	2	1	1	0	145	329	876	35	-1	
5	1	2	1	1	1	145	329	50	27	92.768494	23-
5	1	2	1	1	2	206	330	173	34	95.841698	Regarding
5	1	2	1	1	3	393	331	91	27	96.851501	loose
5	1	2	1	1	4	497	332	120	26	95.788002	areolar
5	1	2	1	1	5	627	332	186	26	95.788002	connective
5	1	2	1	1	6	824	332	112	32	96.594444	tissue,
5	1	2	1	1	7	951	333	20	26	95.458694	it
5	1	2	1	1	8	983	333	38	26	95.458694	is:
4	1	2	1	2	0	204	371	1158	38	-1	
5	1	2	1	2	1	204	377	27	21	96.807816	a.
5	1	2	1	2	2	245	371	98	35	96.688881	Giving
5	1	2	1	2	3	356	372	48	27	97.005142	the
5	1	2	1	2	4	416	373	61	26	96.985481	skin
5	1	2	1	2	5	493	373	32	26	96.593491	its
5	1	2	1	2	6	538	373	103	34	96.597946	shape.
5	1	2	1	2	7	908	374	27	26	89.911835	b.
5	1	2	1	2	8	950	374	128	34	96.285912	Forming
5	1	2	1	2	9	1092	376	107	25	95.715477	stroma
5	1	2	1	2	10	1211	375	30	26	96.511200	of
5	1	2	1	2	11	1250	375	112	34	95.933655	glands.
4	1	2	1	3	0	204	414	1030	35	-1	
5	1	2	1	3	1	204	420	26	20	93.018814	c.
5	1	2	1	3	2	244	414	61	27	96.258423	The
5	1	2	1	3	3	317	416	184	26	96.326660	commonest
5	1	2	1	3	4	512	416	66	33	96.301712	type
5	1	2	1	3	5	591	416	30	26	96.546677	of
5	1	2	1	3	6	632	415	45	27	96.707405	CT
5	1	2	1	3	7	690	422	109	27	96.586868	proper.
5	1	2	1	3	8	904	417	29	26	92.997276	d.
5	1	2	1	3	9	946	416	153	27	95.666168	Abundant
5	1	2	1	3	10	1112	417	23	26	95.666168	in
5	1	2	1	3	11	1150	417	84	27	96.698318	brain.
2	1	3	0	0	0	144	479	1050	115	-1	
3	1	3	1	0	0	144	479	1050	115	-1	
4	1	3	1	1	0	144	479	1050	32	-1	
5	1	3	1	1	1	144	479	49	28	93.091789	24-
5	1	3	1	1	2	204	480	62	27	96.634087	The
5	1	3	1	1	3	280	481	139	27	95.368607	reticular
5	1	3	1	1	4	430	482	186	27	95.368607	connective
5	1	3	1	1	5	628	482	101	27	96.128723	tissue
5	1	3	1	1	6	741	488	60	21	96.819481	can
5	1	3	1	1	7	815	483	38	27	96.594589	be
5	1	3	1	1	8	866	483	235	27	96.704956	demonstrated
5	1	3	1	1	9	1114	484	80	27	96.704956	with:
4	1	3	1	2	0	203	522	828	29	-1	
5	1	3	1	2	1	203	528	26	20	93.271194	a.
5	1	3	1	2	2	243	522	144	28	93.081047	Toluidine
5	1	3	1	2	3	400	523	73	27	96.606255	blue.
5	1	3	1	2	4	901	525	26	26	92.916817	b.
5	1	3	1	2	5	942	525	89	26	96.834793	silver.
4	1	3	1	3	0	202	564	890	30	-1	
5	1	3	1	3	1	202	569	26	21	90.962898	c.
5	1	3	1	3	2	244	564	78	27	94.126366	H&E.
5	1	3	1	3	3	899	566	28	27	91.288681	d.
5	1	3	1	3	4	942	565	100	29	93.064072	Sudan
5	1	3	1	3	5	1057	567	35	26	75.396698	Ill.
2	1	4	0	0	0	142	630	1025	118	-1	
3	1	4	1	0	0	142	630	1025	118	-1	
4	1	4	1	1	0	142	630	512	35	-1	
5	1	4	1	1	1	142	630	50	27	88.904442	25-
5	1	4	1	1	2	203	630	188	34	88.904442	Histiocytes
5	1	4	1	1	3	404	632	150	33	96.381836	originate
5	1	4	1	1	4	566	632	88	26	96.309921	from:
4	1	4	1	2	0	219	672	948	36	-1	
5	1	4	1	2	1	219	678	26	20	91.475761	a.
5	1	4	1	2	2	261	672	132	34	91.475761	Pericyte.
5	1	4	1	2	3	902	674	28	26	93.139656	b.
5	1	4	1	2	4	944	674	223	34	96.626160	B-lymphocyte.
4	1	4	1	3	0	219	712	883	36	-1	
5	1	4	1	3	1	219	718	25	21	91.869057	c.
5	1	4	1	3	2	258	712	164	35	94.815323	Adipocyte.
5	1	4	1	3	3	899	715	28	26	93.226196	d.
5	1	4	1	3	4	942	714	160	34	96.164551	Monocyte.
2	1	5	0	0	0	141	778	1110	113	-1	
3	1	5	1	0	0	141	778	1110	113	-1	
4	1	5	1	1	0	141	778	1110	36	-1	
5	1	5	1	1	1	141	778	50	26	93.019135	26-
5	1	5	1	1	2	202	778	145	34	94.777634	Irregular
5	1	5	1	1	3	357	780	71	33	95.778633	type
5	1	5	1	1	4	440	779	35	27	96.999496	of
5	1	5	1	1	5	484	779	91	27	96.067924	white
5	1	5	1	1	6	587	780	119	26	95.858116	fibrous
5	1	5	1	1	7	719	780	186	27	96.610641	connective
5	1	5	1	1	8	917	780	102	27	96.610641	tissue
5	1	5	1	1	9	1034	781	25	26	96.982712	is
5	1	5	1	1	10	1074	782	127	32	96.135727	present
5	1	5	1	1	11	1213	781	38	27	96.135727	in:
4	1	5	1	2	0	200	820	909	36	-1	
5	1	5	1	2	1	200	826	27	21	95.661613	a.
5	1	5	1	2	2	240	820	128	27	96.074219	Tendon.
5	1	5	1	2	3	897	822	26	27	92.687119	b.
5	1	5	1	2	4	938	822	171	34	96.613129	Ligaments.
4	1	5	1	3	0	200	861	975	30	-1	
5	1	5	1	3	1	200	868	26	20	91.385223	c.
5	1	5	1	3	2	242	861	122	28	96.060959	Cornea.
5	1	5	1	3	3	900	864	29	26	92.928139	d.
5	1	5	1	3	4	945	864	141	27	95.545166	Umbilical
5	1	5	1	3	5	1099	865	76	26	95.872772	cord.
2	1	6	0	0	0	140	927	1231	120	-1	
3	1	6	1	0	0	140	927	1231	120	-1	
4	1	6	1	1	0	140	927	745	36	-1	
5	1	6	1	1	1	140	927	50	26	92.703293	27-
5	1	6	1	1	2	200	927	62	27	95.813469	The
5	1	6	1	1	3	274	928	152	33	96.554993	epithelial
5	1	6	1	1	4	439	928	102	27	96.554993	tissue
5	1	6	1	1	5	555	929	26	26	96.228607	is
5	1	6	1	1	6	595	929	228	26	96.467232	characterized
5	1	6	1	1	7	837	929	48	34	95.999786	by:
4	1	6	1	2	0	199	968	905	35	-1	
5	1	6	1	2	1	199	974	27	21	96.864449	a.
5	1	6	1	2	2	241	968	119	27	96.449120	Formed
5	1	6	1	2	3	374	969	28	27	96.746323	of
5	1	6	1	2	4	412	969	99	34	96.623192	widely
5	1	6	1	2	5	524	970	156	33	96.867752	separated
5	1	6	1	2	6	694	970	78	26	96.389008	cells.
5	1	6	1	2	7	900	970	27	27	90.326981	b.
5	1	6	1	2	8	940	970	164	28	91.224220	Avascular.
4	1	6	1	3	0	200	1009	1171	38	-1	
5	1	6	1	3	1	200	1016	25	21	92.837944	c.
5	1	6	1	3	2	240	1009	89	28	96.656151	Great
5	1	6	1	3	3	341	1012	117	26	96.656151	amount
