level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1200	1800	-1	
2	1	1	0	0	0	16	115	1157	1649	-1	
3	1	1	1	0	0	17	115	1156	1639	-1	
4	1	1	1	1	0	34	115	562	33	-1	
5	1	1	1	1	1	34	127	44	20	18.078661	c-fr
5	1	1	1	1	2	104	116	33	19	91.738518	49.
5	1	1	1	1	3	149	117	126	31	96.386452	Regarding
5	1	1	1	1	4	283	125	36	19	96.386452	the
5	1	1	1	1	5	327	124	79	21	96.657928	triceps
5	1	1	1	1	6	415	115	80	22	96.185654	brachii
5	1	1	1	1	7	504	120	92	21	88.105713	muscle:
4	1	1	1	2	0	75	144	741	47	-1	
5	1	1	1	2	1	75	154	2	32	75.018196	|
5	1	1	1	2	2	98	144	103	32	28.165344	(thas
5	1	1	1	2	3	210	159	12	14	86.565430	a
5	1	1	1	2	4	232	156	72	25	96.406143	lateral,
5	1	1	1	2	5	322	164	5	14	95.180382	a
5	1	1	1	2	6	336	153	69	24	95.180382	medial
5	1	1	1	2	7	413	150	41	21	96.804726	and
5	1	1	1	2	8	463	154	12	14	96.733925	a
5	1	1	1	2	9	484	150	55	20	93.231918	short
5	1	1	1	2	10	548	152	53	23	65.860001	heag
5	1	1	1	2	11	784	170	32	21	40.407143	ne
4	1	1	1	3	0	100	178	1006	50	-1	
5	1	1	1	3	1	100	184	95	38	0.000000	/b-Long
5	1	1	1	3	2	205	188	55	22	96.848175	head
5	1	1	1	3	3	269	194	59	18	96.954659	takes
5	1	1	1	3	4	336	190	58	24	96.597153	origin
5	1	1	1	3	5	402	187	49	19	93.269196	from
5	1	1	1	3	6	460	185	143	24	92.810280	supraglenoid
5	1	1	1	3	7	611	191	85	25	91.203651	tubercle
5	1	1	1	3	8	703	183	21	21	94.854317	of
5	1	1	1	3	9	731	178	83	50	24.751005	weal
5	1	1	1	3	10	822	192	114	30	88.533722	olecranon
5	1	1	1	3	11	946	190	84	22	70.051323	Process
5	1	1	1	3	12	1039	198	19	18	96.282173	of
5	1	1	1	3	13	1065	202	41	22	51.557140	yin
4	1	1	1	4	0	94	214	861	37	-1	
5	1	1	1	4	1	94	219	82	28	2.227755	&-\tis
5	1	1	1	4	2	186	224	94	22	96.611031	supplied
5	1	1	1	4	3	289	228	25	23	93.227417	by
5	1	1	1	4	4	323	225	121	25	27.683483	ulnarnerve
5	1	1	1	4	5	543	224	42	25	0.000000	_A®
5	1	1	1	4	6	596	226	11	19	74.993347	It
5	1	1	1	4	7	616	233	15	15	78.591858	is
5	1	1	1	4	8	641	218	83	31	43.729725	inserted
5	1	1	1	4	9	733	214	39	21	79.857239	into
4	1	1	1	5	0	542	246	611	40	-1	
5	1	1	1	5	1	542	277	3	4	19.461708	;
5	1	1	1	5	2	793	263	43	23	81.868683	ein
5	1	1	1	5	3	844	251	96	28	81.868683	forearm
5	1	1	1	5	4	950	246	92	26	78.025291	include;
5	1	1	1	5	5	1152	267	1	6	88.251541	|
4	1	1	1	6	0	110	273	1003	47	-1	
5	1	1	1	6	1	110	274	33	37	75.541908	50.
5	1	1	1	6	2	155	275	45	21	96.974442	The
5	1	1	1	6	3	209	283	101	20	87.075867	muscles
5	1	1	1	6	4	318	278	100	29	92.381340	supplied
5	1	1	1	6	5	427	277	27	24	93.912697	by
5	1	1	1	6	6	463	277	110	39	82.979645	posterior
5	1	1	1	6	7	581	280	151	26	76.852371	interosseous
5	1	1	1	6	8	740	273	51	21	28.247982	eng
5	1	1	1	6	9	812	301	35	19	76.506874	sor
5	1	1	1	6	10	855	286	71	28	64.443604	indicis
5	1	1	1	6	11	982	282	30	21	50.889244	4
5	1	1	1	6	12	1015	285	98	33	85.006889	Brachialig
4	1	1	1	7	0	101	306	709	39	-1	
5	1	1	1	7	1	101	312	34	33	35.808369	7
5	1	1	1	7	2	142	309	116	24	56.630478	Anconeus
5	1	1	1	7	3	299	306	39	36	59.210388	JS.
