level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	108	219	1408	1714	-1	
3	1	1	1	0	0	107	219	1409	1714	-1	
4	1	1	1	1	0	141	219	1340	33	-1	
5	1	1	1	1	1	141	227	5	25	60.505547	||
5	1	1	1	1	2	350	239	71	10	2.637415	ee
5	1	1	1	1	3	562	219	463	25	52.436390	EEE
5	1	1	1	1	4	1250	225	72	12	47.064461	wo
5	1	1	1	1	5	1480	237	1	3	32.482891	1
4	1	1	1	2	0	590	248	467	51	-1	
5	1	1	1	2	1	590	255	11	24	83.037506	B
5	1	1	1	2	2	601	255	71	33	45.595863	ati)
5	1	1	1	2	3	689	244	60	59	5.537987	Anal
5	1	1	1	2	4	767	281	11	4	83.984283	—
5	1	1	1	2	5	797	244	64	59	16.194210	pial
5	1	1	1	2	6	881	244	40	59	10.534525	jac
5	1	1	1	2	7	944	244	54	59	25.502090	cabal!
5	1	1	1	2	8	1013	244	46	59	15.456982	Als
4	1	1	1	3	0	143	329	1339	89	-1	
5	1	1	1	3	1	143	360	1	58	90.357109	|
5	1	1	1	3	2	257	371	62	26	27.952312	aes
5	1	1	1	3	3	1228	328	61	7	38.995178	Sa
5	1	1	1	3	4	1481	335	1	29	89.443619	|
4	1	1	1	4	0	282	367	1200	48	-1	
5	1	1	1	4	1	282	374	85	24	60.637150	lodule
5	1	1	1	4	2	380	375	93	25	96.414032	Name:
5	1	1	1	4	3	487	378	180	32	96.414032	Introduction
5	1	1	1	4	4	679	389	53	23	96.991089	and
5	1	1	1	4	5	985	379	74	25	93.636597	Date:
5	1	1	1	4	6	1072	367	174	33	70.899071	10/12/2022
5	1	1	1	4	7	1295	396	6	5	54.112877	_
5	1	1	1	4	8	1325	389	65	26	4.020987	ites
4	1	1	1	5	0	142	399	1340	72	-1	
5	1	1	1	5	1	142	432	1	25	81.477386	|
5	1	1	1	5	2	256	445	62	26	96.942039	Mod
5	1	1	1	5	3	460	454	5	5	51.723526	__
5	1	1	1	5	4	489	415	118	27	93.823860	Skeletal
5	1	1	1	5	5	618	420	109	29	96.652512	System
5	1	1	1	5	6	983	415	73	25	96.844643	Time
5	1	1	1	5	7	1067	412	121	24	96.908966	allowed:
5	1	1	1	5	8	1202	403	51	29	95.688332	120
5	1	1	1	5	9	1265	399	56	25	93.181747	min
5	1	1	1	5	10	1481	409	1	9	74.682564	|
4	1	1	1	6	0	255	426	1227	81	-1	
5	1	1	1	6	1	255	447	111	60	93.630882	Module
5	1	1	1	6	2	377	447	87	24	93.272469	Code:
5	1	1	1	6	3	478	449	62	27	37.703880	ISk-
5	1	1	1	6	4	551	453	46	24	94.543915	101
5	1	1	1	6	5	983	449	74	26	96.882568	Total
5	1	1	1	6	6	1070	448	96	24	96.504425	Marks:
5	1	1	1	6	7	1179	445	32	25	96.783409	72
5	1	1	1	6	8	1224	434	93	32	96.751534	marks
5	1	1	1	6	9	1481	426	1	39	87.738869	|
4	1	1	1	7	0	140	470	1152	95	-1	
5	1	1	1	7	1	140	504	2	61	90.163284	|
5	1	1	1	7	2	276	488	16	19	96.593437	nd
5	1	1	1	7	3	324	484	30	24	96.593437	of
5	1	1	1	7	4	365	484	109	24	96.098305	Module
5	1	1	1	7	5	487	486	80	26	96.814537	Exam
5	1	1	1	7	6	984	484	119	26	96.896240	Number
5	1	1	1	7	7	1111	484	29	23	96.911247	of
5	1	1	1	7	8	1151	481	99	32	96.884995	pages:
5	1	1	1	7	9	1263	470	29	26	95.294441	11
4	1	1	1	8	0	139	522	1342	77	-1	
5	1	1	1	8	1	139	594	1	5	85.946251	|
5	1	1	1	8	2	248	547	63	28	96.996231	The
5	1	1	1	8	3	323	555	89	20	96.668884	exam
5	1	1	1	8	4	425	550	142	28	96.803062	consists
5	1	1	1	8	5	580	552	34	26	96.796486	of
5	1	1	1	8	6	624	552	56	28	93.305901	120
5	1	1	1	8	7	692	554	98	31	92.698273	MCQs
5	1	1	1	8	8	812	562	21	20	82.130211	fo
5	1	1	1	8	9	851	559	33	20	95.699684	be
5	1	1	1	8	10	895	547	161	31	95.699684	answered
5	1	1	1	8	11	1069	547	28	26	96.255310	in
5	1	1	1	8	12	1108	546	52	27	96.945503	the
5	1	1	1	8	13	1173	537	115	33	96.488861	bubble
5	1	1	1	8	14	1299	522	98	37	96.930092	sheet
4	1	1	1	9	0	211	592	1270	79	-1	
5	1	1	1	9	1	211	616	117	30	96.510910	Identify
5	1	1	1	9	2	337	617	47	23	96.762405	the
5	1	1	1	9	3	394	616	100	26	96.971329	choice
5	1	1	1	9	4	505	619	59	24	96.935059	that
5	1	1	1	9	5	572	620	67	25	96.744438	best
5	1	1	1	9	6	647	624	154	28	96.661064	completes
5	1	1	1	9	7	809	601	43	48	96.671631	the
5	1	1	1	9	8	866	617	153	27	96.296600	statement
5	1	1	1	9	9	1027	621	33	18	96.981171	or
5	1	1	1	9	10	1068	617	126	22	96.978630	answers
5	1	1	1	9	11	1205	610	47	24	96.854271	the
5	1	1	1	9	12	1262	592	145	48	96.239464	question.
5	1	1	1	9	13	1479	595	2	76	58.938786	|
4	1	1	1	10	0	206	667	1274	44	-1	
5	1	1	1	10	1	206	673	24	23	93.181808	1-
5	1	1	1	10	2	259	674	53	23	96.625618	The
5	1	1	1	10	3	323	673	134	29	96.638084	following
5	1	1	1	10	4	468	675	50	23	95.541069	cell
5	1	1	1	10	5	528	677	106	24	93.295944	stained
5	1	1	1	10	6	645	673	267	38	54.182701	metachromati¢ally
5	1	1	1	10	7	920	674	59	23	97.001488	with
5	1	1	1	10	8	990	671	127	25	96.843758	toluidine
5	1	1	1	10	9	1128	669	61	23	96.026886	blue
5	1	1	1	10	10	1200	667	32	23	96.026886	is:
5	1	1	1	10	11	1479	684	1	9	73.541634	|
4	1	1	1	11	0	268	697	1212	89	-1	
5	1	1	1	11	1	268	715	23	17	96.086662	a.
5	1	1	1	11	2	312	709	101	23	96.662689	Plasma
5	1	1	1	11	3	424	709	52	23	94.143608	cell.
5	1	1	1	11	4	576	711	23	24	88.694290	b.
5	1	1	1	11	5	612	713	162	32	96.527077	Macrophage
5	1	1	1	11	6	780	698	58	88	58.836323	7)
5	1	1	1	11	7	916	715	22	18	92.375526	c.
5	1	1	1	11	8	952	709	64	23	96.221146	Mast
5	1	1	1	11	9	1025	706	52	24	92.081085	cell.
5	1	1	1	11	10	1174	703	24	23	90.081726	d.
5	1	1	1	11	11	1211	697	117	30	90.081726	Pericyte.
5	1	1	1	11	12	1479	700	1	9	83.014725	|
4	1	1	1	12	0	134	729	1346	76	-1	
5	1	1	1	12	1	134	772	1	33	83.289642	|
5	1	1	1	12	2	201	768	27	23	91.559128	2-
5	1	1	1	12	3	257	767	55	24	95.242081	Cell
5	1	1	1	12	4	324	767	155	24	96.640228	membrane
5	1	1	1	12	5	490	774	52	19	93.664070	can
5	1	1	1	12	6	554	769	33	24	93.664070	be
5	1	1	1	12	7	597	771	105	25	92.759300	stained
5	1	1	1	12	8	714	773	16	23	92.759300	b
5	1	1	1	12	9	817	773	126	25	96.367882	following
5	1	1	1	12	10	955	762	202	28	96.331329	histochemical
5	1	1	1	12	11	1168	756	80	38	96.522629	stain:
5	1	1	1	12	12	1479	729	1	55	90.093033	|
4	1	1	1	13	0	133	783	1347	83	-1	
5	1	1	1	13	1	133	805	1	25	52.920067	|
5	1	1	1	13	2	265	808	23	18	94.486588	a.
5	1	1	1	13	3	301	802	130	40	96.679382	Sudan
5	1	1	1	13	4	391	797	43	56	80.081978	Il.
5	1	1	1	13	5	626	806	23	23	92.650543	b.
5	1	1	1	13	6	661	806	76	30	92.697220	Trypa
5	1	1	1	13	7	748	783	86	83	16.172962	yblue,
5	1	1	1	13	8	869	794	25	33	47.059555	=
5	1	1	1	13	9	975	807	23	17	62.270916	¢.
5	1	1	1	13	10	1011	799	99	24	96.569267	Brilliant
5	1	1	1	13	11	1119	795	78	29	92.224213	cresyl
5	1	1	1	13	12	1209	794	63	24	93.896461	blue.
4	1	1	1	14	0	265	817	1215	64	-1	
5	1	1	1	14	1	265	838	25	23	79.125420	d.
5	1	1	1	14	2	302	837	113	25	96.265663	Periodic
5	1	1	1	14	3	424	838	55	24	96.401741	acid
5	1	1	1	14	4	490	839	79	24	96.401741	Schiff
5	1	1	1	14	5	577	841	107	24	96.783539	reaction
5	1	1	1	14	6	695	824	89	47	64.326561	(PAS),
5	1	1	1	14	7	872	827	40	54	0.000000	“y
4	1	1	1	15	0	396	854	1084	48	-1	
5	1	1	1	15	1	396	897	5	5	51.488743	;
5	1	1	1	15	2	745	867	65	30	21.242971	ye
5	1	1	1	15	3	1479	854	1	23	67.695770	|
4	1	1	1	16	0	130	886	1351	48	-1	
5	1	1	1	16	1	130	917	1	9	36.544434	}
5	1	1	1	16	2	165	894	19	43	7.391129	|
5	1	1	1	16	3	198	898	27	24	74.397507	3-
5	1	1	1	16	4	255	898	183	29	88.854057	Ribophorins
5	1	1	1	16	5	449	904	53	18	96.795219	are:
5	1	1	1	16	6	722	889	38	43	0.000000	ao
5	1	1	1	16	7	854	886	72	48	0.000000	194
4	1	1	1	17	0	252	917	1229	64	-1	
5	1	1	1	17	1	252	938	23	19	95.530579	a.
5	1	1	1	17	2	288	932	105	25	95.530579	Inactive
5	1	1	1	17	3	404	933	144	25	96.609726	chromatin.
5	1	1	1	17	4	727	917	184	64	0.000000	Ygermnn,
5	1	1	1	17	5	969	931	24	23	92.143448	b.
5	1	1	1	17	6	1002	928	83	25	96.922050	Active
5	1	1	1	17	7	1096	923	142	27	96.501137	chromatin.
4	1	1	1	18	0	251	959	1230	49	-1	
5	1	1	1	18	1	251	975	23	18	87.308907	c.
5	1	1	1	18	2	287	969	142	39	96.514175	Receptors
5	1	1	1	18	3	438	969	37	24	96.968987	for
5	1	1	1	18	4	485	970	132	24	93.279869	ribosomal
5	1	1	1	18	5	628	971	119	23	92.063095	attachme
4	1	1	1	19	0	250	969	1231	112	-1	
5	1	1	1	19	1	250	1004	26	24	92.957336	d.
5	1	1	1	19	2	288	1003	205	30	92.669655	Polyribosomes
5	1	1	1	19	3	503	1004	80	24	96.658707	linked
5	1	1	1	19	4	594	1005	31	29	96.422150	by
5	1	1	1	19	5	635	1005	81	24	96.430031	mRNA
5	1	1	1	19	6	754	969	26	112	60.110256	i
5	1	1	1	19	7	906	988	33	61	0.000000	\!
