level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1642	2331	-1	
2	1	1	0	0	0	148	167	1314	85	-1	
3	1	1	1	0	0	148	167	1314	85	-1	
4	1	1	1	1	0	148	167	1025	39	-1	
5	1	1	1	1	1	148	167	50	27	93.180779	46-
5	1	1	1	1	2	208	168	62	27	96.224045	The
5	1	1	1	1	3	284	170	128	32	96.224045	muscle,
5	1	1	1	1	4	425	170	99	27	96.620567	which
5	1	1	1	1	5	540	171	114	27	96.470970	initiate
5	1	1	1	1	6	665	177	18	21	96.978966	a
5	1	1	1	1	7	695	172	114	27	96.720001	certain
5	1	1	1	1	8	824	175	186	31	95.979149	movement,
5	1	1	1	1	9	1026	175	26	26	96.880302	is
5	1	1	1	1	10	1064	175	109	27	96.876228	called:
4	1	1	1	2	0	208	211	1254	41	-1	
5	1	1	1	2	1	208	216	27	22	93.274010	a.
5	1	1	1	2	2	257	211	155	34	91.750679	Synergist.
5	1	1	1	2	3	508	213	28	28	92.523796	b.
5	1	1	1	2	4	552	214	90	26	96.547630	Prime
5	1	1	1	2	5	655	220	98	21	96.559052	mover
5	1	1	1	2	6	765	215	145	34	96.191193	(agonist).
5	1	1	1	2	7	1004	223	28	21	92.223663	c.
5	1	1	1	2	8	1045	217	177	35	96.543983	Antagonist.
5	1	1	1	2	9	1316	219	30	28	93.030624	d.
5	1	1	1	2	10	1358	220	104	27	96.772858	fixator.
2	1	2	0	0	0	146	276	1189	120	-1	
3	1	2	1	0	0	146	276	1189	120	-1	
4	1	2	1	1	0	146	276	1074	42	-1	
5	1	2	1	1	1	146	276	50	27	92.736671	47-
5	1	2	1	1	2	207	277	61	27	96.661217	The
5	1	2	1	1	3	282	277	91	36	96.837547	lining
5	1	2	1	1	4	387	279	34	26	97.008591	of
5	1	2	1	1	5	431	279	52	27	96.660629	the
5	1	2	1	1	6	495	280	119	27	96.541840	fibrous
5	1	2	1	1	7	626	281	133	34	96.391663	capsule
5	1	2	1	1	8	771	281	34	27	96.998924	of
5	1	2	1	1	9	813	282	53	27	96.077599	the
5	1	2	1	1	10	878	283	141	33	96.834923	synovial
5	1	2	1	1	11	1030	284	78	34	96.023705	joint
5	1	2	1	1	12	1120	284	26	27	96.023705	is
5	1	2	1	1	13	1159	285	61	26	96.858322	the:
4	1	2	1	2	0	205	319	1130	43	-1	
5	1	2	1	2	1	205	325	26	22	96.092400	a.
5	1	2	1	2	2	247	319	131	35	96.092400	Synovial
5	1	2	1	2	3	391	322	178	28	96.383194	membrane.
5	1	2	1	2	4	907	325	27	27	92.753670	b.
5	1	2	1	2	5	948	325	218	36	92.412399	Extracapsular
5	1	2	1	2	6	1178	327	157	35	96.120583	ligaments.
4	1	2	1	3	0	204	362	896	34	-1	
5	1	2	1	3	1	204	368	26	21	91.152847	c.
5	1	2	1	3	2	246	362	99	28	96.790352	Bursa.
5	1	2	1	3	3	900	367	29	27	90.069031	d.
5	1	2	1	3	4	944	368	156	28	96.507202	Meniscus.
2	1	3	0	0	0	144	429	1326	121	-1	
3	1	3	1	0	0	144	429	1326	121	-1	
4	1	3	1	1	0	144	429	1132	38	-1	
5	1	3	1	1	1	144	429	51	27	92.301094	48-
5	1	3	1	1	2	205	429	196	36	96.534935	Concerning
5	1	3	1	1	3	413	432	54	27	96.540558	the
5	1	3	1	1	4	478	433	179	34	96.694855	superficial
5	1	3	1	1	5	669	433	109	33	96.410522	fascia,
5	1	3	1	1	6	792	434	101	28	96.689850	select
5	1	3	1	1	7	904	435	51	27	96.751434	the
5	1	3	1	1	8	968	437	121	26	96.785362	correct
5	1	3	1	1	9	1100	438	176	27	96.285439	statement:
4	1	3	1	2	0	212	472	1028	34	-1	
5	1	3	1	2	1	212	477	25	21	96.714844	a.
5	1	3	1	2	2	253	472	16	27	86.732971	It
5	1	3	1	2	3	281	473	131	27	96.504143	contains
5	1	3	1	2	4	423	473	48	27	96.827660	fat.
5	1	3	1	2	5	908	476	27	27	92.935127	b.
5	1	3	1	2	6	951	477	16	27	90.887329	It
5	1	3	1	2	7	977	477	89	27	90.874466	forms
5	1	3	1	2	8	1079	478	161	28	90.874466	retinacula.
4	1	3	1	3	0	211	514	1259	36	-1	
5	1	3	1	3	1	211	520	26	20	92.053635	c.
5	1	3	1	3	2	253	514	15	26	85.309639	It
5	1	3	1	3	3	279	514	91	27	93.250252	forms
5	1	3	1	3	4	382	515	213	28	89.623589	intermuscular
5	1	3	1	3	5	607	518	94	32	96.653954	septa.
5	1	3	1	3	6	906	518	28	27	92.637550	d.
5	1	3	1	3	7	950	519	16	26	87.210533	It
5	1	3	1	3	8	977	519	89	27	96.356339	forms
5	1	3	1	3	9	1078	520	104	27	96.632233	sheath
5	1	3	1	3	10	1196	520	43	27	96.697746	for
5	1	3	1	3	11	1250	521	82	27	94.837692	blood
5	1	3	1	3	12	1345	522	125	27	96.194221	vessels.
2	1	4	0	0	0	142	579	1178	122	-1	
3	1	4	1	0	0	142	579	1178	122	-1	
4	1	4	1	1	0	142	579	956	40	-1	
5	1	4	1	1	1	142	579	51	27	92.917732	49-
5	1	4	1	1	2	203	580	45	26	96.911247	An
5	1	4	1	1	3	261	581	182	33	95.591492	epiphyseal
5	1	4	1	1	4	458	582	81	34	95.509186	plate
5	1	4	1	1	5	552	582	33	27	96.806969	of
5	1	4	1	1	6	596	583	147	34	96.685135	cartilage
5	1	4	1	1	7	756	584	26	26	96.685135	is
5	1	4	1	1	8	795	584	80	27	96.320297	what
5	1	4	1	1	9	886	586	72	32	96.690331	type
5	1	4	1	1	10	962	575	27	48	96.897751	of
5	1	4	1	1	11	991	585	107	34	96.818832	joint:
4	1	4	1	2	0	201	621	1119	41	-1	
5	1	4	1	2	1	201	628	26	20	96.115715	a.
5	1	4	1	2	2	243	621	111	28	93.947792	Suture.
5	1	4	1	2	3	891	626	27	27	91.171249	b.
5	1	4	1	2	4	932	626	169	35	96.168594	Secondary
5	1	4	1	2	5	1114	628	206	34	96.332100	cartilaginous.
4	1	4	1	3	0	200	663	949	38	-1	
5	1	4	1	3	1	200	668	26	21	90.187050	c.
5	1	4	1	3	2	242	663	122	34	96.286621	Primary
5	1	4	1	3	3	376	664	206	34	96.395645	cartilaginous.
5	1	4	1	3	4	889	667	28	26	92.077370	d.
5	1	4	1	3	5	931	667	218	34	90.880470	Syndesmosis.
2	1	5	0	0	0	142	727	1047	40	-1	
3	1	5	1	0	0	142	727	1047	40	-1	
4	1	5	1	1	0	142	727	1047	40	-1	
5	1	5	1	1	1	142	727	49	26	92.986519	50-
5	1	5	1	1	2	202	727	61	27	95.793427	The
5	1	5	1	1	3	275	728	138	27	96.478981	function
5	1	5	1	1	4	427	729	35	27	96.144981	of
5	1	5	1	1	5	472	730	142	27	96.280716	articular
5	1	5	1	1	6	624	730	147	34	96.280716	cartilage
5	1	5	1	1	7	783	731	33	27	96.656242	of
5	1	5	1	1	8	825	731	53	27	96.337296	the
5	1	5	1	1	9	890	733	141	33	96.526360	synovial
5	1	5	1	1	10	1043	733	94	34	96.915604	joints
5	1	5	1	1	11	1152	734	37	26	96.915604	is:
2	1	6	0	0	0	198	770	1200	78	-1	
3	1	6	1	0	0	198	770	1200	78	-1	
4	1	6	1	1	0	201	770	1197	40	-1	
5	1	6	1	1	1	201	775	26	21	96.550201	a.
5	1	6	1	1	2	250	770	130	27	94.253822	Nutrition
5	1	6	1	1	3	391	772	29	26	96.965347	to
5	1	6	1	1	4	432	772	157	33	95.994621	epiphysis.
5	1	6	1	1	5	896	774	27	27	91.354530	b.
5	1	6	1	1	6	938	774	112	28	96.361679	Growth
5	1	6	1	1	7	1063	776	30	26	96.972481	of
5	1	6	1	1	8	1105	776	62	34	96.716164	long
5	1	6	1	1	9	1183	776	74	27	96.828026	bone
5	1	6	1	1	10	1272	777	23	26	96.116600	in
5	1	6	1	1	11	1308	777	90	27	96.116600	width.
4	1	6	1	2	0	198	811	1011	37	-1	
5	1	6	1	2	1	198	817	27	20	90.893364	c.
5	1	6	1	2	2	240	811	113	27	96.512642	Growth
5	1	6	1	2	3	366	813	29	26	97.006683	of
5	1	6	1	2	4	407	813	63	34	96.617500	long
5	1	6	1	2	5	485	813	76	27	96.745140	bone
5	1	6	1	2	6	575	814	22	26	96.903831	in
5	1	6	1	2	7	612	814	104	34	96.262207	length.
5	1	6	1	2	8	891	816	28	27	90.108810	d.
5	1	6	1	2	9	935	815	96	28	96.203217	Shock
5	1	6	1	2	10	1044	817	165	27	96.329216	absorbent.
2	1	7	0	0	0	140	876	1294	203	-1	
3	1	7	1	0	0	140	876	1294	203	-1	
4	1	7	1	1	0	140	876	1294	39	-1	
5	1	7	1	1	1	140	877	50	26	92.834763	51-
5	1	7	1	1	2	200	876	195	36	96.747345	Concerning
5	1	7	1	1	3	408	879	53	27	96.758530	the
5	1	7	1	1	4	473	879	117	35	96.376480	folding
5	1	7	1	1	5	603	880	34	27	96.731262	of
5	1	7	1	1	6	648	880	52	27	96.753746	the
5	1	7	1	1	7	712	881	180	34	96.136497	embryonic
5	1	7	1	1	8	904	882	79	32	96.473083	disc,
5	1	7	1	1	9	996	883	102	27	96.673576	select
5	1	7	1	1	10	1109	884	51	26	96.528687	the
5	1	7	1	1	11	1173	886	120	25	96.052872	correct
