level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1200	1800	-1	
2	1	1	0	0	0	34	66	522	12	-1	
3	1	1	1	0	0	34	66	522	12	-1	
4	1	1	1	1	0	34	66	522	12	-1	
5	1	1	1	1	1	34	66	522	12	95.000000	 
2	1	2	0	0	0	32	76	45	31	-1	
3	1	2	1	0	0	32	76	45	31	-1	
4	1	2	1	1	0	32	76	45	31	-1	
5	1	2	1	1	1	32	76	45	31	48.045689	a
2	1	3	0	0	0	62	126	899	191	-1	
3	1	3	1	0	0	62	126	899	115	-1	
4	1	3	1	1	0	69	126	276	35	-1	
5	1	3	1	1	1	69	126	51	23	92.994156	113.
5	1	3	1	1	2	146	128	112	28	95.594620	Placenta
5	1	3	1	1	3	268	135	77	26	96.957985	previa
4	1	3	1	2	0	62	146	899	63	-1	
5	1	3	1	2	1	62	161	76	37	0.000000	_A@\s
5	1	3	1	2	2	146	168	38	22	96.865341	the
5	1	3	1	2	3	194	170	145	28	94.007080	implantation
5	1	3	1	2	4	348	170	22	21	97.009300	of
5	1	3	1	2	5	378	167	120	25	96.470856	blastocyst
5	1	3	1	2	6	507	167	18	21	96.385307	in
5	1	3	1	2	7	535	170	35	22	96.929245	the
5	1	3	1	2	8	580	174	60	27	96.942406	lower
5	1	3	1	2	9	648	174	99	35	61.727554	segment
5	1	3	1	2	10	756	170	22	21	96.274620	of
5	1	3	1	2	11	786	166	82	23	94.657745	uterine
5	1	3	1	2	12	874	146	87	45	96.899719	cavity?
4	1	3	1	3	0	66	203	663	38	-1	
5	1	3	1	3	1	66	203	37	32	63.848869	4.
5	1	3	1	3	2	120	207	19	22	84.050652	\s
5	1	3	1	3	3	147	207	38	22	94.436310	the
5	1	3	1	3	4	195	209	144	27	91.114044	implantation
5	1	3	1	3	5	348	207	22	22	96.941788	of
5	1	3	1	3	6	378	205	120	24	95.752144	blastocyst
5	1	3	1	3	7	507	204	19	21	96.406677	in
5	1	3	1	3	8	535	207	36	21	96.753899	the
5	1	3	1	3	9	580	214	77	26	39.663818	uterine
5	1	3	1	3	10	665	212	64	29	78.543861	tube?
3	1	3	2	0	0	70	243	711	35	-1	
4	1	3	2	1	0	70	243	711	35	-1	
5	1	3	2	1	1	70	245	37	27	0.000000	/.
5	1	3	2	1	2	121	247	20	22	92.517525	\s
5	1	3	2	1	3	149	248	37	21	96.801514	the
5	1	3	2	1	4	196	248	144	28	94.241905	implantation
5	1	3	2	1	5	349	245	22	23	96.997482	of
5	1	3	2	1	6	378	243	120	25	96.442749	blastocyst
5	1	3	2	1	7	507	244	22	19	96.934219	at
5	1	3	2	1	8	537	244	36	22	96.934219	the
5	1	3	2	1	9	582	253	82	25	92.321762	surface
5	1	3	2	1	10	673	254	21	23	94.492668	of
5	1	3	2	1	11	702	245	79	28	82.088058	ovary?
3	1	3	3	0	0	71	282	663	35	-1	
4	1	3	3	1	0	71	282	663	35	-1	
5	1	3	3	1	1	71	286	36	31	26.004705	A
5	1	3	3	1	2	123	287	19	22	78.769348	\s
5	1	3	3	1	3	150	288	38	22	96.475967	the
5	1	3	3	1	4	197	289	144	26	94.814377	implantation
5	1	3	3	1	5	350	285	22	22	95.157745	of
5	1	3	3	1	6	379	283	120	24	96.378311	blastocyst
5	1	3	3	1	7	509	282	18	20	96.651329	in
5	1	3	3	1	8	536	283	36	21	96.976479	the
5	1	3	3	1	9	582	290	64	24	78.318542	pelvic
5	1	3	3	1	10	655	287	79	29	81.073212	cavity?
2	1	4	0	0	0	498	51	689	88	-1	
3	1	4	1	0	0	498	51	689	88	-1	
4	1	4	1	1	0	498	51	689	88	-1	
5	1	4	1	1	1	498	51	689	88	95.000000	 
2	1	5	0	0	0	4	343	704	190	-1	
3	1	5	1	0	0	4	343	704	190	-1	
4	1	5	1	1	0	4	343	558	37	-1	
5	1	5	1	1	1	4	349	122	31	0.000000	¢|114.
5	1	5	1	1	2	143	350	133	27	93.247314	Regarding
5	1	5	1	1	3	285	348	140	23	92.617363	sclerotome
5	1	5	1	1	4	434	343	26	21	96.997200	of
5	1	5	1	1	5	468	343	94	21	96.963768	somite:
4	1	5	1	2	0	107	381	421	33	-1	
5	1	5	1	2	1	107	387	29	20	41.720947	“It
5	1	5	1	2	2	145	387	17	20	93.972771	is
5	1	5	1	2	3	171	387	141	22	96.321182	dorsolateral
5	1	5	1	2	4	323	387	44	27	96.321182	part
5	1	5	1	2	5	374	383	23	22	96.774376	of
5	1	5	1	2	6	403	383	37	20	96.774376	the
5	1	5	1	2	7	450	381	78	21	96.799736	somite
4	1	5	1	3	0	71	419	348	28	-1	
5	1	5	1	3	1	71	419	45	28	0.000000	Ss.
5	1	5	1	3	2	124	424	13	20	81.575554	It
5	1	5	1	3	3	145	424	68	20	96.838669	forms
5	1	5	1	3	4	221	426	106	21	96.838669	vertebral
5	1	5	1	3	5	336	424	83	22	96.880455	column
4	1	5	1	4	0	91	458	617	28	-1	
5	1	5	1	4	1	91	466	20	16	73.817070	c.
5	1	5	1	4	2	123	461	13	21	95.365532	It
5	1	5	1	4	3	144	461	67	21	96.724380	forms
5	1	5	1	4	4	221	462	92	23	96.638557	skeletal
5	1	5	1	4	5	323	461	94	23	96.488152	muscles
5	1	5	1	4	6	426	458	79	21	94.565636	behind
5	1	5	1	4	7	515	459	103	22	96.850143	vertebral
5	1	5	1	4	8	627	466	81	20	92.118294	column
4	1	5	1	5	0	86	495	549	38	-1	
5	1	5	1	5	1	86	495	32	38	35.454109	a
5	1	5	1	5	2	125	499	13	21	92.633308	It
5	1	5	1	5	3	146	499	68	21	96.881302	forms
5	1	5	1	5	4	222	500	63	22	96.980652	three
5	1	5	1	5	5	294	502	113	25	96.802963	meninges
5	1	5	1	5	6	416	497	82	22	96.802963	around
5	1	5	1	5	7	509	497	68	25	96.415237	spinal
5	1	5	1	5	8	587	501	48	19	96.925400	cord
2	1	6	0	0	0	0	553	930	112	-1	
3	1	6	1	0	0	0	553	930	112	-1	
4	1	6	1	1	0	0	553	883	37	-1	
5	1	6	1	1	1	0	562	33	28	32.644390	(1
5	1	6	1	1	2	42	560	87	21	56.328281	115.
5	1	6	1	1	3	144	560	64	21	96.906082	After
5	1	6	1	1	4	216	561	97	28	96.711456	folding,
5	1	6	1	1	5	322	563	39	21	96.390862	the
5	1	6	1	1	6	370	561	62	21	94.293854	most
5	1	6	1	1	7	441	557	85	22	94.293854	cranial
5	1	6	1	1	8	536	559	112	22	96.990242	structure
5	1	6	1	1	9	658	563	19	20	94.849777	in
5	1	6	1	1	10	687	563	38	20	95.705009	the
5	1	6	1	1	11	735	556	60	24	96.949333	head
5	1	6	1	1	12	804	554	48	22	95.987564	fold
5	1	6	1	1	13	863	553	20	20	92.957657	is
4	1	6	1	2	0	94	590	836	37	-1	
5	1	6	1	2	1	94	601	25	19	75.052605	a.
5	1	6	1	2	2	137	599	208	28	92.400558	Buccopharyngeal
5	1	6	1	2	3	355	598	125	22	96.376305	membrane
5	1	6	1	2	4	674	601	20	19	18.384819	by.
5	1	6	1	2	5	704	594	87	25	89.189064	Cloacal
5	1	6	1	2	6	801	590	129	24	96.459641	membrane
4	1	6	1	3	0	99	631	752	34	-1	
5	1	6	1	3	1	99	633	25	32	69.939705	¢.
5	1	6	1	3	2	134	637	92	26	93.306244	Septum
5	1	6	1	3	3	235	638	146	21	91.729515	transversum
5	1	6	1	3	4	679	633	21	25	14.898224	d.
5	1	6	1	3	5	710	631	141	26	92.813599	Pericardium
2	1	7	0	0	0	978	678	197	24	-1	
3	1	7	1	0	0	978	678	197	24	-1	
4	1	7	1	1	0	978	678	197	24	-1	
5	1	7	1	1	1	978	678	65	24	93.818092	blast
5	1	7	1	1	2	1051	682	37	16	96.637840	are
5	1	7	1	1	3	1097	679	78	20	96.177544	called:
2	1	8	0	0	0	81	680	926	126	-1	
3	1	8	1	0	0	81	680	926	126	-1	
4	1	8	1	1	0	82	680	894	45	-1	
5	1	8	1	1	1	82	691	50	38	76.553535	116.
5	1	8	1	1	2	141	691	39	38	93.806252	The
5	1	8	1	1	3	196	699	129	26	96.972397	finger-like
5	1	8	1	1	4	333	698	142	27	96.874306	projections
5	1	8	1	1	5	484	697	25	21	93.299370	of
5	1	8	1	1	6	517	695	197	28	92.242172	cytotrophoblast
5	1	8	1	1	7	723	696	47	21	97.013412	into
5	1	8	1	1	8	779	680	197	43	91.276566	syncytiotropho
4	1	8	1	2	0	131	725	876	35	-1	
5	1	8	1	2	1	131	736	96	22	95.966011	Somatic
5	1	8	1	2	2	235	736	37	21	96.247688	villi
5	1	8	1	2	3	679	735	19	20	67.727371	b.
5	1	8	1	2	4	709	728	130	31	87.116280	Splanchnic
5	1	8	1	2	5	848	725	36	20	96.204819	villi
5	1	8	1	2	6	985	755	22	5	42.259521	sf
4	1	8	1	3	0	81	751	926	55	-1	
5	1	8	1	3	1	81	771	50	35	48.505077	_&
5	1	8	1	3	2	133	774	91	26	96.096199	Primary
5	1	8	1	3	3	233	774	106	21	90.201233	chorionic
5	1	8	1	3	4	347	774	35	20	96.331322	villi
5	1	8	1	3	5	684	772	21	20	39.703491	d.
5	1	8	1	3	6	715	766	127	24	96.848343	Secondary
5	1	8	1	3	7	851	762	109	20	96.862663	chorionic
5	1	8	1	3	8	970	751	37	37	89.702515	villi
2	1	9	0	0	0	56	815	1044	140	-1	
3	1	9	1	0	0	56	815	1044	140	-1	
4	1	9	1	1	0	91	815	943	46	-1	
5	1	9	1	1	1	91	835	50	21	95.379227	417.
5	1	9	1	1	2	155	835	79	20	96.545265	Which
5	1	9	1	1	3	244	834	25	21	96.882988	of
5	1	9	1	1	4	276	835	39	19	97.001175	the
5	1	9	1	1	5	322	834	115	25	95.759247	following
5	1	9	1	1	6	448	833	19	20	96.953163	is
5	1	9	1	1	7	477	832	146	26	96.586372	responsible
5	1	9	1	1	8	631	831	35	20	96.933105	for
5	1	9	1	1	9	675	828	91	23	94.027107	bladder
5	1	9	1	1	10	775	815	185	46	96.500420	development?
4	1	9	1	2	0	56	853	1044	102	-1	
5	1	9	1	2	1	56	866	173	89	13.712540	peal
5	1	9	1	2	2	340	870	37	36	45.688953	-
5	1	9	1	2	3	385	870	49	20	96.974960	Yolk
5	1	9	1	2	4	443	875	40	15	96.673752	sac
5	1	9	1	2	5	593	868	133	41	0.000000	SAniotif
5	1	9	1	2	6	733	860	48	36	95.456657	fluid
5	1	9	1	2	7	893	859	27	20	31.450062	_d.
5	1	9	1	2	8	932	853	124	24	96.897812	Primordial
5	1	9	1	2	9	1065	854	35	25	96.991676	gut
2	1	10	0	0	0	93	926	602	189	-1	
3	1	10	1	0	0	94	926	601	138	-1	
4	1	10	1	1	0	94	926	601	28	-1	
5	1	10	1	1	1	94	931	48	19	94.222961	118.
5	1	10	1	1	2	159	922	132	36	96.276787	Abnormally
5	1	10	1	1	3	304	930	53	24	88.921921	long
5	1	10	1	1	4	367	929	112	20	96.454292	umbilical
5	1	10	1	1	5	489	929	54	19	96.460358	cord
5	1	10	1	1	6	553	932	50	21	96.460358	may
5	1	10	1	1	7	612	926	51	21	93.080460	lead
5	1	10	1	1	8	671	927	24	19	92.705009	to
4	1	10	1	2	0	116	965	312	21	-1	
5	1	10	1	2	1	116	970	4	16	18.087072	«
5	1	10	1	2	2	139	965	119	21	96.555573	Formation
5	1	10	1	2	3	268	965	22	19	93.270279	of
5	1	10	1	2	4	297	965	131	20	65.979042	false,knots.
4	1	10	1	3	0	118	999	528	28	-1	
5	1	10	1	3	1	118	1018	4	5	4.020252	.
5	1	10	1	3	2	139	1002	60	25	96.606186	Early
5	1	10	1	3	3	208	1001	124	25	96.889824	separation
5	1	10	1	3	4	342	1000	21	20	96.682213	of
