level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1200	1800	-1	
2	1	1	0	0	0	74	85	498	7	-1	
3	1	1	1	0	0	74	85	498	7	-1	
4	1	1	1	1	0	74	85	498	7	-1	
5	1	1	1	1	1	74	85	498	7	95.000000	 
2	1	2	0	0	0	34	88	562	64	-1	
3	1	2	1	0	0	34	48	1113	104	-1	
4	1	2	1	1	0	34	88	562	64	-1	
5	1	2	1	1	1	34	127	40	20	40.373009	A
5	1	2	1	1	2	104	116	33	19	0.000000	ae
5	1	2	1	1	3	149	88	126	64	0.000000	iarcnkiitn
5	1	2	1	1	4	283	124	123	21	42.529076	ee
5	1	2	1	1	5	415	88	80	53	0.000000	Srsiel
5	1	2	1	1	6	592	127	4	14	42.802551	—
2	1	3	0	0	0	94	144	1019	174	-1	
3	1	3	1	0	0	94	144	1019	174	-1	
4	1	3	1	1	0	98	144	718	47	-1	
5	1	3	1	1	1	98	144	103	32	28.165344	(thas
5	1	3	1	1	2	210	159	12	14	86.565430	a
5	1	3	1	1	3	232	156	72	25	96.406143	lateral,
5	1	3	1	1	4	322	164	5	14	95.180382	a
5	1	3	1	1	5	336	153	69	24	95.180382	medial
5	1	3	1	1	6	413	150	41	21	96.804726	and
5	1	3	1	1	7	463	154	12	14	96.733925	a
5	1	3	1	1	8	484	150	55	20	93.231918	short
5	1	3	1	1	9	548	152	53	23	65.860001	heag
5	1	3	1	1	10	784	170	32	21	40.407143	ne
4	1	3	1	2	0	100	178	1006	49	-1	
5	1	3	1	2	1	100	184	95	32	0.000000	_beLong
5	1	3	1	2	2	205	188	55	22	96.000748	head
5	1	3	1	2	3	269	194	59	18	93.831665	takes
5	1	3	1	2	4	336	190	58	24	93.831665	origin
5	1	3	1	2	5	402	187	49	19	93.275497	from
5	1	3	1	2	6	460	185	143	24	91.759560	supraglenoid
5	1	3	1	2	7	611	191	85	25	63.615406	tubercle
5	1	3	1	2	8	703	183	21	21	82.669861	Of
5	1	3	1	2	9	731	178	83	49	39.799866	wee
5	1	3	1	2	10	822	192	114	30	84.524223	olecranon
5	1	3	1	2	11	946	190	84	22	92.669510	Process
5	1	3	1	2	12	1039	198	19	18	96.222824	of
5	1	3	1	2	13	1065	202	41	22	63.179710	yin,
4	1	3	1	3	0	94	210	899	55	-1	
5	1	3	1	3	1	94	219	82	28	2.227755	&-\tis
5	1	3	1	3	2	186	224	94	22	96.611031	supplied
5	1	3	1	3	3	289	228	25	23	93.227417	by
5	1	3	1	3	4	323	225	121	25	27.683483	ulnarnerve
5	1	3	1	3	5	543	224	42	25	0.000000	_AX
5	1	3	1	3	6	596	226	11	19	44.661926	It
5	1	3	1	3	7	616	233	15	15	73.536209	ig
5	1	3	1	3	8	641	218	83	31	90.594452	ingerted
5	1	3	1	3	9	733	210	53	25	84.049927	into
5	1	3	1	3	10	775	206	12	48	5.758438	*
5	1	3	1	3	11	951	245	42	20	46.796192	=
4	1	3	1	4	0	815	249	227	21	-1	
5	1	3	1	4	1	815	263	4	5	0.000000	s
5	1	3	1	4	2	909	251	31	18	93.881111	rm
5	1	3	1	4	3	950	249	92	21	94.392647	include:
4	1	3	1	5	0	542	255	500	31	-1	
5	1	3	1	5	1	542	277	3	4	47.767815	=
5	1	3	1	5	2	581	280	4	3	27.310295	ae
5	1	3	1	5	3	793	271	13	15	75.452629	e
5	1	3	1	5	4	815	266	21	17	92.488358	in
5	1	3	1	5	5	844	255	63	24	40.036312	forea’
5	1	3	1	5	6	1038	268	4	4	34.759628	5
4	1	3	1	6	0	110	273	1003	45	-1	
5	1	3	1	6	1	110	274	33	37	92.553749	50.
5	1	3	1	6	2	155	275	45	21	96.780502	The
5	1	3	1	6	3	209	283	101	20	80.286621	muscles
5	1	3	1	6	4	318	278	100	29	96.808655	supplied
5	1	3	1	6	5	427	277	27	24	96.793106	by
5	1	3	1	6	6	463	277	110	23	93.225189	posterior
5	1	3	1	6	7	581	281	151	25	44.711113	interogseous
5	1	3	1	6	8	740	273	51	21	47.199177	Nerv
5	1	3	1	6	9	861	286	65	27	34.347740	ndicis
5	1	3	1	6	10	982	282	30	21	0.000000	_-
5	1	3	1	6	11	1015	285	98	33	34.768063	Brachialig
2	1	4	0	0	0	101	296	758	49	-1	
3	1	4	1	0	0	101	296	758	49	-1	
4	1	4	1	1	0	101	296	758	49	-1	
5	1	4	1	1	1	101	312	34	33	35.808369	7
5	1	4	1	1	2	142	309	116	24	56.630478	Anconeus
5	1	4	1	1	3	299	306	39	36	24.420223	JW.
5	1	4	1	1	4	340	317	95	20	73.871941	Extensor
5	1	4	1	1	5	443	311	53	24	92.697891	carpi
5	1	4	1	1	6	506	312	78	21	82.601151	radialis
5	1	4	1	1	7	594	316	70	28	47.982635	longus
5	1	4	1	1	8	709	307	31	37	20.537411	2
5	1	4	1	1	9	748	296	111	47	78.310295	Extensor!
2	1	5	0	0	0	35	339	1080	298	-1	
3	1	5	1	0	0	35	339	1080	298	-1	
4	1	5	1	1	0	890	339	97	28	-1	
5	1	5	1	1	1	890	339	97	28	91.526825	include:
4	1	5	1	2	0	108	349	802	57	-1	
5	1	5	1	2	1	108	364	34	20	93.310295	51.
5	1	5	1	2	2	153	365	45	20	96.485229	The
5	1	5	1	2	3	208	372	101	21	96.210983	muscles
5	1	5	1	2	4	318	370	99	28	96.210983	supplied
5	1	5	1	2	5	427	369	27	24	96.749329	by
5	1	5	1	2	6	463	368	58	24	94.713783	deep
5	1	5	1	2	7	530	369	81	22	96.942268	branch
5	1	5	1	2	8	621	377	22	18	96.937538	of
5	1	5	1	2	9	651	376	59	20	32.232262	ulnar
5	1	5	1	2	10	718	368	64	20	93.367058	nerve
5	1	5	1	2	11	790	357	22	47	36.943459	ib)
5	1	5	1	2	12	821	349	62	57	31.090097	ee
5	1	5	1	2	13	890	384	20	18	89.273064	x
4	1	5	1	3	0	92	392	777	45	-1	
5	1	5	1	3	1	92	400	42	37	6.950912	_#*:
5	1	5	1	3	2	141	399	105	23	91.206856	Abductor
5	1	5	1	3	3	254	407	76	21	93.860512	pollicis
5	1	5	1	3	4	339	406	80	24	21.496687	brevis
