level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	148	185	1254	120	-1	
3	1	1	1	0	0	148	185	1254	120	-1	
4	1	1	1	1	0	148	185	1254	36	-1	
5	1	1	1	1	1	148	185	50	27	91.417824	99-
5	1	1	1	1	2	219	185	61	27	96.192230	The
5	1	1	1	1	3	294	187	148	25	96.192230	extensor
5	1	1	1	1	4	452	186	175	34	95.828636	expansion
5	1	1	1	1	5	641	187	34	26	96.561508	of
5	1	1	1	1	6	684	187	52	26	96.672920	the
5	1	1	1	1	7	749	187	117	34	96.068863	fingers
5	1	1	1	1	8	880	187	26	27	95.787781	is
5	1	1	1	1	9	919	187	119	27	95.595581	formed
5	1	1	1	1	10	1053	188	38	33	96.972893	by
5	1	1	1	1	11	1103	188	52	26	96.464798	the
5	1	1	1	1	12	1167	188	116	26	95.855652	tendon
5	1	1	1	1	13	1296	188	34	26	95.855652	of
5	1	1	1	1	14	1340	188	62	27	96.839363	the:
4	1	1	1	2	0	196	227	1049	36	-1	
5	1	1	1	2	1	196	233	26	21	96.638969	a.
5	1	1	1	2	2	246	227	139	27	96.487778	Extensor
5	1	1	1	2	3	397	228	74	33	93.148994	carpi
5	1	1	1	2	4	484	228	112	27	92.555626	radialis
5	1	1	1	2	5	609	228	112	34	96.870255	longus.
5	1	1	1	2	6	897	228	27	27	90.488220	b.
5	1	1	1	2	7	940	229	139	27	96.317116	Extensor
5	1	1	1	2	8	1090	229	155	34	96.528687	digitorum.
4	1	1	1	3	0	196	269	1112	36	-1	
5	1	1	1	3	1	196	275	26	20	92.156250	c.
5	1	1	1	3	2	238	269	139	27	96.736504	Extensor
5	1	1	1	3	3	390	269	103	34	96.783577	pollicis
5	1	1	1	3	4	507	270	111	33	96.863007	longus.
5	1	1	1	3	5	895	271	28	26	93.024597	d.
5	1	1	1	3	6	938	271	140	26	96.620125	Extensor
5	1	1	1	3	7	1090	271	104	34	94.622437	pollicis
5	1	1	1	3	8	1208	271	100	27	96.918777	brevis.
2	1	2	0	0	0	149	335	1189	121	-1	
3	1	2	1	0	0	149	335	1189	121	-1	
4	1	2	1	1	0	149	335	1030	37	-1	
5	1	2	1	1	1	149	335	69	27	92.082176	100-
5	1	2	1	1	2	243	335	67	28	94.217781	One
5	1	2	1	1	3	322	336	35	27	94.217781	of
5	1	2	1	1	4	367	336	52	27	96.938911	the
5	1	2	1	1	5	430	336	155	35	96.630013	following
5	1	2	1	1	6	599	337	27	27	96.645912	is
5	1	2	1	1	7	641	339	53	25	96.714127	not
5	1	2	1	1	8	705	343	17	21	96.714127	a
5	1	2	1	1	9	736	337	145	35	96.308838	ligament
5	1	2	1	1	10	893	337	34	27	96.878067	of
5	1	2	1	1	11	937	338	51	27	96.991112	the
5	1	2	1	1	12	1000	331	71	45	96.910767	wrist
5	1	2	1	1	13	1090	331	89	45	96.945908	joint:
4	1	2	1	2	0	196	378	1142	37	-1	
