level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1644	2331	-1	
2	1	1	0	0	0	208	356	1221	166	-1	
3	1	1	1	0	0	210	356	1060	34	-1	
4	1	1	1	1	0	210	356	1060	34	-1	
5	1	1	1	1	1	210	356	122	28	96.073456	Module
5	1	1	1	1	2	346	357	104	28	96.296036	Name:
5	1	1	1	1	3	467	358	205	28	95.374634	Introduction
5	1	1	1	1	4	685	359	62	27	96.634033	and
5	1	1	1	1	5	978	361	85	28	93.277122	Date:
5	1	1	1	1	6	1079	362	47	27	92.763687	18/
5	1	1	1	1	7	1139	362	36	28	92.354919	12
5	1	1	1	1	8	1187	362	83	28	91.918091	/2021
3	1	1	2	0	0	208	400	1221	122	-1	
4	1	1	2	1	0	470	400	959	36	-1	
5	1	1	2	1	1	470	400	132	28	96.688049	Skeletal
5	1	1	2	1	2	616	401	124	35	96.795441	System
5	1	1	2	1	3	977	404	82	27	96.597389	Time
5	1	1	2	1	4	1072	404	139	28	95.939072	allowed:
5	1	1	2	1	5	1227	405	54	27	96.040901	120
5	1	1	2	1	6	1295	406	134	27	96.206429	minutes
4	1	1	2	2	0	209	440	1143	34	-1	
5	1	1	2	2	1	209	440	123	28	96.111816	Module
5	1	1	2	2	2	344	441	97	28	93.286278	Code:
5	1	1	2	2	3	457	442	70	27	90.711090	ISK-
5	1	1	2	2	4	540	442	52	27	95.224365	101
5	1	1	2	2	5	976	446	84	27	96.411720	Total
5	1	1	2	2	6	1074	446	110	27	95.975716	Marks:
5	1	1	2	2	7	1201	447	37	27	95.975716	72
5	1	1	2	2	8	1251	448	101	26	96.724342	marks
4	1	1	2	3	0	208	482	1117	40	-1	
5	1	1	2	3	1	208	482	64	27	95.595818	End
5	1	1	2	3	2	285	483	34	27	95.846786	of
5	1	1	2	3	3	331	483	122	28	95.820778	Module
5	1	1	2	3	4	468	484	90	27	96.252693	Exam
5	1	1	2	3	5	977	487	135	28	96.669212	Number
5	1	1	2	3	6	1122	488	34	27	96.512703	of
5	1	1	2	3	7	1167	494	109	28	96.680435	pages:
5	1	1	2	3	8	1293	489	32	26	96.469109	11
2	1	2	0	0	0	147	535	1357	10	-1	
3	1	2	1	0	0	147	535	1357	10	-1	
4	1	2	1	1	0	147	535	1357	10	-1	
5	1	2	1	1	1	147	535	1357	10	95.000000	 
2	1	3	0	0	0	180	557	1291	38	-1	
3	1	3	1	0	0	180	557	1291	38	-1	
4	1	3	1	1	0	180	557	1291	38	-1	
5	1	3	1	1	1	180	557	71	31	96.809731	The
5	1	3	1	1	2	263	565	99	24	96.251419	exam
5	1	3	1	1	3	378	559	159	31	94.759216	consists
5	1	3	1	1	4	551	559	38	31	95.464737	of
5	1	3	1	1	5	602	560	63	31	93.274696	120
5	1	3	1	1	6	679	559	113	35	92.404594	MCQs
5	1	3	1	1	7	805	562	35	30	96.151901	to
5	1	3	1	1	8	855	561	43	31	96.501770	be
5	1	3	1	1	9	912	562	182	31	96.352562	answered
5	1	3	1	1	10	1110	562	30	31	96.564583	in
5	1	3	1	1	11	1154	562	59	32	96.564583	the
5	1	3	1	1	12	1228	562	127	32	96.406197	bubble
5	1	3	1	1	13	1367	564	104	31	96.449112	sheet
2	1	4	0	0	0	146	614	1357	12	-1	
3	1	4	1	0	0	146	614	1357	12	-1	
4	1	4	1	1	0	146	614	1357	12	-1	
5	1	4	1	1	1	146	614	1357	12	95.000000	 
2	1	5	0	0	0	144	656	1340	33	-1	
3	1	5	1	0	0	144	656	1340	33	-1	
4	1	5	1	1	0	144	656	1340	33	-1	
5	1	5	1	1	1	144	656	98	27	95.781448	Identify
5	1	5	1	1	2	285	657	51	26	96.169182	the
5	1	5	1	1	3	349	657	111	27	95.925552	choice
5	1	5	1	1	4	472	658	66	26	96.947060	that
5	1	5	1	1	5	547	658	76	27	96.816948	best
5	1	5	1	1	6	632	658	178	28	96.232941	completes
5	1	5	1	1	7	821	659	52	27	96.597977	the
5	1	5	1	1	8	883	661	173	26	95.698021	statement
5	1	5	1	1	9	1065	666	38	21	96.863159	or
5	1	5	1	1	10	1110	666	143	22	96.300209	answers
5	1	5	1	1	11	1264	661	53	27	96.300209	the
5	1	5	1	1	12	1350	662	134	27	96.564941	question.
2	1	6	0	0	0	145	712	1197	126	-1	
3	1	6	1	0	0	145	712	1197	126	-1	
4	1	6	1	1	0	145	712	1197	39	-1	
5	1	6	1	1	1	145	713	29	26	92.940239	1-
5	1	6	1	1	2	192	712	141	36	96.481369	Storage,
5	1	6	1	1	3	348	715	174	34	96.551247	packaging
5	1	6	1	1	4	535	715	61	27	96.357170	and
5	1	6	1	1	5	609	715	152	27	96.643555	chemical
5	1	6	1	1	6	775	716	210	27	96.464859	modification
5	1	6	1	1	7	999	717	34	27	96.877556	of
5	1	6	1	1	8	1045	718	137	33	96.656082	proteins
5	1	6	1	1	9	1196	724	96	21	96.656082	occur
5	1	6	1	1	10	1303	719	39	26	96.950111	in:
4	1	6	1	2	0	191	757	1076	31	-1	
5	1	6	1	2	1	191	762	27	21	96.838318	a.
5	1	6	1	2	2	241	757	71	26	95.737679	Free
5	1	6	1	2	3	325	757	171	28	95.719711	ribosomes.
5	1	6	1	2	4	904	760	27	27	92.735489	b.
5	1	6	1	2	5	944	760	140	27	96.233307	Attached
5	1	6	1	2	6	1098	761	169	27	96.404060	ribosomes.
4	1	6	1	3	0	191	799	971	39	-1	
5	1	6	1	3	1	191	806	27	20	90.846741	c.
5	1	6	1	3	2	240	799	81	35	96.729279	Golgi
5	1	6	1	3	3	334	803	165	32	96.706238	apparatus.
5	1	6	1	3	4	905	804	29	26	88.349861	d.
5	1	6	1	3	5	949	803	213	35	96.537880	Cytoskeleton.
2	1	7	0	0	0	142	870	1078	125	-1	
3	1	7	1	0	0	142	870	1078	125	-1	
4	1	7	1	1	0	142	870	832	36	-1	
5	1	7	1	1	1	142	870	30	27	92.518562	2-
5	1	7	1	1	2	190	870	131	28	96.001862	Smooth
5	1	7	1	1	3	334	872	218	34	95.975807	endoplasmic
5	1	7	1	1	4	566	872	157	27	96.398163	reticulum
5	1	7	1	1	5	739	873	27	26	96.837288	is
5	1	7	1	1	6	780	873	141	27	96.475922	involved
5	1	7	1	1	7	935	874	39	27	96.506012	in:
4	1	7	1	2	0	190	914	1030	38	-1	
5	1	7	1	2	1	190	920	27	20	96.328148	a.
5	1	7	1	2	2	240	914	211	28	96.430077	Detoxification
5	1	7	1	2	3	465	916	30	26	97.016975	of
5	1	7	1	2	4	505	916	96	34	96.939667	drugs.
5	1	7	1	2	5	898	917	28	27	92.588089	b.
5	1	7	1	2	6	941	917	110	27	96.670555	Protein
5	1	7	1	2	7	1064	918	156	34	96.067612	synthesis.
4	1	7	1	3	0	189	957	1012	38	-1	
5	1	7	1	3	1	189	963	27	21	90.293564	c.
5	1	7	1	3	2	231	957	112	35	96.898720	Energy
5	1	7	1	3	3	355	959	173	32	96.828575	production.
5	1	7	1	3	4	905	960	28	27	93.152626	d.
5	1	7	1	3	5	948	960	59	28	95.853767	Cell
5	1	7	1	3	6	1020	961	181	34	96.136299	recognition.
2	1	8	0	0	0	141	1026	1332	127	-1	
3	1	8	1	0	0	141	1026	1332	127	-1	
4	1	8	1	1	0	141	1026	909	36	-1	
5	1	8	1	1	1	141	1026	30	26	92.552429	3-
5	1	8	1	1	2	189	1026	63	27	96.788689	The
5	1	8	1	1	3	264	1028	60	25	96.484146	two
5	1	8	1	1	4	337	1027	167	28	96.012955	ribosomal
5	1	8	1	1	5	518	1028	147	27	95.542892	subunits
5	1	8	1	1	6	675	1028	64	34	95.542892	join
5	1	8	1	1	7	753	1029	77	27	95.975624	each
5	1	8	1	1	8	845	1029	91	27	95.975624	other
5	1	8	1	1	9	947	1030	28	27	95.792877	in
5	1	8	1	1	10	988	1030	62	27	96.901176	the:
4	1	8	1	2	0	189	1069	1284	41	-1	
5	1	8	1	2	1	189	1075	26	21	93.208069	a.
5	1	8	1	2	2	238	1069	165	35	91.957130	Cytoplasm
5	1	8	1	2	3	417	1071	97	35	96.186699	during
5	1	8	1	2	4	528	1072	51	26	91.335304	cell
5	1	8	1	2	5	592	1072	125	27	96.860733	division.
5	1	8	1	2	6	875	1073	27	27	91.171219	b.
5	1	8	1	2	7	917	1073	166	34	90.867386	Cytoplasm
5	1	8	1	2	8	1097	1074	96	35	96.629837	during
5	1	8	1	2	9	1208	1075	104	33	96.876823	protein
5	1	8	1	2	10	1326	1076	147	34	96.420685	synthesis
4	1	8	1	3	0	188	1113	1265	40	-1	
5	1	8	1	3	1	188	1119	27	21	92.265297	c.
5	1	8	1	3	2	231	1113	126	28	96.527710	Nucleus
5	1	8	1	3	3	369	1114	97	35	96.848312	during
5	1	8	1	3	4	479	1115	52	27	96.382050	cell
5	1	8	1	3	5	543	1115	126	27	96.701393	division.
5	1	8	1	3	6	885	1116	28	28	90.490189	d.
5	1	8	1	3	7	929	1117	126	27	94.725838	Nucleus
5	1	8	1	3	8	1067	1117	97	35	96.508980	during
5	1	8	1	3	9	1179	1119	104	33	96.761978	protein
5	1	8	1	3	10	1297	1119	156	34	96.661972	synthesis.
2	1	9	0	0	0	139	1182	989	125	-1	
3	1	9	1	0	0	139	1182	989	125	-1	
4	1	9	1	1	0	139	1182	629	39	-1	
5	1	9	1	1	1	139	1183	30	27	92.941902	4-
5	1	9	1	1	2	187	1182	63	29	95.146820	Cell
5	1	9	1	1	3	265	1184	178	28	95.708237	membrane
5	1	9	1	1	4	456	1191	59	21	95.708237	can
5	1	9	1	1	5	529	1185	39	28	96.646576	be
5	1	9	1	1	6	580	1186	124	27	96.199585	stained
5	1	9	1	1	7	719	1186	49	35	96.405960	by:
4	1	9	1	2	0	187	1227	941	39	-1	
5	1	9	1	2	1	187	1233	27	21	96.718834	a.
5	1	9	1	2	2	235	1227	59	29	96.233246	AG.
5	1	9	1	2	3	891	1231	27	27	92.815689	b.
5	1	9	1	2	4	932	1231	110	35	91.759941	Tryban
5	1	9	1	2	5	1056	1232	72	27	96.288094	blue.
4	1	9	1	3	0	187	1271	920	36	-1	
5	1	9	1	3	1	187	1277	27	21	92.330704	c.
5	1	9	1	3	2	230	1271	57	28	41.705395	Iron
5	1	9	1	3	3	301	1272	216	35	96.184509	haematoxylin.
5	1	9	1	3	4	894	1275	29	27	90.301559	d.
5	1	9	1	3	5	937	1275	120	28	90.301559	Saudan
5	1	9	1	3	6	1072	1276	35	27	79.391777	Ill.
2	1	10	0	0	0	138	1340	1100	119	-1	
3	1	10	1	0	0	138	1340	1100	119	-1	
4	1	10	1	1	0	138	1340	1100	40	-1	
5	1	10	1	1	1	138	1340	30	27	93.050179	5-
5	1	10	1	1	2	186	1340	69	28	96.483604	One
5	1	10	1	1	3	266	1341	35	27	96.995979	of
5	1	10	1	1	4	310	1342	53	27	96.944130	the
5	1	10	1	1	5	375	1342	155	35	96.546486	following
5	1	10	1	1	6	544	1343	27	27	96.714386	is
5	1	10	1	1	7	598	1349	3	21	96.535172	a
5	1	10	1	1	8	616	1343	221	28	95.796631	membranous
5	1	10	1	1	9	850	1345	208	33	95.607857	cytoplasmic
5	1	10	1	1	10	1069	1346	169	34	96.202629	organelle:
4	1	10	1	2	0	186	1385	914	33	-1	
5	1	10	1	2	1	186	1390	27	21	93.260422	a.
5	1	10	1	2	2	236	1385	186	33	92.106796	Lysosomes.
5	1	10	1	2	3	890	1388	27	27	92.965988	b.
5	1	10	1	2	4	931	1387	169	29	90.773911	Centrioles.
4	1	10	1	3	0	185	1427	932	32	-1	
5	1	10	1	3	1	185	1434	27	20	85.576881	c.
5	1	10	1	3	2	227	1427	75	28	95.000778	Cilia.
5	1	10	1	3	3	889	1431	28	27	92.718651	d.
5	1	10	1	3	4	932	1431	185	28	96.385674	Ribosomes.
2	1	11	0	0	0	136	1496	1153	121	-1	
3	1	11	1	0	0	136	1496	1153	121	-1	
4	1	11	1	1	0	136	1496	945	39	-1	
5	1	11	1	1	1	136	1497	31	26	92.274391	6-
5	1	11	1	1	2	185	1496	205	35	96.215050	Cytokeratin,
5	1	11	1	1	3	405	1498	255	28	96.712730	neurofilaments
5	1	11	1	1	4	672	1499	61	28	93.237930	and
5	1	11	1	1	5	747	1500	111	27	92.923332	lamins
5	1	11	1	1	6	871	1506	52	22	96.447655	are
5	1	11	1	1	7	935	1502	92	33	96.546394	types
5	1	11	1	1	8	1040	1501	41	27	96.832275	of:
4	1	11	1	2	0	184	1541	985	33	-1	
5	1	11	1	2	1	184	1547	27	21	96.305122	a.
5	1	11	1	2	2	234	1541	209	29	96.854942	Microtubules.
5	1	11	1	2	3	890	1545	28	27	92.457748	b.
5	1	11	1	2	4	933	1545	236	29	92.349152	Microfilaments.
4	1	11	1	3	0	184	1585	1105	32	-1	
5	1	11	1	3	1	184	1591	27	21	90.425735	c.
5	1	11	1	3	2	226	1585	234	28	92.737694	Protofilaments.
5	1	11	1	3	3	888	1590	28	25	92.420120	d.
5	1	11	1	3	4	931	1590	197	26	96.141792	Intermediate
5	1	11	1	3	5	1139	1591	150	26	96.398552	filaments.
2	1	12	0	0	0	135	1653	1062	126	-1	
3	1	12	1	0	0	135	1653	1062	126	-1	
4	1	12	1	1	0	135	1653	908	36	-1	
5	1	12	1	1	1	135	1653	31	27	91.375946	7-
5	1	12	1	1	2	183	1653	213	35	92.603180	Cytoplasmic
5	1	12	1	1	3	409	1655	175	34	92.603180	basophilia
5	1	12	1	1	4	599	1656	124	27	96.386551	reflects
5	1	12	1	1	5	736	1656	53	27	96.774223	the
5	1	12	1	1	6	802	1657	187	27	96.196686	abundance
5	1	12	1	1	7	1000	1658	43	27	96.532616	of:
4	1	12	1	2	0	183	1697	818	31	-1	
5	1	12	1	2	1	183	1703	27	21	96.177208	a.
5	1	12	1	2	2	233	1697	210	29	96.177208	Mitochondria.
5	1	12	1	2	3	892	1701	27	27	49.560890	D:
5	1	12	1	2	4	934	1701	67	27	11.330185	TER:
4	1	12	1	3	0	183	1741	1014	38	-1	
5	1	12	1	3	1	183	1747	27	20	92.731567	c.
5	1	12	1	3	2	234	1741	73	27	88.573761	sER.
5	1	12	1	3	3	895	1744	29	28	93.113457	d.
5	1	12	1	3	4	938	1744	81	35	79.153130	Golgi
5	1	12	1	3	5	1032	1747	165	32	96.214966	apparatus.
2	1	13	0	0	0	134	1810	1341	124	-1	
3	1	13	1	0	0	134	1810	1341	124	-1	
4	1	13	1	1	0	134	1810	535	29	-1	
5	1	13	1	1	1	134	1810	30	26	92.769218	8-
5	1	13	1	1	2	183	1810	71	27	96.348480	PAS
5	1	13	1	1	3	268	1811	27	26	95.780853	is
5	1	13	1	1	4	308	1811	80	27	96.699432	used
5	1	13	1	1	5	400	1813	32	25	96.699432	to
5	1	13	1	1	6	444	1812	225	27	96.717606	demonstrate:
4	1	13	1	2	0	182	1853	1293	41	-1	
5	1	13	1	2	1	182	1859	27	21	95.992577	a.
5	1	13	1	2	2	231	1853	148	35	96.346619	Glycogen
5	1	13	1	2	3	393	1855	135	34	91.952141	granules
5	1	13	1	2	4	541	1855	22	27	91.952141	&
5	1	13	1	2	5	575	1856	52	26	96.396667	cell
5	1	13	1	2	6	640	1856	179	27	96.638626	membrane.
5	1	13	1	2	7	895	1857	27	27	92.785454	b.
5	1	13	1	2	8	937	1857	59	27	96.515038	Cell
5	1	13	1	2	9	1008	1858	171	27	93.289948	membrane
5	1	13	1	2	10	1191	1859	23	26	93.233330	&
5	1	13	1	2	11	1226	1858	79	36	96.174965	Golgi
5	1	13	1	2	12	1318	1861	157	33	96.824341	apparatus
4	1	13	1	3	0	181	1896	1164	38	-1	
5	1	13	1	3	1	181	1903	27	21	92.310844	c.
5	1	13	1	3	2	223	1896	148	36	96.112427	Glycogen
5	1	13	1	3	3	384	1899	136	33	93.296501	granules
5	1	13	1	3	4	533	1899	22	27	93.286522	&
5	1	13	1	3	5	568	1898	81	36	96.589851	Golgi
5	1	13	1	3	6	662	1901	158	32	96.602158	apparatus
5	1	13	1	3	7	894	1901	29	26	92.491020	d.
5	1	13	1	3	8	936	1900	160	28	91.977089	Centrioles
5	1	13	1	3	9	1109	1902	21	27	92.997902	&
5	1	13	1	3	10	1143	1902	202	28	96.771049	mitochondria
2	1	14	0	0	0	133	1967	1237	127	-1	
3	1	14	1	0	0	133	1967	1237	127	-1	
4	1	14	1	1	0	133	1967	994	36	-1	
5	1	14	1	1	1	133	1967	30	27	92.714859	9-
5	1	14	1	1	2	182	1967	174	36	96.702888	Regarding
5	1	14	1	1	3	369	1968	89	35	96.927956	Golgi
5	1	14	1	1	4	472	1971	180	32	96.826714	apparatus,
5	1	14	1	1	5	664	1969	100	28	96.576729	which
5	1	14	1	1	6	777	1971	170	27	96.701736	statement
5	1	14	1	1	7	959	1971	27	28	96.785652	is
5	1	14	1	1	8	998	1973	129	27	96.277420	correct:
4	1	14	1	2	0	181	2012	1189	34	-1	
5	1	14	1	2	1	181	2017	27	21	95.382324	a.
5	1	14	1	2	2	231	2012	119	27	96.888535	Formed
5	1	14	1	2	3	364	2013	30	26	96.839005	of
5	1	14	1	2	4	406	2013	111	33	96.022728	parallel
5	1	14	1	2	5	528	2014	138	26	96.561790	flattened
5	1	14	1	2	6	678	2014	153	27	96.489243	cisternae.
5	1	14	1	2	7	908	2015	27	27	92.687042	b.
5	1	14	1	2	8	950	2015	81	28	95.566505	Have
5	1	14	1	2	9	1044	2016	49	27	96.588341	Cis
5	1	14	1	2	10	1105	2017	56	26	96.427879	and
5	1	14	1	2	11	1175	2017	91	26	95.382385	Trans
5	1	14	1	2	12	1277	2018	93	26	95.382385	faces.
4	1	14	1	3	0	180	2055	1189	39	-1	
5	1	14	1	3	1	180	2060	27	21	88.772301	c.
5	1	14	1	3	2	223	2055	129	27	96.114471	Involved
5	1	14	1	3	3	366	2056	23	26	96.188461	in
5	1	14	1	3	4	403	2056	141	34	96.163132	glycogen
5	1	14	1	3	5	559	2056	181	28	96.891830	breakdown.
5	1	14	1	3	6	906	2058	29	27	92.681534	d.
5	1	14	1	3	7	951	2059	129	28	96.452934	Involved
5	1	14	1	3	8	1094	2060	24	26	96.375549	in
5	1	14	1	3	9	1131	2060	52	27	96.869865	cell
5	1	14	1	3	10	1196	2060	173	34	96.925476	respiration.
2	1	15	0	0	0	59	89	1503	2114	-1	
3	1	15	1	0	0	59	89	1503	2114	-1	
4	1	15	1	1	0	59	89	1503	2114	-1	
5	1	15	1	1	1	59	89	1503	2114	95.000000	 
2	1	16	0	0	0	0	2325	1643	5	-1	
3	1	16	1	0	0	0	2325	1643	5	-1	
4	1	16	1	1	0	0	2325	1643	5	-1	
5	1	16	1	1	1	0	2325	1643	5	95.000000	 
