level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1700	2200	-1	
2	1	1	0	0	0	214	90	1342	49	-1	
3	1	1	1	0	0	214	90	1342	49	-1	
4	1	1	1	1	0	214	90	1342	49	-1	
5	1	1	1	1	1	214	90	1342	49	95.000000	 
2	1	2	0	0	0	266	165	875	41	-1	
3	1	2	1	0	0	266	165	875	41	-1	
4	1	2	1	1	0	266	165	875	41	-1	
5	1	2	1	1	1	266	169	60	27	92.746651	103-
5	1	2	1	1	2	340	172	58	26	96.892914	One
5	1	2	1	1	3	409	172	29	25	96.639961	of
5	1	2	1	1	4	446	172	43	25	96.639961	the
5	1	2	1	1	5	499	170	224	36	95.408333	following
5	1	2	1	1	6	637	161	30	49	94.195160	is
5	1	2	1	1	7	682	175	41	23	94.195160	not
5	1	2	1	1	8	732	179	14	19	96.953362	a
5	1	2	1	1	9	759	167	98	30	96.980827	branch
5	1	2	1	1	10	869	167	28	25	83.419365	of
5	1	2	1	1	11	905	168	44	25	96.995483	the
5	1	2	1	1	12	961	165	79	27	96.088257	radial
5	1	2	1	1	13	1050	166	91	29	95.166153	artery:
2	1	3	0	0	0	255	202	1211	527	-1	
3	1	3	1	0	0	255	202	1211	527	-1	
4	1	3	1	1	0	329	202	933	41	-1	
5	1	3	1	1	1	329	217	22	19	94.798744	a.
5	1	3	1	1	2	373	210	83	26	96.517960	Radial
5	1	3	1	1	3	467	210	120	25	91.956329	recurrent
5	1	3	1	1	4	597	200	126	43	70.052498	artery.
5	1	3	1	1	5	829	207	23	24	92.907494	b.
5	1	3	1	1	6	864	205	121	27	93.013008	Common
5	1	3	1	1	7	996	204	171	25	90.022385	interosseous
5	1	3	1	1	8	1177	202	85	27	40.359287	artery.
4	1	3	1	2	0	332	239	866	42	-1	
5	1	3	1	2	1	332	255	22	19	92.212097	c.
5	1	3	1	2	2	367	249	96	25	96.235802	Palmar
5	1	3	1	2	3	471	247	121	32	96.357140	(anterior)
5	1	3	1	2	4	603	250	88	31	96.594810	carpal.
5	1	3	1	2	5	831	244	24	25	91.857361	d.
5	1	3	1	2	6	868	243	84	28	95.913628	Dorsal
5	1	3	1	2	7	963	241	137	35	94.931366	(posterior)
5	1	3	1	2	8	1111	239	87	32	93.619080	carpal.
4	1	3	1	3	0	263	284	1203	58	-1	
5	1	3	1	3	1	263	315	59	25	77.244164	404-
5	1	3	1	3	2	338	315	77	25	87.868156	Ulnar
5	1	3	1	3	3	424	319	78	20	96.801384	nerve
5	1	3	1	3	4	513	315	74	25	97.006866	enter
5	1	3	1	3	5	597	315	43	26	97.006866	the
5	1	3	1	3	6	651	317	110	25	96.253517	forearm
5	1	3	1	3	7	774	314	117	25	96.253517	between
5	1	3	1	3	8	902	312	44	25	96.865753	the
