level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1642	2331	-1	
2	1	1	0	0	0	89	174	1420	1963	-1	
3	1	1	1	0	0	89	174	1420	1963	-1	
4	1	1	1	1	0	144	174	1211	38	-1	
5	1	1	1	1	1	144	174	50	27	92.996857	68-
5	1	1	1	1	2	204	175	43	26	96.822807	All
5	1	1	1	1	3	260	175	35	27	96.920166	of
5	1	1	1	1	4	304	175	53	27	97.005196	the
5	1	1	1	1	5	369	175	154	35	96.597092	following
5	1	1	1	1	6	536	182	52	21	96.755249	are
5	1	1	1	1	7	602	176	156	27	96.419556	branches
5	1	1	1	1	8	771	176	34	27	95.989235	of
5	1	1	1	1	9	816	176	91	27	95.605469	radial
5	1	1	1	1	10	920	178	98	33	96.084587	artery
5	1	1	1	1	11	1033	176	26	27	96.342033	in
5	1	1	1	1	12	1073	177	52	26	96.575211	the
5	1	1	1	1	13	1139	176	81	28	96.168564	hand
5	1	1	1	1	14	1234	179	121	33	96.559174	except:
4	1	1	1	2	0	204	218	402	35	-1	
5	1	1	1	2	1	204	224	27	21	93.265091	a.
5	1	1	1	2	2	253	218	125	35	92.948822	Princips
5	1	1	1	2	3	391	219	104	34	96.218712	pollicis
5	1	1	1	2	4	507	220	99	33	96.779076	artery.
4	1	1	1	3	0	205	262	839	36	-1	
5	1	1	1	3	1	205	262	27	27	91.589447	b.
5	1	1	1	3	2	253	262	113	27	96.665321	Palmar
5	1	1	1	3	3	375	263	92	34	96.534912	digital
5	1	1	1	3	4	480	263	105	27	96.304016	branch
5	1	1	1	3	5	598	264	29	26	96.800468	to
5	1	1	1	3	6	640	263	104	27	96.493393	medial
5	1	1	1	3	7	757	263	62	27	96.002693	side
5	1	1	1	3	8	831	263	30	27	96.127769	of
5	1	1	1	3	9	874	263	61	27	96.127769	little
5	1	1	1	3	10	946	263	98	35	96.927200	finger.
4	1	1	1	4	0	204	305	1176	40	-1	
5	1	1	1	4	1	204	314	27	22	91.337204	c.
5	1	1	1	4	2	253	308	124	29	92.539238	Radialis
5	1	1	1	4	3	390	309	98	28	92.589165	indicis
5	1	1	1	4	4	499	310	99	34	96.827087	artery.
5	1	1	1	4	5	893	308	30	29	92.984192	d.
5	1	1	1	4	6	938	305	36	32	71.555717	1%
5	1	1	1	4	7	986	309	95	29	96.394272	dorsal
5	1	1	1	4	8	1093	310	175	35	96.373497	metacarpal
5	1	1	1	4	9	1281	311	99	34	96.654701	artery.
4	1	1	1	5	0	144	379	1305	36	-1	
5	1	1	1	5	1	144	379	50	27	92.503159	69-
5	1	1	1	5	2	204	379	61	28	93.288033	The
5	1	1	1	5	3	278	380	143	34	90.811119	palmaris
5	1	1	1	5	4	435	381	113	34	96.621582	longus
5	1	1	1	5	5	560	381	117	26	96.398773	tendon
5	1	1	1	5	6	690	381	27	26	96.168114	is
5	1	1	1	5	7	729	387	17	20	96.293068	a
5	1	1	1	5	8	759	381	101	26	95.734833	useful
5	1	1	1	5	9	873	381	94	34	96.572052	guide
5	1	1	1	5	10	977	383	32	24	96.749977	to
5	1	1	1	5	11	1021	381	99	27	96.783241	which
5	1	1	1	5	12	1136	387	92	21	96.625099	nerve
5	1	1	1	5	13	1240	383	30	25	96.625099	at
5	1	1	1	5	14	1281	382	52	26	96.413300	the
5	1	1	1	5	15	1345	382	104	26	96.171822	wrist?
4	1	1	1	6	0	97	414	1289	54	-1	
5	1	1	1	6	1	97	414	2	54	82.296494	|
5	1	1	1	6	2	192	430	26	20	96.840286	a.
5	1	1	1	6	3	241	424	113	27	95.657257	Median
5	1	1	1	6	4	368	430	95	21	95.657257	nerve.
5	1	1	1	6	5	900	425	27	26	93.094185	b.
5	1	1	1	6	6	940	425	126	26	93.267799	Anterior
5	1	1	1	6	7	1079	425	199	27	89.405212	interosseous
5	1	1	1	6	8	1291	431	95	21	96.873711	nerve.
4	1	1	1	7	0	191	467	943	29	-1	
5	1	1	1	7	1	191	473	27	21	92.260521	c.
5	1	1	1	7	2	233	467	142	27	93.188385	Posterior
5	1	1	1	7	3	386	468	200	27	92.491562	interosseous
5	1	1	1	7	4	599	474	96	21	96.839394	nerve.
5	1	1	1	7	5	901	469	28	26	92.313309	d.
5	1	1	1	7	6	944	468	84	28	93.799278	Ulnar
5	1	1	1	7	7	1040	474	94	21	96.755119	nerve.
4	1	1	1	8	0	96	469	1387	104	-1	
5	1	1	1	8	1	96	469	3	104	94.263252	|
5	1	1	1	8	2	143	536	49	27	91.728188	70-
5	1	1	1	8	3	214	536	173	35	95.923210	Regarding
5	1	1	1	8	4	400	537	52	27	96.765755	the
5	1	1	1	8	5	466	537	145	27	96.764786	relations
5	1	1	1	8	6	625	537	34	27	96.002327	of
5	1	1	1	8	7	668	537	53	27	96.479111	the
5	1	1	1	8	8	735	537	120	27	96.319061	median
5	1	1	1	8	9	871	543	92	21	96.406509	nerve
5	1	1	1	8	10	976	539	30	25	96.419769	at
