level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1644	2331	-1	
2	1	1	0	0	0	148	171	1228	206	-1	
3	1	1	1	0	0	148	171	1228	206	-1	
4	1	1	1	1	0	148	171	1198	36	-1	
5	1	1	1	1	1	148	171	50	27	92.501717	89-
5	1	1	1	1	2	218	172	88	27	96.703278	What
5	1	1	1	1	3	319	173	139	26	96.663727	muscles
5	1	1	1	1	4	470	179	52	21	96.562393	are
5	1	1	1	1	5	536	179	173	28	96.718056	necessary
5	1	1	1	1	6	721	175	32	25	96.135529	to
5	1	1	1	1	7	767	174	79	27	96.299034	raise
5	1	1	1	1	8	859	175	52	26	96.727966	the
5	1	1	1	1	9	924	181	61	20	96.378540	arm
5	1	1	1	1	10	997	175	101	27	96.378540	above
5	1	1	1	1	11	1110	176	52	26	96.589622	the
5	1	1	1	1	12	1175	176	171	27	96.695915	shoulder?
4	1	1	1	2	0	208	213	1168	35	-1	
5	1	1	1	2	1	208	219	26	20	96.540924	a.
5	1	1	1	2	2	257	213	67	27	96.913620	First
5	1	1	1	2	3	335	214	47	27	92.995407	the
5	1	1	1	2	4	393	215	231	33	92.402458	supraspinatus,
5	1	1	1	2	5	638	216	65	26	96.820007	next
5	1	1	1	2	6	713	215	50	27	96.820007	the
5	1	1	1	2	7	773	216	111	31	96.833771	deltoid,
5	1	1	1	2	8	899	216	56	27	97.002670	and
5	1	1	1	2	9	968	216	68	27	96.904266	then
5	1	1	1	2	10	1048	217	49	26	96.968781	the
5	1	1	1	2	11	1109	218	128	26	96.999573	serratus
5	1	1	1	2	12	1247	218	129	26	96.212967	anterior.
4	1	1	1	3	0	209	255	1166	36	-1	
5	1	1	1	3	1	209	255	26	26	92.528732	b.
5	1	1	1	3	2	257	255	67	27	96.974487	First
5	1	1	1	3	3	334	256	48	26	96.404793	the
5	1	1	1	3	4	393	256	111	31	96.820648	deltoid,
5	1	1	1	3	5	519	258	66	25	97.012367	next
5	1	1	1	3	6	594	257	50	26	93.227760	the
5	1	1	1	3	7	655	257	229	34	92.452141	supraspinatus,
5	1	1	1	3	8	899	258	56	26	96.810638	and
5	1	1	1	3	9	968	258	68	27	96.802078	then
5	1	1	1	3	10	1048	258	49	27	96.845184	the
5	1	1	1	3	11	1110	260	128	26	96.845184	serratus
5	1	1	1	3	12	1247	260	128	26	96.828323	anterior.
4	1	1	1	4	0	207	297	1166	35	-1	
5	1	1	1	4	1	207	302	26	21	90.912498	c.
5	1	1	1	4	2	256	297	67	27	96.797691	First
5	1	1	1	4	3	333	297	49	27	93.007042	the
5	1	1	1	4	4	392	298	230	34	93.007042	supraspinatus,
5	1	1	1	4	5	635	299	66	26	96.692719	next
5	1	1	1	4	6	710	299	50	26	96.301491	the
5	1	1	1	4	7	772	300	127	26	96.552063	serratus
5	1	1	1	4	8	910	300	129	31	96.716278	anterior,
5	1	1	1	4	9	1054	300	55	27	96.596977	and
5	1	1	1	4	10	1122	300	67	27	96.670883	then
5	1	1	1	4	11	1202	301	48	27	97.005577	the
5	1	1	1	4	12	1261	301	112	27	93.429489	deltoid.
4	1	1	1	5	0	207	339	1165	38	-1	
5	1	1	1	5	1	207	339	28	26	92.943230	d.
5	1	1	1	5	2	257	339	66	27	95.781509	First
5	1	1	1	5	3	333	340	49	26	95.781509	the
5	1	1	1	5	4	392	341	127	26	96.521385	serratus
5	1	1	1	5	5	530	341	129	30	96.992416	anterior,
5	1	1	1	5	6	673	342	65	26	96.828911	next
5	1	1	1	5	7	748	341	50	27	96.930573	the
5	1	1	1	5	8	808	341	110	32	96.705704	deltoid,
5	1	1	1	5	9	933	342	56	27	96.879799	and
5	1	1	1	5	10	1002	343	68	26	96.438316	then
5	1	1	1	5	11	1082	343	49	26	93.294891	the
5	1	1	1	5	12	1144	343	228	34	91.820053	supraspinatus.
2	1	2	0	0	0	146	404	1032	122	-1	
3	1	2	1	0	0	146	404	1032	122	-1	
4	1	2	1	1	0	146	404	981	37	-1	
5	1	2	1	1	1	146	404	50	27	92.525208	90-
5	1	2	1	1	2	216	405	105	27	96.708878	Which
5	1	2	1	1	3	334	406	34	26	96.363037	of
5	1	2	1	1	4	377	406	52	27	96.693474	the
5	1	2	1	1	5	440	406	155	35	96.386314	following
5	1	2	1	1	6	609	407	27	26	96.843552	is
5	1	2	1	1	7	648	406	73	28	96.127060	NOT
5	1	2	1	1	8	733	408	165	26	96.006973	contained
5	1	2	1	1	9	912	408	28	27	96.937889	in
5	1	2	1	1	10	952	408	52	27	96.923462	the
5	1	2	1	1	11	1018	409	109	26	96.128586	axilla?
