level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	150	178	1211	38	-1	
3	1	1	1	0	0	150	178	1211	38	-1	
4	1	1	1	1	0	150	178	1211	38	-1	
5	1	1	1	1	1	150	178	50	27	92.996857	68-
5	1	1	1	1	2	210	179	43	26	96.822807	All
5	1	1	1	1	3	266	179	35	27	96.920166	of
5	1	1	1	1	4	310	179	53	27	97.005196	the
5	1	1	1	1	5	375	179	154	35	96.597092	following
5	1	1	1	1	6	542	186	52	21	96.755249	are
5	1	1	1	1	7	608	180	156	27	96.419556	branches
5	1	1	1	1	8	777	180	34	27	95.989235	of
5	1	1	1	1	9	822	180	91	27	95.605469	radial
5	1	1	1	1	10	926	182	98	33	96.084587	artery
5	1	1	1	1	11	1039	180	26	27	96.342033	in
5	1	1	1	1	12	1079	181	52	26	96.575211	the
5	1	1	1	1	13	1145	180	81	28	96.168564	hand
5	1	1	1	1	14	1240	183	121	33	96.559174	except:
2	1	2	0	0	0	210	222	1176	127	-1	
3	1	2	1	0	0	104	222	1282	127	-1	
4	1	2	1	1	0	210	222	402	35	-1	
5	1	2	1	1	1	210	228	27	21	93.265091	a.
5	1	2	1	1	2	259	222	125	35	92.948822	Princips
5	1	2	1	1	3	397	223	104	34	96.218712	pollicis
5	1	2	1	1	4	513	224	99	33	96.779076	artery.
4	1	2	1	2	0	211	266	839	36	-1	
5	1	2	1	2	1	211	266	27	27	91.589447	b.
5	1	2	1	2	2	259	266	113	27	96.665321	Palmar
5	1	2	1	2	3	381	267	92	34	96.534912	digital
5	1	2	1	2	4	486	267	105	27	96.304016	branch
5	1	2	1	2	5	604	268	29	26	96.800468	to
5	1	2	1	2	6	646	267	104	27	96.493393	medial
5	1	2	1	2	7	763	267	62	27	96.002693	side
5	1	2	1	2	8	837	267	30	27	96.127769	of
5	1	2	1	2	9	880	267	61	27	96.127769	little
5	1	2	1	2	10	952	267	98	35	96.927200	finger.
4	1	2	1	3	0	210	309	1176	40	-1	
5	1	2	1	3	1	210	318	27	22	91.915207	c.
5	1	2	1	3	2	259	312	124	29	92.749489	Radialis
5	1	2	1	3	3	396	313	98	28	92.787346	indicis
5	1	2	1	3	4	505	314	99	34	96.944496	artery.
5	1	2	1	3	5	899	312	30	29	90.646835	d.
5	1	2	1	3	6	944	309	36	32	21.494417	1“
5	1	2	1	3	7	992	313	95	29	96.350800	dorsal
5	1	2	1	3	8	1099	314	175	35	96.747520	metacarpal
5	1	2	1	3	9	1287	315	99	34	96.128822	artery.
2	1	3	0	0	0	83	286	1480	1394	-1	
3	1	3	1	0	0	83	286	1480	1394	-1	
4	1	3	1	1	0	91	286	1472	83	-1	
5	1	3	1	1	1	91	286	22	83	95.000000	   
5	1	3	1	1	2	1541	286	22	83	95.000000	   
4	1	3	1	2	0	91	369	1472	99	-1	
5	1	3	1	2	1	91	369	22	99	95.000000	  
5	1	3	1	2	2	1541	369	22	99	95.000000	  
4	1	3	1	3	0	91	468	1471	55	-1	
5	1	3	1	3	1	91	468	1471	55	95.000000	      
4	1	3	1	4	0	90	523	1472	69	-1	
