level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1642	2331	-1	
2	1	1	0	0	0	144	174	1216	38	-1	
3	1	1	1	0	0	144	128	1216	84	-1	
4	1	1	1	1	0	144	174	1216	38	-1	
5	1	1	1	1	1	144	174	50	27	91.657082	68-
5	1	1	1	1	2	204	175	43	26	84.267906	Alll
5	1	1	1	1	3	260	175	35	27	97.003181	of
5	1	1	1	1	4	304	175	53	27	96.818863	the
5	1	1	1	1	5	369	175	154	35	95.750778	following
5	1	1	1	1	6	536	182	52	21	96.621353	are
5	1	1	1	1	7	602	176	156	27	96.771393	branches
5	1	1	1	1	8	771	176	34	27	96.992058	of
5	1	1	1	1	9	816	176	91	27	96.946060	radial
5	1	1	1	1	10	1033	176	26	27	96.690659	in
5	1	1	1	1	11	1073	177	52	26	96.728340	the
5	1	1	1	1	12	1139	176	81	28	96.632660	hand
5	1	1	1	1	13	1233	179	127	33	96.632660	except:
2	1	2	0	0	0	204	218	402	35	-1	
3	1	2	1	0	0	204	218	402	35	-1	
4	1	2	1	1	0	204	218	402	35	-1	
5	1	2	1	1	1	204	224	27	21	93.265091	a.
5	1	2	1	1	2	253	218	125	35	92.948822	Princips
5	1	2	1	1	3	391	219	104	34	96.218712	pollicis
5	1	2	1	1	4	507	220	99	33	96.779076	artery.
2	1	3	0	0	0	205	262	839	36	-1	
3	1	3	1	0	0	205	262	839	36	-1	
4	1	3	1	1	0	205	262	839	36	-1	
5	1	3	1	1	1	205	262	27	27	91.589447	b.
5	1	3	1	1	2	253	262	113	27	96.665321	Palmar
5	1	3	1	1	3	375	263	92	34	96.534912	digital
5	1	3	1	1	4	480	263	105	27	96.304016	branch
5	1	3	1	1	5	598	264	29	26	96.800468	to
5	1	3	1	1	6	640	263	104	27	96.493393	medial
5	1	3	1	1	7	757	263	62	27	96.002693	side
5	1	3	1	1	8	831	263	30	27	96.127769	of
5	1	3	1	1	9	874	263	61	27	96.127769	little
5	1	3	1	1	10	946	263	98	35	96.927200	finger.
2	1	4	0	0	0	204	308	394	36	-1	
3	1	4	1	0	0	204	308	394	36	-1	
4	1	4	1	1	0	204	308	394	36	-1	
5	1	4	1	1	1	204	314	27	22	91.915207	c.
5	1	4	1	1	2	253	308	124	29	92.749489	Radialis
5	1	4	1	1	3	390	309	98	28	92.787346	indicis
5	1	4	1	1	4	499	310	99	34	96.944496	artery.
2	1	5	0	0	0	893	305	487	40	-1	
3	1	5	1	0	0	893	305	487	40	-1	
4	1	5	1	1	0	893	305	487	40	-1	
5	1	5	1	1	1	893	308	30	29	92.984192	d.
5	1	5	1	1	2	938	305	36	32	71.555717	1%
5	1	5	1	1	3	986	309	95	29	96.394272	dorsal
5	1	5	1	1	4	1093	310	175	35	96.373497	metacarpal
5	1	5	1	1	5	1281	311	99	34	96.654701	artery.
2	1	6	0	0	0	144	379	1305	36	-1	
3	1	6	1	0	0	144	379	1305	36	-1	
4	1	6	1	1	0	144	379	1305	36	-1	
5	1	6	1	1	1	144	379	50	27	92.503159	69-
5	1	6	1	1	2	204	379	61	28	93.288033	The
5	1	6	1	1	3	278	380	143	34	90.811119	palmaris
5	1	6	1	1	4	435	381	113	34	96.621582	longus
5	1	6	1	1	5	560	381	117	26	96.398773	tendon
5	1	6	1	1	6	690	381	27	26	96.168114	is
5	1	6	1	1	7	729	387	17	20	96.293068	a
5	1	6	1	1	8	759	381	101	26	95.734833	useful
5	1	6	1	1	9	873	381	94	34	96.572052	guide
5	1	6	1	1	10	977	383	32	24	96.749977	to
5	1	6	1	1	11	1021	381	99	27	96.783241	which
5	1	6	1	1	12	1136	387	92	21	96.625099	nerve
5	1	6	1	1	13	1240	383	30	25	96.625099	at
5	1	6	1	1	14	1281	382	52	26	96.413300	the
5	1	6	1	1	15	1345	382	104	26	96.171822	wrist?
2	1	7	0	0	0	192	424	271	27	-1	
3	1	7	1	0	0	192	424	271	27	-1	
4	1	7	1	1	0	192	424	271	27	-1	
5	1	7	1	1	1	192	430	26	20	95.723312	a.
5	1	7	1	1	2	241	424	113	27	96.696732	Median
5	1	7	1	1	3	368	430	95	21	96.641411	nerve.
2	1	8	0	0	0	900	425	486	27	-1	
3	1	8	1	0	0	900	425	486	27	-1	
4	1	8	1	1	0	900	425	486	27	-1	
5	1	8	1	1	1	900	425	27	26	93.008240	b.
5	1	8	1	1	2	940	425	126	26	93.282745	Anterior
5	1	8	1	1	3	1079	425	199	27	90.765938	interosseous
