level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1644	2325	-1	
2	1	1	0	0	0	143	178	1244	36	-1	
3	1	1	1	0	0	143	178	1244	36	-1	
4	1	1	1	1	0	143	178	1244	36	-1	
5	1	1	1	1	1	143	178	50	27	92.120506	99-
5	1	1	1	1	2	214	178	61	27	96.460983	The
5	1	1	1	1	3	289	180	148	25	96.705032	extensor
5	1	1	1	1	4	447	179	175	34	96.425674	expansion
5	1	1	1	1	5	636	180	34	26	96.513382	of
5	1	1	1	1	6	679	180	52	26	96.264633	the
5	1	1	1	1	7	744	180	117	34	96.596985	fingers
5	1	1	1	1	8	875	180	26	27	95.963524	is
5	1	1	1	1	9	914	180	119	27	96.364594	formed
5	1	1	1	1	10	1048	181	38	33	96.271187	by
5	1	1	1	1	11	1098	181	52	26	96.884651	the
5	1	1	1	1	12	1162	181	116	26	94.968666	tendon
5	1	1	1	1	13	1291	181	34	26	94.968666	of
5	1	1	1	1	14	1335	181	52	27	96.551811	the
2	1	2	0	0	0	191	220	525	35	-1	
3	1	2	1	0	0	191	220	525	35	-1	
4	1	2	1	1	0	191	220	525	35	-1	
5	1	2	1	1	1	191	226	26	21	96.638969	a.
5	1	2	1	1	2	241	220	139	27	96.487778	Extensor
5	1	2	1	1	3	392	221	74	33	93.148994	carpi
5	1	2	1	1	4	479	221	112	27	92.555626	radialis
5	1	2	1	1	5	604	221	112	34	96.870255	longus.
2	1	3	0	0	0	892	221	348	35	-1	
3	1	3	1	0	0	892	221	348	35	-1	
4	1	3	1	1	0	892	221	348	35	-1	
5	1	3	1	1	1	892	221	27	27	90.488220	b.
5	1	3	1	1	2	935	222	139	27	96.317116	Extensor
5	1	3	1	1	3	1085	222	155	34	96.528687	digitorum.
2	1	4	0	0	0	191	262	422	34	-1	
3	1	4	1	0	0	191	262	422	34	-1	
4	1	4	1	1	0	191	262	422	34	-1	
5	1	4	1	1	1	191	268	26	20	92.156250	c.
5	1	4	1	1	2	233	262	139	27	96.736504	Extensor
5	1	4	1	1	3	385	262	103	34	96.783577	pollicis
5	1	4	1	1	4	502	263	111	33	96.863007	longus.
2	1	5	0	0	0	890	264	413	34	-1	
3	1	5	1	0	0	890	264	413	34	-1	
4	1	5	1	1	0	890	264	413	34	-1	
5	1	5	1	1	1	890	264	28	26	93.024597	d.
5	1	5	1	1	2	933	264	140	26	96.620125	Extensor
5	1	5	1	1	3	1085	264	104	34	94.622437	pollicis
5	1	5	1	1	4	1203	264	100	27	96.918777	brevis.
2	1	6	0	0	0	144	328	1030	37	-1	
3	1	6	1	0	0	144	328	1030	37	-1	
4	1	6	1	1	0	144	328	1030	37	-1	
5	1	6	1	1	1	144	328	69	27	92.082176	100-
