level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1700	2200	-1	
2	1	1	0	0	0	148	171	313	37	-1	
3	1	1	1	0	0	148	171	313	37	-1	
4	1	1	1	1	0	148	171	313	37	-1	
5	1	1	1	1	1	148	171	46	27	91.103813	11-
5	1	1	1	1	2	217	176	176	32	91.032791	Lysosomes
5	1	1	1	1	3	405	182	56	19	96.694267	are:
2	1	2	0	0	0	218	213	538	34	-1	
3	1	2	1	0	0	218	213	538	34	-1	
4	1	2	1	1	0	218	213	538	34	-1	
5	1	2	1	1	1	218	221	24	19	96.438553	a.
5	1	2	1	1	2	255	216	108	25	96.459480	Formed
5	1	2	1	1	3	376	216	31	31	93.129372	by
5	1	2	1	1	4	419	215	54	25	90.272400	rER
5	1	2	1	1	5	485	217	19	24	93.291794	&
5	1	2	1	1	6	517	216	73	31	96.699722	Golgi
5	1	2	1	1	7	602	213	154	33	96.618134	apparatus.
2	1	3	0	0	0	904	192	210	33	-1	
3	1	3	1	0	0	904	192	210	33	-1	
4	1	3	1	1	0	904	192	210	33	-1	
5	1	3	1	1	1	904	200	26	25	91.422546	b.
5	1	3	1	1	2	945	192	169	32	85.713921	Non-memb
2	1	4	0	0	0	1117	165	300	52	-1	
3	1	4	1	0	0	1117	165	300	52	-1	
4	1	4	1	1	0	1117	165	300	52	-1	
5	1	4	1	1	1	1117	189	108	28	92.054657	ranous
5	1	4	1	1	2	1238	165	179	49	96.764084	organelles.
2	1	5	0	0	0	899	231	304	34	-1	
3	1	5	1	0	0	899	231	304	34	-1	
4	1	5	1	1	0	899	231	304	34	-1	
5	1	5	1	1	1	899	239	27	26	84.193062	d.
5	1	5	1	1	2	939	238	52	26	97.002937	Are
5	1	5	1	1	3	1003	237	54	26	96.915344	few
5	1	5	1	1	4	1069	234	24	25	92.972519	in
5	1	5	1	1	5	1106	231	97	33	92.635155	phago
2	1	6	0	0	0	1206	212	166	45	-1	
3	1	6	1	0	0	1206	212	166	45	-1	
4	1	6	1	1	0	1206	212	166	45	-1	
5	1	6	1	1	1	1206	220	73	37	90.002739	cytic
5	1	6	1	1	2	1290	212	82	30	96.118561	cells.
2	1	7	0	0	0	218	254	369	33	-1	
3	1	7	1	0	0	218	254	369	33	-1	
4	1	7	1	1	0	218	254	369	33	-1	
5	1	7	1	1	1	218	259	25	19	91.991051	c.
5	1	7	1	1	2	256	254	201	25	96.284050	Demonstrated
5	1	7	1	1	3	470	255	32	32	96.520294	by
5	1	7	1	1	4	515	255	72	25	96.928688	H&E.
2	1	8	0	0	0	155	317	45	25	-1	
3	1	8	1	0	0	155	317	45	25	-1	
4	1	8	1	1	0	155	317	45	25	-1	
5	1	8	1	1	1	155	317	45	25	92.536102	12-
2	1	9	0	0	0	222	314	740	38	-1	
3	1	9	1	0	0	222	314	740	38	-1	
4	1	9	1	1	0	222	314	740	38	-1	
5	1	9	1	1	1	222	319	211	26	96.558739	Detoxification
5	1	9	1	1	2	446	321	31	24	96.702309	of
5	1	9	1	1	3	486	322	70	30	96.224800	drug
5	1	9	1	1	4	569	319	93	26	96.248749	needs
5	1	9	1	1	5	674	314	104	31	95.899376	mainly
5	1	9	1	1	6	789	314	173	22	95.660568	numerous:
2	1	10	0	0	0	1146	329	198	35	-1	
3	1	10	1	0	0	1146	329	198	35	-1	
4	1	10	1	1	0	1146	329	198	35	-1	
5	1	10	1	1	1	1146	338	28	26	89.185852	d.
5	1	10	1	1	2	1189	333	71	30	93.123245	Both
5	1	10	1	1	3	1274	329	70	28	51.855621	b&c.
2	1	11	0	0	0	223	356	103	25	-1	
3	1	11	1	0	0	223	356	103	25	-1	
4	1	11	1	1	0	223	356	103	25	-1	
5	1	11	1	1	1	223	362	23	18	95.124992	a.
5	1	11	1	1	2	259	356	67	25	94.003265	SER.
2	1	12	0	0	0	503	358	195	25	-1	
3	1	12	1	0	0	503	358	195	25	-1	
4	1	12	1	1	0	503	358	195	25	-1	
5	1	12	1	1	1	503	359	25	24	92.698929	b.
5	1	12	1	1	2	540	358	158	24	94.408073	ribosomes.
2	1	13	0	0	0	872	346	103	27	-1	
3	1	13	1	0	0	872	346	103	27	-1	
4	1	13	1	1	0	872	346	103	27	-1	
5	1	13	1	1	1	872	354	25	19	87.878029	c.
5	1	13	1	1	2	910	346	65	26	85.774841	rER.
2	1	14	0	0	0	158	418	44	24	-1	
3	1	14	1	0	0	158	418	44	24	-1	
4	1	14	1	1	0	158	418	44	24	-1	
5	1	14	1	1	1	158	418	44	24	91.224304	13-
2	1	15	0	0	0	225	419	241	25	-1	
3	1	15	1	0	0	225	419	241	25	-1	
4	1	15	1	1	0	225	419	241	25	-1	
