level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	577	210	446	18	-1	
3	1	1	1	0	0	577	210	446	18	-1	
4	1	1	1	1	0	577	210	446	18	-1	
5	1	1	1	1	1	577	210	446	18	95.000000	 
2	1	2	0	0	0	268	298	1089	42	-1	
3	1	2	1	0	0	268	298	1089	42	-1	
4	1	2	1	1	0	268	298	1089	42	-1	
5	1	2	1	1	1	268	312	50	28	80.631027	SS
5	1	2	1	1	2	412	317	20	14	18.444242	od
5	1	2	1	1	3	1205	318	10	6	84.961258	A
5	1	2	1	1	4	1299	298	58	29	35.602684	at
2	1	3	0	0	0	299	326	998	17	-1	
3	1	3	1	0	0	299	326	998	17	-1	
4	1	3	1	1	0	299	326	998	17	-1	
5	1	3	1	1	1	299	330	12	7	13.486128	oo
5	1	3	1	1	2	1212	326	85	9	11.459570	Serres
2	1	4	0	0	0	255	367	1135	146	-1	
3	1	4	1	0	0	257	367	1133	82	-1	
4	1	4	1	1	0	257	367	1133	45	-1	
5	1	4	1	1	1	257	371	110	27	96.885582	Module
5	1	4	1	1	2	380	375	93	25	96.517654	Name:
5	1	4	1	1	3	487	378	180	32	96.349205	Introduction
5	1	4	1	1	4	679	389	53	23	97.007767	and
5	1	4	1	1	5	985	379	74	25	93.636597	Date:
5	1	4	1	1	6	1072	367	174	33	70.899071	10/12/2022
5	1	4	1	1	7	1295	396	6	5	54.112877	_
5	1	4	1	1	8	1343	389	47	23	94.703270	tes
4	1	4	1	2	0	489	396	852	53	-1	
5	1	4	1	2	1	489	415	118	27	96.156143	Skeletal
5	1	4	1	2	2	618	420	109	29	96.616028	System
5	1	4	1	2	3	983	415	73	25	96.921440	Time
5	1	4	1	2	4	1067	412	121	24	96.693176	allowed:
5	1	4	1	2	5	1202	403	51	29	93.296066	120
5	1	4	1	2	6	1265	396	76	28	88.770905	minu
3	1	4	2	0	0	256	434	1061	43	-1	
4	1	4	2	1	0	256	434	1061	43	-1	
5	1	4	2	1	1	256	445	110	26	95.946617	Module
5	1	4	2	1	2	377	447	88	24	93.304474	Code:
5	1	4	2	1	3	478	449	62	27	89.769272	ISK-
5	1	4	2	1	4	551	453	46	24	91.032112	104
5	1	4	2	1	5	983	449	74	26	96.982506	Total
5	1	4	2	1	6	1070	448	96	24	96.874901	Marks:
5	1	4	2	1	7	1179	445	32	25	96.555252	72
5	1	4	2	1	8	1224	434	93	32	96.264252	marks
3	1	4	3	0	0	255	470	1037	43	-1	
4	1	4	3	1	0	255	470	1037	43	-1	
5	1	4	3	1	1	255	482	57	25	96.524933	End
5	1	4	3	1	2	324	484	30	24	96.847740	of
5	1	4	3	1	3	365	484	109	24	96.677963	Module
5	1	4	3	1	4	487	486	80	26	96.834900	Exam
5	1	4	3	1	5	984	484	119	26	96.515213	Number
5	1	4	3	1	6	1111	484	29	23	96.941826	of
5	1	4	3	1	7	1151	481	99	32	96.878838	pages:
5	1	4	3	1	8	1263	470	29	26	72.273338	11
2	1	5	0	0	0	225	521	1020	12	-1	
3	1	5	1	0	0	225	521	1020	12	-1	
4	1	5	1	1	0	225	521	1020	12	-1	
5	1	5	1	1	1	225	521	1020	12	95.000000	 
2	1	6	0	0	0	900	520	345	16	-1	
3	1	6	1	0	0	900	520	345	16	-1	
4	1	6	1	1	0	900	520	345	16	-1	
5	1	6	1	1	1	900	520	345	16	95.000000	 
2	1	7	0	0	0	248	522	1149	63	-1	
3	1	7	1	0	0	248	522	1149	63	-1	
4	1	7	1	1	0	248	522	1149	63	-1	
5	1	7	1	1	1	248	547	63	28	96.939873	The
5	1	7	1	1	2	323	555	89	20	96.967545	exam
5	1	7	1	1	3	425	550	142	28	96.318787	consists
5	1	7	1	1	4	580	552	34	26	96.318787	of
5	1	7	1	1	5	624	552	56	28	93.154175	120
5	1	7	1	1	6	692	554	98	31	91.504028	MCQs
5	1	7	1	1	7	812	562	21	20	93.164749	to
5	1	7	1	1	8	851	559	33	20	96.800156	be
5	1	7	1	1	9	895	547	161	31	96.499130	answered
5	1	7	1	1	10	1069	547	28	26	95.060905	in
5	1	7	1	1	11	1108	546	52	27	95.060905	the
5	1	7	1	1	12	1173	537	115	33	96.426407	bubble
5	1	7	1	1	13	1299	522	98	37	96.293015	sheet
2	1	8	0	0	0	224	577	1042	12	-1	
3	1	8	1	0	0	224	577	1042	12	-1	
4	1	8	1	1	0	224	577	1042	12	-1	
5	1	8	1	1	1	224	577	1042	12	95.000000	 
2	1	9	0	0	0	206	673	626	31	-1	
3	1	9	1	0	0	206	673	626	31	-1	
4	1	9	1	1	0	206	673	626	31	-1	
5	1	9	1	1	1	206	673	24	23	92.573837	1-
5	1	9	1	1	2	259	674	53	23	94.082817	The
5	1	9	1	1	3	323	673	134	29	94.082817	following
5	1	9	1	1	4	468	675	50	23	89.460205	cell
5	1	9	1	1	5	528	677	106	24	93.292473	stained
5	1	9	1	1	6	645	659	187	45	75.986610	metachromat
2	1	10	0	0	0	201	768	27	23	-1	
3	1	10	1	0	0	201	768	27	23	-1	
4	1	10	1	1	0	201	768	27	23	-1	
5	1	10	1	1	1	201	768	27	23	89.443352	2-
2	1	11	0	0	0	198	898	27	24	-1	
