level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1700	2200	-1	
2	1	1	0	0	0	162	154	1389	1777	-1	
3	1	1	1	0	0	161	154	1390	1808	-1	
4	1	1	1	1	0	266	154	1285	49	-1	
5	1	1	1	1	1	266	169	60	27	92.947441	103-
5	1	1	1	1	2	340	172	58	26	96.804840	One
5	1	1	1	1	3	409	172	29	25	96.804840	of
5	1	1	1	1	4	446	172	43	25	96.708076	the
5	1	1	1	1	5	499	170	132	33	96.816940	following
5	1	1	1	1	6	644	173	22	25	96.368813	is
5	1	1	1	1	7	677	175	46	23	96.368813	not
5	1	1	1	1	8	732	179	14	19	95.064598	a
5	1	1	1	1	9	759	167	98	30	95.064598	branch
5	1	1	1	1	10	869	167	28	25	96.323196	of
5	1	1	1	1	11	905	168	44	25	96.878716	the
5	1	1	1	1	12	961	165	79	27	96.847717	radial
5	1	1	1	1	13	1050	166	91	29	96.560020	artery:
5	1	1	1	1	14	1549	154	2	27	68.032036	|
4	1	1	1	2	0	329	193	1220	50	-1	
5	1	1	1	2	1	329	217	22	19	96.304474	a.
5	1	1	1	2	2	373	210	83	26	96.639671	Radial
5	1	1	1	2	3	467	210	120	25	95.931839	recurrent
5	1	1	1	2	4	597	212	83	31	96.455658	artery.
5	1	1	1	2	5	829	207	23	24	92.907494	b.
5	1	1	1	2	6	864	205	121	27	93.013008	Common
5	1	1	1	2	7	996	204	171	25	90.022385	interosseous
5	1	1	1	2	8	1177	202	85	27	40.359287	artery.
4	1	1	1	3	0	332	239	866	42	-1	
5	1	1	1	3	1	332	255	22	19	90.698875	c.
5	1	1	1	3	2	367	249	96	25	96.821045	Palmar
5	1	1	1	3	3	471	247	121	32	96.821045	(anterior)
5	1	1	1	3	4	603	250	88	31	91.303703	carpal.
5	1	1	1	3	5	831	244	24	25	91.424622	d.
5	1	1	1	3	6	868	243	84	28	96.972359	Dorsal
5	1	1	1	3	7	963	241	137	35	95.845078	(posterior)
5	1	1	1	3	8	1111	239	87	32	95.794968	carpal.
4	1	1	1	4	0	263	284	1203	58	-1	
5	1	1	1	4	1	263	315	59	25	90.923485	104-
5	1	1	1	4	2	338	315	77	25	38.714886	Ulnar
5	1	1	1	4	3	424	319	78	20	93.816704	nerve
5	1	1	1	4	4	513	315	74	25	95.199661	enter
5	1	1	1	4	5	597	315	43	26	95.199661	the
5	1	1	1	4	6	651	317	110	25	96.868195	forearm
5	1	1	1	4	7	774	314	117	25	96.963272	between
5	1	1	1	4	8	902	312	44	25	96.712357	the
5	1	1	1	4	9	956	313	50	23	96.712357	two
5	1	1	1	4	10	1018	307	85	28	96.842613	heads
5	1	1	1	4	11	1114	306	29	25	96.842613	of
5	1	1	1	4	12	1151	305	44	25	96.972771	the
5	1	1	1	4	13	1205	297	134	33	95.856659	following
5	1	1	1	4	14	1350	284	116	47	96.103180	muscle:
4	1	1	1	5	0	326	345	783	38	-1	
5	1	1	1	5	1	326	358	21	19	95.096558	a.
5	1	1	1	5	2	369	352	84	24	96.321854	Flexor
5	1	1	1	5	3	461	352	63	31	93.263451	carpi
5	1	1	1	5	4	537	353	86	26	92.983971	ulnaris
5	1	1	1	5	5	813	350	22	25	92.873772	b.
5	1	1	1	5	6	848	347	83	27	96.903389	Flexor
5	1	1	1	5	7	940	349	63	31	93.223358	carpi
5	1	1	1	5	8	1015	345	94	28	92.856430	radialis
4	1	1	1	6	0	324	382	908	37	-1	
5	1	1	1	6	1	324	396	22	18	92.613129	c.
5	1	1	1	6	2	359	390	116	25	93.187981	Pronator
5	1	1	1	6	3	484	392	66	25	96.885735	teres
5	1	1	1	6	4	814	388	23	25	84.094299	d.
5	1	1	1	6	5	850	386	83	27	96.811325	Flexor
5	1	1	1	6	6	942	388	122	31	92.139641	digitorum
5	1	1	1	6	7	1075	382	157	33	85.999725	superficialis
4	1	1	1	7	0	259	446	841	37	-1	
5	1	1	1	7	1	259	449	58	24	92.775291	105-
5	1	1	1	7	2	332	449	54	26	93.300850	The
5	1	1	1	7	3	397	452	274	26	90.543945	musculocutaneous
5	1	1	1	7	4	682	458	78	20	96.830872	nerve
5	1	1	1	7	5	771	451	103	32	96.686562	pierces
5	1	1	1	7	6	885	449	82	24	96.970711	which
5	1	1	1	7	7	979	446	121	27	96.353745	muscle?
4	1	1	1	8	0	321	485	806	30	-1	
5	1	1	1	8	1	321	494	22	19	93.168274	a.
5	1	1	1	8	2	365	488	234	26	91.683640	Coracobrachialis
5	1	1	1	8	3	805	489	24	24	67.884689	b,
5	1	1	1	8	4	840	485	73	26	96.674942	Short
5	1	1	1	8	5	925	486	67	25	96.875671	head
5	1	1	1	8	6	1004	486	27	24	97.001541	of
5	1	1	1	8	7	1038	485	89	30	96.812874	biceps
4	1	1	1	9	0	320	523	795	32	-1	
5	1	1	1	9	1	320	532	22	18	89.282471	c.
