level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1200	1800	-1	
2	1	1	0	0	0	227	47	930	109	-1	
3	1	1	1	0	0	227	47	930	109	-1	
4	1	1	1	1	0	227	47	930	109	-1	
5	1	1	1	1	1	227	111	2	5	25.086145	.
5	1	1	1	1	2	434	47	169	109	20.559320	were
5	1	1	1	1	3	811	51	174	101	10.776367	a
5	1	1	1	1	4	1056	47	101	109	14.714880	eel
2	1	2	0	0	0	52	74	508	11	-1	
3	1	2	1	0	0	52	74	508	11	-1	
4	1	2	1	1	0	52	74	508	11	-1	
5	1	2	1	1	1	52	74	508	11	95.000000	 
2	1	3	0	0	0	163	104	133	97	-1	
3	1	3	1	0	0	163	104	133	97	-1	
4	1	3	1	1	0	163	104	133	97	-1	
5	1	3	1	1	1	163	104	133	97	95.000000	 
2	1	4	0	0	0	142	203	939	145	-1	
3	1	4	1	0	0	142	200	939	148	-1	
4	1	4	1	1	0	894	203	70	27	-1	
5	1	4	1	1	1	894	203	70	27	66.146988	12024
4	1	4	1	2	0	142	211	871	44	-1	
5	1	4	1	2	1	142	225	95	26	96.733414	Module
5	1	4	1	2	2	247	233	17	20	95.077896	Name:
5	1	4	1	2	3	336	226	152	28	91.696014	Introduction
5	1	4	1	2	4	498	228	46	20	96.767929	and
5	1	4	1	2	5	745	226	64	22	93.290787	Date:
5	1	4	1	2	6	819	216	29	24	86.512062	5/
5	1	4	1	2	7	858	211	64	38	61.574959	12/4"
5	1	4	1	2	8	1009	238	4	5	3.668327	,
4	1	4	1	3	0	266	230	815	65	-1	
5	1	4	1	3	1	266	239	52	16	37.836166	ame:
5	1	4	1	3	2	340	258	97	27	44.483208	‘skeletal
5	1	4	1	3	3	447	257	93	26	96.581467	System
5	1	4	1	3	4	744	258	63	22	96.869026	Time
5	1	4	1	3	5	815	230	110	65	72.211891	allowed:
5	1	4	1	3	6	935	230	39	65	92.698547	120
5	1	4	1	3	7	989	242	92	49	95.169571	minutes
4	1	4	1	4	0	142	281	868	49	-1	
5	1	4	1	4	1	142	287	95	26	96.923103	Module
5	1	4	1	4	2	247	295	73	22	93.295944	Code:
5	1	4	1	4	3	331	293	51	23	86.195061	ISK-
5	1	4	1	4	4	391	290	38	22	92.135651	101
5	1	4	1	4	5	744	281	64	49	96.631691	Total
5	1	4	1	4	6	818	281	47	23	46.019062	ons
5	1	4	1	4	7	938	304	37	16	77.315193	es:
5	1	4	1	4	8	987	300	23	21	77.315193	11
4	1	4	1	5	0	142	306	833	42	-1	
5	1	4	1	5	1	142	318	49	23	96.957939	End
5	1	4	1	5	2	202	323	26	20	96.890633	of
5	1	4	1	5	3	236	324	93	24	96.551720	Module
5	1	4	1	5	4	339	326	66	22	96.971359	Exam
5	1	4	1	5	5	746	316	101	27	96.712067	Number
5	1	4	1	5	6	855	307	49	25	93.305695	of
5	1	4	1	5	7	921	306	54	22	50.499882	Page®:
2	1	5	0	0	0	133	377	959	53	-1	
3	1	5	1	0	0	133	377	959	53	-1	
4	1	5	1	1	0	133	377	959	53	-1	
5	1	5	1	1	1	133	395	55	25	96.449448	The
5	1	5	1	1	2	197	404	77	22	96.722969	exam
5	1	5	1	1	3	285	403	117	24	96.157898	consists
5	1	5	1	1	4	412	399	29	24	96.945251	of
5	1	5	1	1	5	450	398	47	23	93.215469	120
5	1	5	1	1	6	508	399	84	25	93.019913	MCQs
5	1	5	1	1	7	601	405	25	23	96.892471	to
5	1	5	1	1	8	637	407	31	23	94.886108	be
5	1	5	1	1	9	679	394	135	33	95.331749	answered
5	1	5	1	1	10	825	392	24	23	95.958778	in
5	1	5	1	1	11	859	386	46	25	93.177910	the
5	1	5	1	1	12	915	377	95	27	96.539238	bubble
5	1	5	1	1	13	1019	383	73	26	96.987854	sheet
2	1	6	0	0	0	749	454	341	38	-1	
3	1	6	1	0	0	749	454	341	38	-1	
4	1	6	1	1	0	749	454	341	38	-1	
5	1	6	1	1	1	749	474	24	10	95.779343	nt
5	1	6	1	1	2	781	475	28	17	93.971436	or
5	1	6	1	1	3	815	462	108	27	93.971436	answers
