level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1700	2200	-1	
2	1	1	0	0	0	222	214	1294	1744	-1	
3	1	1	1	0	0	222	214	1294	1768	-1	
4	1	1	1	1	0	222	214	896	59	-1	
5	1	1	1	1	1	222	238	44	28	92.458382	26-
5	1	1	1	1	2	277	243	54	30	96.919312	The
5	1	1	1	1	3	573	214	545	20	0.000000	———eeS
4	1	1	1	2	0	342	221	943	61	-1	
5	1	1	1	2	1	342	253	72	25	75.365669	most
5	1	1	1	2	2	424	258	122	23	93.047386	common
5	1	1	1	2	3	557	258	9	24	90.942009	t
5	1	1	1	2	4	727	263	4	5	0.000000	;
5	1	1	1	2	5	970	253	5	5	7.920437	;
5	1	1	1	2	6	1180	246	30	10	0.000000	wa
5	1	1	1	2	7	1220	221	65	32	23.520031	0.7
4	1	1	1	3	0	289	252	1052	72	-1	
5	1	1	1	3	1	289	292	23	20	96.135918	a.
5	1	1	1	3	2	324	288	83	29	96.935661	Brown
5	1	1	1	3	3	418	292	103	32	96.799263	adipose
5	1	1	1	3	4	566	263	49	27	69.514931	‘ype
5	1	1	1	3	5	626	262	27	24	96.959389	of
5	1	1	1	3	6	662	263	53	43	69.982719	C.T.
5	1	1	1	3	7	727	269	22	19	96.860054	in
5	1	1	1	3	8	760	263	41	25	96.910164	the
5	1	1	1	3	9	812	263	69	27	96.952240	adult
5	1	1	1	3	10	891	256	69	30	95.816490	body
5	1	1	1	3	11	971	258	21	35	41.938229	Is
5	1	1	1	3	12	1003	260	115	9	27.173943	ee
5	1	1	1	3	13	1214	275	15	19	89.656464	e
5	1	1	1	3	14	1239	252	102	37	93.575058	areolar.
4	1	1	1	4	0	229	278	983	100	-1	
5	1	1	1	4	1	229	350	31	28	0.000000	”
5	1	1	1	4	2	623	298	22	27	87.032784	b.
5	1	1	1	4	3	658	300	120	27	87.820641	Reticular.
5	1	1	1	4	4	879	303	21	19	81.221085	c.
5	1	1	1	4	5	912	288	99	31	92.208778	Mucoid.
5	1	1	1	4	6	1113	283	23	24	77.090118	d.
5	1	1	1	4	7	1149	278	63	28	96.322189	Loos
4	1	1	1	5	0	296	354	448	73	-1	
5	1	1	1	5	1	296	354	135	73	1.436186	Spite
5	1	1	1	5	2	441	358	44	27	96.779694	the
5	1	1	1	5	3	496	362	180	34	95.640045	endothelium,
5	1	1	1	5	4	688	366	17	26	92.620728	it
5	1	1	1	5	5	714	366	30	25	92.620728	is:
4	1	1	1	6	0	297	369	951	93	-1	
5	1	1	1	6	1	297	417	20	43	0.000000	®
5	1	1	1	6	2	331	404	77	58	25.806961	oe
5	1	1	1	6	3	417	399	40	25	96.967773	the
5	1	1	1	6	4	468	398	71	44	92.411545	blood
5	1	1	1	6	5	549	404	96	24	94.893028	vessels
5	1	1	1	6	6	655	405	47	23	96.898933	and
5	1	1	1	6	7	713	405	71	24	92.274277	heart.
5	1	1	1	6	8	877	400	23	23	91.484192	b.
5	1	1	1	6	9	912	389	98	31	96.378632	Formed
5	1	1	1	6	10	1021	387	24	25	96.976585	of
5	1	1	1	6	11	1054	385	120	25	96.607521	columnar
5	1	1	1	6	12	1178	369	70	47	95.934097	cells.
4	1	1	1	7	0	315	406	983	60	-1	
5	1	1	1	7	1	315	455	4	5	20.665718	-
5	1	1	1	7	2	353	437	89	24	96.869514	Covered
5	1	1	1	7	3	452	436	31	30	96.945679	by
5	1	1	1	7	4	492	438	57	25	90.545959	cilia,
5	1	1	1	7	5	876	435	23	24	69.814438	d.
5	1	1	1	7	6	910	432	82	28	73.648994	Atype
5	1	1	1	7	7	1003	425	24	24	96.926216	of
5	1	1	1	7	8	1035	419	109	28	85.443626	stratified
5	1	1	1	7	9	1155	406	143	41	18.116989	epitheli™-
4	1	1	1	8	0	237	482	935	65	-1	
5	1	1	1	8	1	237	499	43	25	92.176865	28-
5	1	1	1	8	2	292	496	118	51	84.948608	Follicles
5	1	1	1	8	3	420	500	28	25	96.976578	of
5	1	1	1	8	4	455	499	98	31	96.912247	thyroid
5	1	1	1	8	5	564	502	75	30	96.687134	gland
5	1	1	1	8	6	651	507	41	18	96.110489	are
5	1	1	1	8	7	703	502	65	24	96.233253	lined
5	1	1	1	8	8	779	503	32	29	90.534889	by
5	1	1	1	8	9	823	507	186	20	0.000000	vgrethe--eee0000"
5	1	1	1	8	10	1020	482	152	34	96.901604	epithelium.
4	1	1	1	9	0	302	525	827	60	-1	
5	1	1	1	9	1	302	545	22	19	91.343689	a.
5	1	1	1	9	2	336	535	88	50	95.153656	Simple
5	1	1	1	9	3	430	533	126	49	96.605453	columnar
5	1	1	1	9	4	564	538	97	24	95.811569	ciliated.
5	1	1	1	9	5	857	535	23	25	77.353516	b.
5	1	1	1	9	6	892	527	87	31	96.828461	Simple
5	1	1	1	9	7	990	525	139	29	96.731682	squamous.
4	1	1	1	10	0	303	540	973	67	-1	
5	1	1	1	10	1	303	583	23	18	60.923531	c.
5	1	1	1	10	2	338	576	88	31	90.710289	Simple
5	1	1	1	10	3	436	575	96	24	96.654755	cubical.
5	1	1	1	10	4	853	570	29	26	59.541031	‘d.
5	1	1	1	10	5	895	564	87	30	96.839561	Simple
5	1	1	1	10	6	992	560	119	25	96.790009	columnar
5	1	1	1	10	7	1120	540	156	46	86.743279	non-ciliated.
4	1	1	1	11	0	244	627	752	54	-1	
5	1	1	1	11	1	244	640	43	24	92.552437	29-
5	1	1	1	11	2	297	639	162	29	96.001572	Concerning
5	1	1	1	11	3	471	632	224	49	91.933540	pseudostratified
5	1	1	1	11	4	706	636	129	25	96.168900	columnar
5	1	1	1	11	5	844	627	152	37	96.168900	epithelium:
4	1	1	1	12	0	308	652	908	65	-1	
5	1	1	1	12	1	308	683	22	18	96.027390	a.
5	1	1	1	12	2	341	677	20	23	94.818886	A
5	1	1	1	12	3	368	677	54	29	94.818886	type
5	1	1	1	12	4	433	674	24	23	96.601929	of
5	1	1	1	12	5	465	669	109	48	90.971436	Stratified
5	1	1	1	12	6	585	667	138	40	96.520523	epithelium.
5	1	1	1	12	7	845	668	24	27	80.651039	b.
5	1	1	1	12	8	877	661	99	32	70.990257	Allicells
5	1	1	1	12	9	986	658	69	25	96.939766	reach
5	1	1	1	12	10	1066	657	39	23	96.749458	the
5	1	1	1	12	11	1115	652	101	26	96.563110	surface.
4	1	1	1	13	0	309	670	1060	70	-1	
5	1	1	1	13	1	309	720	23	18	90.820274	c.
5	1	1	1	13	2	343	713	63	25	96.917084	Cells
5	1	1	1	13	3	417	716	39	19	96.974068	are
5	1	1	1	13	4	465	710	82	30	96.976822	widely
5	1	1	1	13	5	557	710	134	30	96.447876	separated.
5	1	1	1	13	6	845	706	24	24	67.548134	d.
5	1	1	1	13	7	878	701	32	27	67.548134	All
