level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1644	2325	-1	
2	1	1	0	0	0	26	101	1495	1844	-1	
3	1	1	1	0	0	26	71	1509	1874	-1	
4	1	1	1	1	0	26	101	871	40	-1	
5	1	1	1	1	1	26	110	4	5	13.717194	‘
5	1	1	1	1	2	583	101	107	32	96.133240	Cairo
5	1	1	1	1	3	702	102	195	39	96.133240	University
4	1	1	1	2	0	116	148	1392	45	-1	
5	1	1	1	2	1	116	176	146	9	43.137642	ee
5	1	1	1	2	2	558	152	142	41	96.429901	Faculty
5	1	1	1	2	3	713	151	39	33	96.214417	of
5	1	1	1	2	4	761	151	173	33	96.619431	Medicine
5	1	1	1	2	5	1383	148	125	23	31.176138	aaa
4	1	1	1	3	0	160	218	1288	29	-1	
5	1	1	1	3	1	160	220	81	27	96.550972	END
5	1	1	1	3	2	252	220	136	27	91.836662	Module:
5	1	1	1	3	3	401	219	135	28	91.787659	INT-101
5	1	1	1	3	4	1181	218	86	28	96.689438	Total
5	1	1	1	3	5	1278	218	119	27	96.277885	Marks:
5	1	1	1	3	6	1411	218	37	27	96.619659	24
4	1	1	1	4	0	160	263	1312	30	-1	
5	1	1	1	4	1	160	265	85	27	96.229179	Time
5	1	1	1	4	2	256	265	137	28	96.365105	allowed:
5	1	1	1	4	3	415	265	37	27	95.347321	60
5	1	1	1	4	4	464	265	71	27	95.347321	min.
5	1	1	1	4	5	1158	264	88	26	95.748283	Date:
5	1	1	1	4	6	1267	263	106	27	67.078491	24/12
5	1	1	1	4	7	1384	263	88	27	92.927223	/2020
4	1	1	1	5	0	130	365	1120	37	-1	
5	1	1	1	5	1	130	367	50	35	96.605293	48
5	1	1	1	5	2	180	367	141	35	96.605293	Multiple
5	1	1	1	5	3	332	367	126	28	96.348312	Choices
5	1	1	1	5	4	469	367	154	35	96.298309	questions
5	1	1	1	5	5	635	366	41	34	65.685783	(4
5	1	1	1	5	6	685	366	86	27	96.077393	mark
5	1	1	1	5	7	773	366	55	34	96.581207	for
5	1	1	1	5	8	836	365	73	28	96.617294	each
5	1	1	1	5	9	922	365	146	36	96.637505	question)
5	1	1	1	5	10	1080	365	31	27	96.931023	in
5	1	1	1	5	11	1121	365	21	35	96.361290	6
5	1	1	1	5	12	1147	373	103	27	96.361290	pages.
4	1	1	1	6	0	133	417	1312	43	-1	
5	1	1	1	6	1	133	419	129	41	19.701366	Identify
5	1	1	1	6	2	270	419	54	32	96.980774	the
5	1	1	1	6	3	335	419	108	32	96.403244	choice
5	1	1	1	6	4	455	419	68	31	96.386604	that
5	1	1	1	6	5	530	419	76	31	96.886978	best
5	1	1	1	6	6	613	418	176	40	96.370750	completes
