level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1644	2322	-1	
2	1	1	0	0	0	1403	0	69	1	-1	
3	1	1	1	0	0	1403	0	69	1	-1	
4	1	1	1	1	0	1403	0	69	1	-1	
5	1	1	1	1	1	1403	0	69	1	33.384747	a
5	1	1	1	1	2	1457	0	19	10	21.505371	a
2	1	2	0	0	0	1520	0	13	1	-1	
3	1	2	1	0	0	1520	0	13	1	-1	
4	1	2	1	1	0	1520	0	13	1	-1	
5	1	2	1	1	1	1520	0	13	1	37.921654	<—
2	1	3	0	0	0	147	179	776	35	-1	
3	1	3	1	0	0	147	179	776	35	-1	
4	1	3	1	1	0	147	179	776	35	-1	
5	1	3	1	1	1	147	179	48	26	92.283554	10-
5	1	3	1	1	2	207	179	210	27	95.369881	Peroxisomal
5	1	3	1	1	3	431	185	148	28	95.369881	enzymes
5	1	3	1	1	4	592	185	53	22	96.131325	are
5	1	3	1	1	5	657	180	203	34	96.131325	synthesized
5	1	3	1	1	6	874	181	49	33	96.897263	by:
2	1	4	0	0	0	206	223	122	28	-1	
3	1	4	1	0	0	206	223	122	28	-1	
4	1	4	1	1	0	206	223	122	28	-1	
5	1	4	1	1	1	206	230	28	21	93.115578	a.
5	1	4	1	1	2	256	223	72	27	91.818306	sER.
2	1	5	0	0	0	505	224	109	27	-1	
3	1	5	1	0	0	505	224	109	27	-1	
4	1	5	1	1	0	505	224	109	27	-1	
5	1	5	1	1	1	505	224	28	27	91.440125	b.
5	1	5	1	1	2	547	224	67	27	91.440125	rER.
2	1	6	0	0	0	791	225	301	35	-1	
3	1	6	1	0	0	791	225	301	35	-1	
4	1	6	1	1	0	791	225	301	35	-1	
5	1	6	1	1	1	791	231	28	22	92.158951	c.
5	1	6	1	1	2	833	225	70	27	92.843941	Free
5	1	6	1	1	3	916	225	176	35	91.741974	polysomes.
2	1	7	0	0	0	1269	225	176	29	-1	
3	1	7	1	0	0	1269	225	176	29	-1	
4	1	7	1	1	0	1269	225	176	29	-1	
5	1	7	1	1	1	1269	225	29	29	91.087776	d.
5	1	7	1	1	2	1312	226	133	28	95.334167	Nucleus.
2	1	8	0	0	0	146	294	1374	39	-1	
3	1	8	1	0	0	146	294	1374	39	-1	
4	1	8	1	1	0	146	294	1374	39	-1	
5	1	8	1	1	1	146	294	49	27	66.000000	11-
5	1	8	1	1	2	207	294	296	35	66.000000	Heterolysosomes
5	1	8	1	1	3	516	301	51	21	96.037544	are
5	1	8	1	1	4	579	295	120	28	96.037544	formed
5	1	8	1	1	5	713	296	34	27	97.003670	of
5	1	8	1	1	6	759	296	129	35	96.125885	primary
5	1	8	1	1	7	901	296	182	35	96.329651	lysosomes
5	1	8	1	1	8	1098	297	70	34	96.503487	plus
5	1	8	1	1	9	1180	297	137	27	96.068588	vesicles
5	1	8	1	1	10	1329	298	191	35	96.593735	containing:
2	1	9	0	0	0	915	342	178	27	-1	
3	1	9	1	0	0	915	342	178	27	-1	
4	1	9	1	1	0	915	342	178	27	-1	
5	1	9	1	1	1	915	342	27	27	91.947014	b.
5	1	9	1	1	2	957	342	136	27	96.813507	Bacteria.
2	1	10	0	0	0	219	339	277	35	-1	
3	1	10	1	0	0	219	339	277	35	-1	
4	1	10	1	1	0	219	339	277	35	-1	
5	1	10	1	1	1	219	346	26	21	96.564354	a.
5	1	10	1	1	2	260	339	52	28	96.468842	Old
5	1	10	1	1	3	325	341	171	33	95.820122	organelles.
2	1	11	0	0	0	218	384	261	34	-1	
3	1	11	1	0	0	218	384	261	34	-1	
4	1	11	1	1	0	218	384	261	34	-1	
5	1	11	1	1	1	218	390	27	20	90.915253	c.
5	1	11	1	1	2	260	384	72	26	96.381111	Fluid
5	1	11	1	1	3	346	384	133	34	96.136620	droplets.
2	1	12	0	0	0	908	386	384	34	-1	
3	1	12	1	0	0	908	386	384	34	-1	
4	1	12	1	1	0	908	386	384	34	-1	
5	1	12	1	1	1	908	386	28	26	92.902794	d.
5	1	12	1	1	2	951	386	177	34	92.486366	Undigested
5	1	12	1	1	3	1142	387	150	26	96.798462	materials.
2	1	13	0	0	0	146	453	760	35	-1	
3	1	13	1	0	0	146	453	760	35	-1	
4	1	13	1	1	0	146	453	760	35	-1	
5	1	13	1	1	1	146	453	49	25	91.784195	12-
5	1	13	1	1	2	205	453	62	26	92.954323	The
5	1	13	1	1	3	280	459	152	21	92.307907	axoneme
5	1	13	1	1	4	445	454	34	26	95.133667	of
5	1	13	1	1	5	489	460	17	20	92.875587	a
