level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	179	255	1283	1764	-1	
3	1	1	1	0	0	179	255	1283	1764	-1	
4	1	1	1	1	0	206	255	1212	61	-1	
5	1	1	1	1	1	206	263	195	53	0.000000	steamer
5	1	1	1	1	2	1278	267	44	5	53.541023	_
4	1	1	1	2	0	216	286	996	79	-1	
5	1	1	1	2	1	216	331	43	28	54.208145	26-
5	1	1	1	2	2	275	336	46	29	96.842422	The
5	1	1	1	2	3	486	286	726	41	42.936203	ee
4	1	1	1	3	0	333	314	917	58	-1	
5	1	1	1	3	1	333	346	70	24	96.458763	most
5	1	1	1	3	2	412	350	118	22	96.413162	common
5	1	1	1	3	3	707	355	4	5	79.449883	F
5	1	1	1	3	4	943	345	5	5	14.848242	;
5	1	1	1	3	5	1138	314	112	36	59.035194	Giles
4	1	1	1	4	0	281	340	1023	75	-1	
5	1	1	1	4	1	281	383	22	20	94.097687	a.
5	1	1	1	4	2	315	379	81	29	96.944107	Brown
5	1	1	1	4	3	407	383	100	32	96.748108	adipose
5	1	1	1	4	4	541	350	57	31	96.674934	type
5	1	1	1	4	5	609	354	26	23	93.227554	of
5	1	1	1	4	6	643	355	52	42	36.068192	CT.
5	1	1	1	4	7	707	361	21	18	96.483719	in
5	1	1	1	4	8	739	355	40	25	96.651260	the
5	1	1	1	4	9	789	355	68	26	96.835823	adult
5	1	1	1	4	10	866	348	68	29	95.566757	body
5	1	1	1	4	11	944	350	20	35	55.838997	iS
5	1	1	1	4	12	975	347	161	14	0.000000	------———"
5	1	1	1	4	13	1205	340	99	45	65.457588	areolar.
4	1	1	1	5	0	223	355	1200	113	-1	
5	1	1	1	5	1	223	440	29	28	24.363766	=
5	1	1	1	5	2	511	407	4	3	0.000000	:
5	1	1	1	5	3	606	390	21	25	42.839371	b.
5	1	1	1	5	4	640	392	116	25	85.580093	Reticular.
5	1	1	1	5	5	855	395	20	18	90.334175	c.
5	1	1	1	5	6	887	380	96	30	92.874809	Mucoid.
5	1	1	1	5	7	1083	375	22	23	82.197983	d.
5	1	1	1	5	8	1117	370	61	27	95.136253	Loos
5	1	1	1	5	9	1421	355	2	33	59.252506	|
4	1	1	1	6	0	257	443	467	68	-1	
5	1	1	1	6	1	257	458	8	4	48.855202	.
5	1	1	1	6	2	276	443	143	68	16.401758	‘aang
5	1	1	1	6	3	429	448	42	26	96.995903	the
5	1	1	1	6	4	482	451	176	34	92.357918	endothelium,
5	1	1	1	6	5	669	456	16	24	95.316719	it
5	1	1	1	6	6	694	456	30	24	95.316719	is:
4	1	1	1	7	0	289	459	925	90	-1	
5	1	1	1	7	1	289	505	20	42	0.000000	.
5	1	1	1	7	2	322	492	75	57	24.994297	Go
5	1	1	1	7	3	406	487	39	25	96.937561	the
5	1	1	1	7	4	455	486	69	44	89.193077	blood
5	1	1	1	7	5	533	492	94	23	96.953934	vessels
5	1	1	1	7	6	637	493	45	23	96.953934	and
5	1	1	1	7	7	693	493	69	24	96.682106	heart.
5	1	1	1	7	8	853	488	22	23	92.222084	b.
5	1	1	1	7	9	886	478	96	30	96.904305	Formed
5	1	1	1	7	10	992	476	24	24	97.012772	of
5	1	1	1	7	11	1025	474	116	24	96.859093	columnar
5	1	1	1	7	12	1146	459	68	44	92.493423	cells.
4	1	1	1	8	0	306	494	956	59	-1	
5	1	1	1	8	1	306	542	4	5	38.855457	.
5	1	1	1	8	2	343	524	87	24	96.967659	Covered
5	1	1	1	8	3	440	524	30	29	97.008827	by
5	1	1	1	8	4	478	526	56	24	88.399879	cilia.
5	1	1	1	8	5	852	522	22	24	85.275452	d.
5	1	1	1	8	6	885	520	20	23	51.280655	A
5	1	1	1	8	7	912	519	53	28	51.280655	type
5	1	1	1	8	8	975	512	23	24	93.584915	of
5	1	1	1	8	9	1007	507	106	28	96.819481	stratified
5	1	1	1	8	10	1123	494	139	41	31.725918	epithelium.
4	1	1	1	9	0	231	562	909	70	-1	
5	1	1	1	9	1	231	585	41	24	92.111320	28-
5	1	1	1	9	2	284	580	114	52	90.490509	Follicles
5	1	1	1	9	3	408	586	27	24	96.976852	of
5	1	1	1	9	4	442	585	96	30	96.584732	thyroid
5	1	1	1	9	5	548	587	74	30	96.703476	gland
5	1	1	1	9	6	633	593	40	17	95.972000	are
5	1	1	1	9	7	684	588	63	23	96.080795	lined
5	1	1	1	9	8	758	589	30	28	92.329834	by
5	1	1	1	9	9	800	592	182	20	0.000000	sjueste---eee00007""
5	1	1	1	9	10	992	562	148	43	96.929420	epithelium.
4	1	1	1	10	0	294	610	804	58	-1	
5	1	1	1	10	1	294	629	21	19	94.097137	a.
5	1	1	1	10	2	327	619	85	49	96.938026	Simple
5	1	1	1	10	3	422	618	119	48	96.939728	columnar
5	1	1	1	10	4	549	623	93	23	95.536407	ciliated.
5	1	1	1	10	5	833	620	22	24	82.706055	b.
5	1	1	1	10	6	867	612	85	30	96.608521	Simple
5	1	1	1	10	7	962	610	136	28	96.452957	squamous.
4	1	1	1	11	0	295	629	946	61	-1	
5	1	1	1	11	1	295	666	22	18	86.895660	c.
5	1	1	1	11	2	328	660	86	30	96.142700	Simple
5	1	1	1	11	3	424	658	94	24	96.050133	cubical.
5	1	1	1	11	4	831	654	27	25	66.125313	‘4.
5	1	1	1	11	5	870	648	84	30	94.981895	Simple
5	1	1	1	11	6	964	644	117	24	92.444885	columnar
