level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	203	299	215	47	-1	
3	1	1	1	0	0	203	299	215	47	-1	
4	1	1	1	1	0	203	299	215	47	-1	
5	1	1	1	1	1	203	299	42	27	90.749115	51-
5	1	1	1	1	2	257	305	161	41	28.816671	Fertilization
2	1	2	0	0	0	430	329	159	32	-1	
3	1	2	1	0	0	430	329	159	32	-1	
4	1	2	1	1	0	430	329	159	32	-1	
5	1	2	1	1	1	430	329	92	24	95.366196	occurs
5	1	2	1	1	2	533	332	22	25	96.329559	in
5	1	2	1	1	3	565	336	24	25	96.689056	th
2	1	3	0	0	0	592	342	492	37	-1	
3	1	3	1	0	0	592	342	492	37	-1	
4	1	3	1	1	0	592	342	492	37	-1	
5	1	3	1	1	1	592	344	14	18	52.382046	€
5	1	3	1	1	2	615	342	122	37	95.849602	following
5	1	3	1	1	3	747	353	46	23	96.777824	site
5	1	3	1	1	4	803	355	26	24	96.622398	of
5	1	3	1	1	5	837	354	40	22	96.532127	the
5	1	3	1	1	6	888	349	120	28	94.171310	Fallopian
5	1	3	1	1	7	1019	348	65	22	96.517555	tube:
2	1	4	0	0	0	246	347	171	35	-1	
3	1	4	1	0	0	246	347	171	35	-1	
4	1	4	1	1	0	246	347	171	35	-1	
5	1	4	1	1	1	246	347	22	20	88.659264	a.
5	1	4	1	1	2	296	350	121	32	88.659264	Intramural
2	1	5	0	0	0	428	362	54	26	-1	
3	1	5	1	0	0	428	362	54	26	-1	
4	1	5	1	1	0	428	362	54	26	-1	
5	1	5	1	1	1	428	362	54	26	96.117477	part.
2	1	6	0	0	0	1104	365	205	39	-1	
3	1	6	1	0	0	1104	365	205	39	-1	
4	1	6	1	1	0	1104	365	205	39	-1	
5	1	6	1	1	1	1104	381	22	23	87.084442	d.
5	1	6	1	1	2	1138	365	171	37	37.800831	infundibulum.
2	1	7	0	0	0	206	401	42	28	-1	
3	1	7	1	0	0	206	401	42	28	-1	
4	1	7	1	1	0	206	401	42	28	-1	
5	1	7	1	1	1	206	401	42	28	91.916328	52-
2	1	8	0	0	0	599	383	118	25	-1	
3	1	8	1	0	0	599	383	118	25	-1	
4	1	8	1	1	0	599	383	118	25	-1	
5	1	8	1	1	1	599	393	4	5	0.000000	-
5	1	8	1	1	2	622	383	95	25	0.000000	Isthmus.
2	1	9	0	0	0	822	383	169	29	-1	
3	1	9	1	0	0	822	383	169	29	-1	
4	1	9	1	1	0	822	383	169	29	-1	
5	1	9	1	1	1	822	394	20	18	89.747772	c.
5	1	9	1	1	2	854	384	83	26	96.966011	Lateral
5	1	9	1	1	3	949	383	42	23	96.629250	1/3.
2	1	10	0	0	0	257	406	315	51	-1	
3	1	10	1	0	0	257	406	315	51	-1	
4	1	10	1	1	0	257	406	315	51	-1	
5	1	10	1	1	1	257	406	52	29	96.923027	The
5	1	10	1	1	2	320	419	118	26	96.854645	common
5	1	10	1	1	3	449	421	47	27	82.230568	Site
5	1	10	1	1	4	506	429	27	24	96.542549	of
5	1	10	1	1	5	541	430	31	27	96.587662	im
2	1	11	0	0	0	575	435	381	38	-1	
3	1	11	1	0	0	575	435	381	38	-1	
4	1	11	1	1	0	575	435	381	38	-1	
5	1	11	1	1	1	575	435	131	33	96.822060	Plantation
5	1	11	1	1	2	718	444	22	25	94.003502	in
5	1	11	1	1	3	750	446	39	25	94.003502	the
5	1	11	1	1	4	800	450	83	23	96.959549	uterus
5	1	11	1	1	5	894	444	21	23	96.970802	is
5	1	11	1	1	6	925	443	31	23	96.916550	at:
2	1	12	0	0	0	256	448	319	44	-1	
3	1	12	1	0	0	256	448	319	44	-1	
4	1	12	1	1	0	256	448	319	44	-1	
5	1	12	1	1	1	256	450	22	20	94.684326	a.
5	1	12	1	1	2	289	448	103	31	96.527077	Anterior
5	1	12	1	1	3	399	458	48	23	95.532112	wall
5	1	12	1	1	4	459	460	24	22	96.967140	of
5	1	12	1	1	5	490	462	38	26	96.579300	the
5	1	12	1	1	6	537	467	38	25	96.579300	fun
2	1	13	0	0	0	257	484	216	32	-1	
3	1	13	1	0	0	257	484	216	32	-1	
4	1	13	1	1	0	257	484	216	32	-1	
5	1	13	1	1	1	257	487	21	19	53.980667	c.
5	1	13	1	1	2	289	484	103	30	96.867599	Anterior
5	1	13	1	1	3	399	493	49	23	93.291893	wall
5	1	13	1	1	4	459	499	14	17	13.299809	o'
2	1	14	0	0	0	577	471	51	25	-1	
3	1	14	1	0	0	577	471	51	25	-1	
4	1	14	1	1	0	577	471	51	25	-1	
5	1	14	1	1	1	577	471	51	25	90.490814	dus.
2	1	15	0	0	0	921	472	263	28	-1	
3	1	15	1	0	0	921	472	263	28	-1	
4	1	15	1	1	0	921	472	263	28	-1	
5	1	15	1	1	1	921	478	21	22	93.119514	b.
5	1	15	1	1	2	954	476	112	23	96.696472	Posterior
5	1	15	1	1	3	1073	475	47	22	96.828934	wall
5	1	15	1	1	4	1130	474	25	23	96.902664	of
5	1	15	1	1	5	1162	472	22	24	96.923111	th
2	1	16	0	0	0	1186	462	118	30	-1	
3	1	16	1	0	0	1186	462	118	30	-1	
