level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	1193	200	301	36	-1	
3	1	1	1	0	0	1193	200	301	36	-1	
4	1	1	1	1	0	1193	200	301	36	-1	
5	1	1	1	1	1	1193	200	301	36	95.000000	 
2	1	2	0	0	0	226	229	976	69	-1	
3	1	2	1	0	0	226	229	976	69	-1	
4	1	2	1	1	0	226	229	976	69	-1	
5	1	2	1	1	1	226	229	976	69	95.000000	 
2	1	3	0	0	0	733	315	600	57	-1	
3	1	3	1	0	0	733	315	600	57	-1	
4	1	3	1	1	0	733	315	600	57	-1	
5	1	3	1	1	1	733	324	123	48	88.655106	-granular
5	1	3	1	1	2	865	316	140	43	96.303780	leucocyte:
5	1	3	1	1	3	1150	344	23	24	78.688843	d.
5	1	3	1	1	4	1186	315	147	53	92.790817	Eosinophil.
2	1	4	0	0	0	271	342	1014	146	-1	
3	1	4	1	0	0	271	342	1014	146	-1	
4	1	4	1	1	0	271	342	761	37	-1	
5	1	4	1	1	1	271	352	39	25	92.387856	38-
5	1	4	1	1	2	321	354	50	24	96.290985	Which
5	1	4	1	1	3	412	351	27	24	96.797127	of
5	1	4	1	1	4	446	349	39	23	96.912888	the
5	1	4	1	1	5	494	342	122	32	96.554527	following
5	1	4	1	1	6	627	344	21	24	96.924980	is
5	1	4	1	1	7	657	349	14	18	91.684692	a
5	1	4	1	1	8	681	346	54	33	91.684692	non-
5	1	4	1	1	9	1015	353	17	24	36.630386	if
4	1	4	1	2	0	322	351	696	76	-1	
5	1	4	1	2	1	322	396	20	18	57.290859	2.
5	1	4	1	2	2	362	351	150	76	51.464558	Lymphooyte
5	1	4	1	2	3	603	380	21	23	77.446732	b,
5	1	4	1	2	4	636	375	113	32	81.075409	Basophil.
5	1	4	1	2	5	862	371	20	18	67.732224	c.
5	1	4	1	2	6	895	355	123	33	90.479088	Neutrophi
4	1	4	1	3	0	272	432	1013	56	-1	
5	1	4	1	3	1	272	453	39	23	92.544853	39-
5	1	4	1	3	2	324	444	147	34	96.790466	Neutrophils
5	1	4	1	3	3	481	446	40	19	96.743759	are
5	1	4	1	3	4	531	440	179	26	96.837944	characterized
5	1	4	1	3	5	722	439	38	28	96.922363	by:
5	1	4	1	3	6	880	465	21	23	83.390404	b.
5	1	4	1	3	7	914	463	64	24	96.947945	Have
5	1	4	1	3	8	988	461	46	22	96.111008	non
5	1	4	1	3	9	1045	443	144	38	96.781670	segmented
5	1	4	1	3	10	1200	432	85	33	95.654259	nuclei.
2	1	5	0	0	0	320	475	969	132	-1	
3	1	5	1	0	0	320	475	679	106	-1	
4	1	5	1	1	0	321	475	609	36	-1	
5	1	5	1	1	1	321	493	19	18	93.284592	a.
5	1	5	1	1	2	352	484	90	27	88.153198	Secrete
5	1	5	1	1	3	452	478	139	23	93.295021	bactericidal
5	1	5	1	1	4	601	475	141	32	90.200157	phagocytin.
5	1	5	1	1	5	841	502	4	3	35.395889	|
5	1	5	1	1	6	927	500	3	4	40.904144	:
4	1	5	1	2	0	320	501	679	45	-1	
5	1	5	1	2	1	320	529	20	17	47.290230	©.
5	1	5	1	2	2	352	517	112	28	90.448418	Decrease
5	1	5	1	2	3	475	512	18	23	96.005852	in
5	1	5	1	2	4	503	513	96	23	96.066689	number
5	1	5	1	2	5	607	513	76	28	96.244080	during
5	1	5	1	2	6	693	504	118	30	93.802681	treatment
5	1	5	1	2	7	819	501	49	24	93.802727	with
5	1	5	1	2	8	879	501	120	24	94.555809	cortisone.
4	1	5	1	3	0	320	544	460	37	-1	
5	1	5	1	3	1	320	558	21	23	51.505562	d.
5	1	5	1	3	2	352	556	58	25	96.926857	They
5	1	5	1	3	3	419	551	57	22	93.287971	have
5	1	5	1	3	4	485	549	113	28	92.900696	azurophil
5	1	5	1	3	5	608	548	106	29	94.636002	granules
5	1	5	1	3	6	723	544	57	28	94.636002	only.
3	1	5	2	0	0	1151	577	138	30	-1	
4	1	5	2	1	0	1151	577	138	30	-1	
5	1	5	2	1	1	1151	581	74	26	92.920052	nules
5	1	5	2	1	2	1236	577	53	22	96.016335	are:
2	1	6	0	0	0	265	589	1064	771	-1	
3	1	6	1	0	0	265	590	1064	770	-1	
4	1	6	1	1	0	763	590	385	18	-1	
5	1	6	1	1	1	763	604	5	4	3.751545	.
5	1	6	1	1	2	918	598	4	5	26.249857	;
5	1	6	1	1	3	1028	590	30	6	96.841965	ini
5	1	6	1	1	4	1134	590	14	18	77.115913	‘a
4	1	6	1	2	0	274	589	1055	65	-1	
5	1	6	1	2	1	274	618	38	22	76.575027	40-
5	1	6	1	2	2	322	616	46	23	96.903442	The
5	1	6	1	2	3	376	609	68	26	97.008652	white
5	1	6	1	2	4	454	607	73	23	96.859116	blood
5	1	6	1	2	5	538	608	60	22	95.970184	cells
5	1	6	1	2	6	607	608	53	23	96.426483	with
5	1	6	1	2	7	672	607	129	24	93.235130	histamine
5	1	6	1	2	8	810	599	20	24	92.894653	&
5	1	6	1	2	9	839	594	100	42	96.544037	heparin
5	1	6	1	2	10	950	594	83	41	33.138905	eer
5	1	6	1	2	11	1054	589	39	65	0.000000	aed
5	1	6	1	2	12	1105	590	29	26	87.997139	gr
5	1	6	1	2	13	1159	619	15	24	31.487761	d,
5	1	6	1	2	14	1194	606	135	35	72.746704	Basophils.
