level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1644	2328	-1	
2	1	1	0	0	0	142	182	1273	119	-1	
3	1	1	1	0	0	142	182	1273	119	-1	
4	1	1	1	1	0	142	182	1092	34	-1	
5	1	1	1	1	1	142	182	50	27	93.169243	78-
5	1	1	1	1	2	213	182	68	27	95.090897	One
5	1	1	1	1	3	293	182	33	27	96.011108	of
5	1	1	1	1	4	337	183	53	26	95.439430	the
5	1	1	1	1	5	401	183	174	33	95.697548	followings
5	1	1	1	1	6	590	183	26	26	95.697548	is
5	1	1	1	1	7	630	188	17	21	96.965889	a
5	1	1	1	1	8	660	183	115	26	96.619705	branch
5	1	1	1	1	9	789	183	33	26	96.724091	of
5	1	1	1	1	10	833	182	177	34	95.969124	superficial
5	1	1	1	1	11	1024	182	117	34	96.639214	palmar
5	1	1	1	1	12	1151	182	83	27	96.757240	arch:
4	1	1	1	2	0	202	224	1213	35	-1	
5	1	1	1	2	1	202	231	26	20	96.111496	a.
5	1	1	1	2	2	251	225	184	34	96.412682	Descending
5	1	1	1	2	3	450	225	193	27	96.182106	anastomotic
5	1	1	1	2	4	656	225	115	27	96.234970	branch.
5	1	1	1	2	5	897	225	27	26	89.745247	b.
5	1	1	1	2	6	939	224	141	28	92.289474	Common
5	1	1	1	2	7	1096	224	108	35	91.997543	paimar
5	1	1	1	2	8	1214	224	90	34	96.557648	digital
5	1	1	1	2	9	1318	225	97	33	96.557648	artery.
4	1	1	1	3	0	200	262	1080	39	-1	
5	1	1	1	3	1	200	273	26	20	90.675735	c.
5	1	1	1	3	2	251	262	45	32	59.476753	2°¢
5	1	1	1	3	3	309	267	99	27	96.917381	Dorsal
5	1	1	1	3	4	420	267	177	34	96.724304	metacarpal
5	1	1	1	3	5	609	268	98	33	96.806404	artery.
5	1	1	1	3	6	892	267	29	27	91.182549	d.
5	1	1	1	3	7	936	267	124	27	91.182549	Radialis
5	1	1	1	3	8	1074	267	96	27	92.152481	indicis
5	1	1	1	3	9	1183	268	97	33	96.130669	artery.
2	1	2	0	0	0	142	334	1062	118	-1	
3	1	2	1	0	0	142	334	1062	118	-1	
4	1	2	1	1	0	142	334	930	27	-1	
5	1	2	1	1	1	142	334	50	27	92.066917	79-
5	1	2	1	1	2	212	334	105	27	96.804405	Which
5	1	2	1	1	3	332	335	120	26	96.450172	muscle
5	1	2	1	1	4	465	335	133	26	95.117813	initiates
5	1	2	1	1	5	611	335	169	26	96.500366	abduction
5	1	2	1	1	6	793	335	34	26	96.947594	of
5	1	2	1	1	7	837	335	51	26	96.822136	the
5	1	2	1	1	8	900	335	172	26	96.314728	shoulder?
4	1	2	1	2	0	202	376	1002	34	-1	
5	1	2	1	2	1	202	382	26	21	93.215851	a.
5	1	2	1	2	2	252	376	209	34	91.413811	Infraspinatus.
5	1	2	1	2	3	899	376	28	27	92.657059	b.
5	1	2	1	2	4	942	376	166	27	91.476158	Latissimus
5	1	2	1	2	5	1121	376	83	26	96.279083	dorsi.
4	1	2	1	3	0	200	418	862	34	-1	
5	1	2	1	3	1	200	424	26	20	92.112854	c.
5	1	2	1	3	2	242	418	234	34	92.243340	Supraspinatus.
5	1	2	1	3	3	902	418	29	27	92.119453	d.
5	1	2	1	3	4	946	418	116	27	90.643616	Deltoid.
2	1	3	0	0	0	129	484	1366	152	-1	
3	1	3	1	0	0	129	484	1366	116	-1	
4	1	3	1	1	0	129	484	1349	33	-1	
5	1	3	1	1	1	129	484	51	26	92.297096	80-
5	1	3	1	1	2	201	484	24	26	94.247810	A
5	1	3	1	1	3	238	484	33	26	96.521782	21
5	1	3	1	1	4	288	489	74	28	96.693024	year
5	1	3	1	1	5	373	484	49	26	96.122269	old
5	1	3	1	1	6	437	490	69	20	96.854790	man
5	1	3	1	1	7	521	484	26	26	95.673882	is
5	1	3	1	1	8	560	484	134	26	96.864326	stabbed
5	1	3	1	1	9	709	484	27	26	96.545280	in
5	1	3	1	1	10	750	484	52	26	96.638947	the
5	1	3	1	1	11	815	484	112	26	96.670433	cubital
5	1	3	1	1	12	941	484	101	26	96.253136	fossa.
5	1	3	1	1	13	1055	484	38	26	96.977768	At
5	1	3	1	1	14	1104	484	159	33	95.958717	operation
5	1	3	1	1	15	1276	484	52	26	96.463928	the
5	1	3	1	1	16	1340	489	138	28	96.455704	surgeon
4	1	3	1	2	0	202	525	1293	35	-1	
5	1	3	1	2	1	202	526	140	26	95.891418	dissects
5	1	3	1	2	2	356	526	90	26	95.891418	down
5	1	3	1	2	3	459	527	77	25	95.326241	onto
5	1	3	1	2	4	547	526	53	26	95.326241	the
5	1	3	1	2	5	613	526	133	27	96.354729	brachial
5	1	3	1	2	6	761	527	106	32	96.684540	artery.
5	1	3	1	2	7	880	526	24	27	96.906242	A
5	1	3	1	2	8	918	532	93	21	96.483429	nerve
5	1	3	1	2	9	1025	526	26	27	96.992447	is
5	1	3	1	2	10	1065	525	155	28	96.073563	identified
5	1	3	1	2	11	1235	525	148	35	96.554832	medially,
5	1	3	1	2	12	1396	525	99	27	96.682182	which
4	1	3	1	3	0	202	566	383	34	-1	
5	1	3	1	3	1	202	572	93	21	96.739693	nerve
5	1	3	1	3	2	308	567	27	26	96.365585	is
5	1	3	1	3	3	349	567	20	26	96.536499	it
5	1	3	1	3	4	382	566	85	34	95.470177	likely
5	1	3	1	3	5	479	568	33	25	96.638550	to
5	1	3	1	3	6	525	567	60	26	96.621880	be?
3	1	3	2	0	0	189	608	1249	28	-1	
