level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	150	178	1216	38	-1	
3	1	1	1	0	0	150	132	1216	84	-1	
4	1	1	1	1	0	150	178	1216	38	-1	
5	1	1	1	1	1	150	178	50	27	91.657082	68-
5	1	1	1	1	2	210	179	43	26	84.267906	Alll
5	1	1	1	1	3	266	179	35	27	97.003181	of
5	1	1	1	1	4	310	179	53	27	96.818863	the
5	1	1	1	1	5	375	179	154	35	95.750778	following
5	1	1	1	1	6	542	186	52	21	96.621353	are
5	1	1	1	1	7	608	180	156	27	96.771393	branches
5	1	1	1	1	8	777	180	34	27	96.992058	of
5	1	1	1	1	9	822	180	91	27	96.946060	radial
5	1	1	1	1	10	1039	180	26	27	96.690659	in
5	1	1	1	1	11	1079	181	52	26	96.728340	the
5	1	1	1	1	12	1145	180	81	28	96.632660	hand
5	1	1	1	1	13	1239	183	127	33	96.632660	except:
2	1	2	0	0	0	210	222	402	35	-1	
3	1	2	1	0	0	210	222	402	35	-1	
4	1	2	1	1	0	210	222	402	35	-1	
5	1	2	1	1	1	210	228	27	21	93.265091	a.
5	1	2	1	1	2	259	222	125	35	92.948822	Princips
5	1	2	1	1	3	397	223	104	34	96.218712	pollicis
5	1	2	1	1	4	513	224	99	33	96.779076	artery.
2	1	3	0	0	0	211	266	839	36	-1	
3	1	3	1	0	0	211	266	839	36	-1	
4	1	3	1	1	0	211	266	839	36	-1	
5	1	3	1	1	1	211	266	27	27	91.589447	b.
5	1	3	1	1	2	259	266	113	27	96.665321	Palmar
5	1	3	1	1	3	381	267	92	34	96.534912	digital
5	1	3	1	1	4	486	267	105	27	96.304016	branch
5	1	3	1	1	5	604	268	29	26	96.800468	to
5	1	3	1	1	6	646	267	104	27	96.493393	medial
5	1	3	1	1	7	763	267	62	27	96.002693	side
5	1	3	1	1	8	837	267	30	27	96.127769	of
5	1	3	1	1	9	880	267	61	27	96.127769	little
5	1	3	1	1	10	952	267	98	35	96.927200	finger.
2	1	4	0	0	0	210	312	394	36	-1	
3	1	4	1	0	0	210	312	394	36	-1	
4	1	4	1	1	0	210	312	394	36	-1	
5	1	4	1	1	1	210	318	27	22	91.915207	c.
5	1	4	1	1	2	259	312	124	29	92.749489	Radialis
5	1	4	1	1	3	396	313	98	28	92.787346	indicis
5	1	4	1	1	4	505	314	99	34	96.944496	artery.
2	1	5	0	0	0	899	309	487	40	-1	
3	1	5	1	0	0	899	309	487	40	-1	
4	1	5	1	1	0	899	309	487	40	-1	
5	1	5	1	1	1	899	312	30	29	92.984192	d.
5	1	5	1	1	2	944	309	36	32	71.555717	1%
5	1	5	1	1	3	992	313	95	29	96.394272	dorsal
5	1	5	1	1	4	1099	314	175	35	96.373497	metacarpal
5	1	5	1	1	5	1287	315	99	34	96.654701	artery.
2	1	6	0	0	0	150	383	1305	36	-1	
3	1	6	1	0	0	150	383	1305	36	-1	
4	1	6	1	1	0	150	383	1305	36	-1	
5	1	6	1	1	1	150	383	50	27	92.503159	69-
5	1	6	1	1	2	210	383	61	28	93.288033	The
5	1	6	1	1	3	284	384	143	34	90.811119	palmaris
5	1	6	1	1	4	441	385	113	34	96.621582	longus
5	1	6	1	1	5	566	385	117	26	96.398773	tendon
5	1	6	1	1	6	696	385	27	26	96.168114	is
5	1	6	1	1	7	735	391	17	20	96.293068	a
5	1	6	1	1	8	765	385	101	26	95.734833	useful
5	1	6	1	1	9	879	385	94	34	96.572052	guide
5	1	6	1	1	10	983	387	32	24	96.749977	to
5	1	6	1	1	11	1027	385	99	27	96.783241	which
5	1	6	1	1	12	1142	391	92	21	96.625099	nerve
5	1	6	1	1	13	1246	387	30	25	96.625099	at
5	1	6	1	1	14	1287	386	52	26	96.413300	the
5	1	6	1	1	15	1351	386	104	26	96.171822	wrist?
2	1	7	0	0	0	198	428	271	27	-1	
3	1	7	1	0	0	198	428	271	27	-1	
4	1	7	1	1	0	198	428	271	27	-1	
5	1	7	1	1	1	198	434	26	20	95.723312	a.
5	1	7	1	1	2	247	428	113	27	96.696732	Median
5	1	7	1	1	3	374	434	95	21	96.641411	nerve.
2	1	8	0	0	0	906	429	486	27	-1	
3	1	8	1	0	0	906	429	486	27	-1	
4	1	8	1	1	0	906	429	486	27	-1	
5	1	8	1	1	1	906	429	27	26	93.008240	b.
5	1	8	1	1	2	946	429	126	26	93.282745	Anterior
5	1	8	1	1	3	1085	429	199	27	90.765938	interosseous
5	1	8	1	1	4	1297	435	95	21	96.539520	nerve.
2	1	9	0	0	0	197	471	504	28	-1	
3	1	9	1	0	0	197	471	504	28	-1	
4	1	9	1	1	0	197	471	504	28	-1	
5	1	9	1	1	1	197	477	27	21	92.865097	c.
5	1	9	1	1	2	239	471	142	27	93.249123	Posterior
5	1	9	1	1	3	392	472	200	27	92.572609	interosseous
5	1	9	1	1	4	605	478	96	21	96.119293	nerve.
2	1	10	0	0	0	907	472	233	28	-1	
3	1	10	1	0	0	907	472	233	28	-1	
4	1	10	1	1	0	907	472	233	28	-1	
5	1	10	1	1	1	907	473	28	26	91.909264	d.
5	1	10	1	1	2	950	472	84	28	95.613335	Ulnar
5	1	10	1	1	3	1046	478	94	21	96.889236	nerve.
2	1	11	0	0	0	149	540	1340	35	-1	
3	1	11	1	0	0	149	540	1340	35	-1	
4	1	11	1	1	0	149	540	1340	35	-1	
5	1	11	1	1	1	149	540	49	27	91.815804	70-
5	1	11	1	1	2	220	540	173	35	96.054405	Regarding
5	1	11	1	1	3	406	541	52	27	96.399712	the
5	1	11	1	1	4	472	541	145	27	96.349655	relations
5	1	11	1	1	5	631	541	34	27	96.349655	of
5	1	11	1	1	6	674	541	53	27	96.852432	the
5	1	11	1	1	7	741	541	120	27	96.056885	median
5	1	11	1	1	8	877	547	92	21	96.769493	nerve
5	1	11	1	1	9	982	543	30	25	96.807617	at
5	1	11	1	1	10	1023	541	52	27	96.291679	the
5	1	11	1	1	11	1087	542	92	31	96.840950	wrist,
5	1	11	1	1	12	1193	541	100	27	96.537254	select
5	1	11	1	1	13	1304	542	52	26	96.965179	the
5	1	11	1	1	14	1369	543	120	25	96.641830	correct
2	1	12	0	0	0	208	585	178	27	-1	
3	1	12	1	0	0	208	585	178	27	-1	
4	1	12	1	1	0	208	585	178	27	-1	
5	1	12	1	1	1	208	585	178	27	95.945045	statement:
2	1	13	0	0	0	208	628	686	34	-1	
3	1	13	1	0	0	208	628	686	34	-1	
4	1	13	1	1	0	208	628	686	34	-1	
5	1	13	1	1	1	208	634	27	20	96.916862	a.
5	1	13	1	1	2	257	628	63	27	96.699303	Lies
5	1	13	1	1	3	333	628	158	34	93.329178	superficial
5	1	13	1	1	4	503	630	28	25	96.560463	to
5	1	13	1	1	5	543	629	49	26	96.570557	the
5	1	13	1	1	6	603	628	88	27	96.222359	flexor
5	1	13	1	1	7	703	629	191	26	96.459808	retinaculum.
2	1	14	0	0	0	209	671	910	32	-1	
3	1	14	1	0	0	209	671	910	32	-1	
4	1	14	1	1	0	209	671	910	32	-1	
5	1	14	1	1	1	209	671	27	27	93.142471	b.
5	1	14	1	1	2	255	671	59	27	96.222542	Ten
