level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1200	1800	-1	
2	1	1	0	0	0	601	14	58	5	-1	
3	1	1	1	0	0	601	14	58	5	-1	
4	1	1	1	1	0	601	14	58	5	-1	
5	1	1	1	1	1	601	14	58	5	35.336761	—
2	1	2	0	0	0	434	51	723	101	-1	
3	1	2	1	0	0	434	51	723	101	-1	
4	1	2	1	1	0	434	51	723	101	-1	
5	1	2	1	1	1	434	47	169	109	20.559320	were
5	1	2	1	1	2	811	51	174	101	10.776367	a
5	1	2	1	1	3	1056	47	101	109	14.714880	eel
2	1	3	0	0	0	745	213	123	35	-1	
3	1	3	1	0	0	745	213	123	35	-1	
4	1	3	1	1	0	745	213	123	35	-1	
5	1	3	1	1	1	745	226	64	22	93.982750	Date:
5	1	3	1	1	2	819	213	49	27	92.890327	5/1
2	1	4	0	0	0	873	203	91	30	-1	
3	1	4	1	0	0	873	203	91	30	-1	
4	1	4	1	1	0	873	203	91	30	-1	
5	1	4	1	1	1	873	203	91	30	60.155853	212024
2	1	5	0	0	0	142	225	402	30	-1	
3	1	5	1	0	0	142	225	402	30	-1	
4	1	5	1	1	0	142	225	402	30	-1	
5	1	5	1	1	1	142	225	95	26	96.927704	Module
5	1	5	1	1	2	247	233	79	22	74.377846	Name;
5	1	5	1	1	3	336	226	152	28	86.983879	Introduction
5	1	5	1	1	4	498	228	46	20	96.992508	and
2	1	6	0	0	0	883	234	198	32	-1	
3	1	6	1	0	0	883	234	198	32	-1	
4	1	6	1	1	0	883	234	198	32	-1	
5	1	6	1	1	1	883	239	39	24	88.668587	ed:
5	1	6	1	1	2	934	234	43	23	96.894852	120
5	1	6	1	1	3	986	238	95	28	96.706261	minutes
2	1	7	0	0	0	340	257	200	28	-1	
3	1	7	1	0	0	340	257	200	28	-1	
4	1	7	1	1	0	340	257	200	28	-1	
5	1	7	1	1	1	340	258	97	27	95.935837	Skeletal
5	1	7	1	1	2	447	257	93	26	96.612785	System
2	1	8	0	0	0	744	249	139	31	-1	
3	1	8	1	0	0	744	249	139	31	-1	
4	1	8	1	1	0	744	249	139	31	-1	
5	1	8	1	1	1	744	258	63	22	96.027451	Time
5	1	8	1	1	2	815	249	68	24	57.661591	allow’
2	1	9	0	0	0	898	270	130	23	-1	
3	1	9	1	0	0	898	270	130	23	-1	
4	1	9	1	1	0	898	270	130	23	-1	
5	1	9	1	1	1	898	277	4	16	86.778709	:
5	1	9	1	1	2	917	266	30	35	94.676651	72
5	1	9	1	1	3	953	272	75	19	88.058258	marks
2	1	10	0	0	0	142	287	287	30	-1	
3	1	10	1	0	0	142	287	287	30	-1	
4	1	10	1	1	0	142	287	287	30	-1	
5	1	10	1	1	1	142	287	95	26	96.923103	Module
5	1	10	1	1	2	247	295	73	22	93.295944	Code:
5	1	10	1	1	3	331	293	51	23	86.195061	ISK-
5	1	10	1	1	4	391	290	38	22	92.135651	101
2	1	11	0	0	0	744	281	94	30	-1	
3	1	11	1	0	0	744	281	94	30	-1	
4	1	11	1	1	0	744	281	94	30	-1	
5	1	11	1	1	1	744	285	64	26	92.511803	Total
5	1	11	1	1	2	818	281	20	23	92.511803	M
2	1	12	0	0	0	840	276	55	25	-1	
3	1	12	1	0	0	840	276	55	25	-1	
4	1	12	1	1	0	840	276	55	25	-1	
5	1	12	1	1	1	840	276	55	25	16.584835	jarks’
2	1	13	0	0	0	142	318	263	30	-1	
3	1	13	1	0	0	142	318	263	30	-1	
4	1	13	1	1	0	142	318	263	30	-1	
5	1	13	1	1	1	142	318	49	23	97.006439	End
5	1	13	1	1	2	202	323	26	20	96.442970	of
5	1	13	1	1	3	236	324	93	24	96.754494	Module
5	1	13	1	1	4	339	326	66	22	96.947472	Exam
2	1	14	0	0	0	746	307	135	36	-1	
3	1	14	1	0	0	746	307	135	36	-1	
4	1	14	1	1	0	746	307	135	36	-1	
5	1	14	1	1	1	746	316	101	27	96.694023	Number
5	1	14	1	1	2	855	307	26	24	96.652206	of
2	1	15	0	0	0	889	300	121	32	-1	
3	1	15	1	0	0	889	300	121	32	-1	
4	1	15	1	1	0	889	300	121	32	-1	
5	1	15	1	1	1	889	304	86	28	96.700668	pages:
5	1	15	1	1	2	987	300	23	21	96.647102	11
2	1	16	0	0	0	92	468	388	32	-1	
3	1	16	1	0	0	92	468	388	32	-1	
4	1	16	1	1	0	92	468	388	32	-1	
5	1	16	1	1	1	92	468	101	30	94.743950	Identify
5	1	16	1	1	2	201	473	40	21	96.856064	the
5	1	16	1	1	3	250	477	85	23	96.701141	choice
5	1	16	1	1	4	343	478	48	22	96.657257	that
5	1	16	1	1	5	398	475	54	22	93.254852	best
5	1	16	1	1	6	460	484	20	6	0.000000	c«
2	1	17	0	0	0	515	492	13	8	-1	
3	1	17	1	0	0	515	492	13	8	-1	
4	1	17	1	1	0	515	492	13	8	-1	
5	1	17	1	1	1	515	492	13	8	55.421562	Pp
2	1	18	0	0	0	534	474	29	8	-1	
