level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1200	1800	-1	
2	1	1	0	0	0	1080	24	120	95	-1	
3	1	1	1	0	0	1080	24	120	95	-1	
4	1	1	1	1	0	1080	24	120	95	-1	
5	1	1	1	1	1	1080	24	120	95	14.624119	—-
2	1	2	0	0	0	361	102	236	39	-1	
3	1	2	1	0	0	361	102	236	39	-1	
4	1	2	1	1	0	361	102	236	39	-1	
5	1	2	1	1	1	361	113	67	28	89.660515	eltoid
5	1	2	1	1	2	438	112	19	20	93.187057	is
5	1	2	1	1	3	466	102	131	27	19.237251	aSSO°!@teq
2	1	3	0	0	0	12	104	348	53	-1	
3	1	3	1	0	0	12	104	348	53	-1	
4	1	3	1	1	0	12	104	348	53	-1	
5	1	3	1	1	1	12	104	98	33	0.000000	YB,
5	1	3	1	1	2	123	118	129	35	92.096367	Clavicutar
5	1	3	1	1	3	260	129	47	28	96.838791	part
5	1	3	1	1	4	314	124	25	22	81.411026	of
5	1	3	1	1	5	346	121	14	22	74.243111	d
2	1	4	0	0	0	72	150	210	40	-1	
3	1	4	1	0	0	72	150	210	40	-1	
4	1	4	1	1	0	72	150	210	40	-1	
5	1	4	1	1	1	72	150	35	28	19.765892	A“
5	1	4	1	1	2	114	155	73	29	80.137199	lateral
5	1	4	1	1	3	197	169	85	21	7.271442	rotation
2	1	5	0	0	0	366	134	214	54	-1	
3	1	5	1	0	0	366	134	214	54	-1	
4	1	5	1	1	0	366	134	214	54	-1	
5	1	5	1	1	1	366	134	41	54	20.766376	av
5	1	5	1	1	2	415	142	73	30	23.663315	medial
5	1	5	1	1	3	497	135	83	26	96.731300	rotation
2	1	6	0	0	0	668	156	161	38	-1	
3	1	6	1	0	0	668	156	161	38	-1	
4	1	6	1	1	0	668	156	161	38	-1	
5	1	6	1	1	1	668	165	43	29	45.300682	a
5	1	6	1	1	2	716	156	113	35	96.894112	abduction
2	1	7	0	0	0	926	152	146	26	-1	
3	1	7	1	0	0	926	152	146	26	-1	
4	1	7	1	1	0	926	152	146	26	-1	
5	1	7	1	1	1	926	152	32	21	72.988876	AX
5	1	7	1	1	2	963	157	109	21	93.506554	adduction
2	1	8	0	0	0	75	194	867	54	-1	
3	1	8	1	0	0	75	194	867	54	-1	
4	1	8	1	1	0	75	194	867	54	-1	
5	1	8	1	1	1	75	211	36	25	90.870117	81.
5	1	8	1	1	2	123	217	68	27	96.754677	What
5	1	8	1	1	3	200	225	99	23	94.178726	muscles
5	1	8	1	1	4	308	223	38	17	94.178726	are
5	1	8	1	1	5	354	208	126	28	92.175232	necessary
5	1	8	1	1	6	488	201	24	20	18.974018	t0
5	1	8	1	1	7	520	194	58	26	70.870583	false
5	1	8	1	1	8	587	205	36	24	96.159515	the
5	1	8	1	1	9	632	218	43	19	96.789558	arm
5	1	8	1	1	10	685	219	75	20	96.791878	above
5	1	8	1	1	11	768	218	38	20	96.625351	the
5	1	8	1	1	12	816	209	126	25	96.786186	shoulder?
2	1	9	0	0	0	75	234	841	52	-1	
3	1	9	1	0	0	75	234	841	52	-1	
4	1	9	1	1	0	75	234	841	52	-1	
5	1	9	1	1	1	75	254	21	18	4.981756	.
5	1	9	1	1	2	105	253	46	25	95.972610	first
5	1	9	1	1	3	159	260	37	23	95.972610	the
5	1	9	1	1	4	205	260	79	26	95.182564	deltoid,
5	1	9	1	1	5	294	254	47	24	96.338890	next
5	1	9	1	1	6	348	252	36	20	83.571617	the
5	1	9	1	1	7	393	234	166	38	28.562759	suprasPinatus,
5	1	9	1	1	8	571	242	38	22	92.298874	and
5	1	9	1	1	9	618	247	48	25	96.349159	then
5	1	9	1	1	10	674	254	35	21	96.349159	the
5	1	9	1	1	11	718	254	95	21	89.730400	serratus
5	1	9	1	1	12	822	246	94	23	96.006500	anterior.
2	1	10	0	0	0	379	271	539	40	-1	
