level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	147	193	1107	120	-1	
3	1	1	1	0	0	147	193	1107	120	-1	
4	1	1	1	1	0	147	193	751	36	-1	
5	1	1	1	1	1	147	194	50	26	92.587845	33-
5	1	1	1	1	2	208	193	64	28	94.972664	The
5	1	1	1	1	3	285	194	271	34	94.972664	communicating
5	1	1	1	1	4	569	195	76	33	96.663933	type
5	1	1	1	1	5	658	189	28	44	96.906921	of
5	1	1	1	1	6	680	193	166	36	94.722069	junction
5	1	1	1	1	7	860	194	38	27	94.722069	is:
4	1	1	1	2	0	207	236	1047	35	-1	
5	1	1	1	2	1	207	243	28	21	96.847221	a.
5	1	1	1	2	2	256	236	82	34	95.896088	Tight
5	1	1	1	2	3	347	236	136	34	95.896088	junction.
5	1	1	1	2	4	915	237	29	27	93.122047	b.
5	1	1	1	2	5	956	236	153	28	96.709541	Adherent
5	1	1	1	2	6	1118	237	136	34	96.610390	junction.
4	1	1	1	3	0	207	278	987	35	-1	
5	1	1	1	3	1	207	286	28	21	90.990547	c.
5	1	1	1	3	2	258	274	48	44	96.420715	Gap
5	1	1	1	3	3	300	278	164	35	95.182198	junction.
5	1	1	1	3	4	916	280	30	27	92.727829	d.
5	1	1	1	3	5	961	280	233	27	91.672791	Desmosomes.
2	1	2	0	0	0	147	346	1278	72	-1	
3	1	2	1	0	0	147	346	1278	72	-1	
4	1	2	1	1	0	147	346	984	35	-1	
5	1	2	1	1	1	147	347	50	26	92.747917	34-
5	1	2	1	1	2	208	346	62	27	96.148972	The
5	1	2	1	1	3	284	347	202	27	96.088478	intercellular
5	1	2	1	1	4	497	353	99	28	96.513054	space
5	1	2	1	1	5	609	347	28	27	95.888344	in
5	1	2	1	1	6	652	347	120	27	95.552673	macula
5	1	2	1	1	7	785	347	157	27	95.552673	adherens
5	1	2	1	1	8	956	353	175	21	96.234520	measures:
4	1	2	1	2	0	212	390	1213	28	-1	
5	1	2	1	2	1	212	396	28	21	96.563217	a.
5	1	2	1	2	2	253	390	80	27	95.669014	Zero.
5	1	2	1	2	3	540	390	28	27	86.966881	b.
5	1	2	1	2	4	612	396	56	21	49.653145	3nm.
5	1	2	1	2	5	872	397	28	20	91.991501	c.
5	1	2	1	2	6	916	390	87	27	96.958839	15-20
5	1	2	1	2	7	1016	397	56	20	95.558876	nm.
5	1	2	1	2	8	1277	390	29	28	93.006935	d.
5	1	2	1	2	9	1320	390	37	27	94.520515	30
5	1	2	1	2	10	1370	396	55	21	94.520515	nm.
2	1	3	0	0	0	147	456	1243	119	-1	
3	1	3	1	0	0	147	456	1243	119	-1	
4	1	3	1	1	0	147	456	1146	36	-1	
5	1	3	1	1	1	147	457	50	26	93.209076	35-
5	1	3	1	1	2	208	457	174	34	96.192772	Regarding
5	1	3	1	1	3	397	456	93	27	96.192772	RBCs
5	1	3	1	1	4	503	457	179	34	96.070122	adaptation
5	1	3	1	1	5	695	459	33	25	95.917427	to
5	1	3	1	1	6	741	457	131	34	96.117798	perform
5	1	3	1	1	7	887	457	78	27	95.408180	their
5	1	3	1	1	8	975	458	149	32	95.832024	function,
5	1	3	1	1	9	1138	458	82	34	96.155014	They
5	1	3	1	1	10	1233	464	60	21	96.919487	are:
4	1	3	1	2	0	207	498	1087	36	-1	
5	1	3	1	2	1	207	505	27	21	96.442337	a.
5	1	3	1	2	2	248	498	168	35	96.206367	Containing
5	1	3	1	2	3	429	499	136	27	96.089340	carbonic
5	1	3	1	2	4	576	500	167	33	96.406036	anhydrase
5	1	3	1	2	5	755	506	132	28	33.834915	enzyme.
5	1	3	1	2	6	924	500	27	27	54.448410	b.
5	1	3	1	2	7	965	500	67	27	96.231476	Rich
5	1	3	1	2	8	1047	500	23	27	96.231476	in
5	1	3	1	2	9	1085	500	209	27	96.389481	mitochondria.
4	1	3	1	3	0	207	539	1183	36	-1	
5	1	3	1	3	1	207	547	26	20	92.617081	c.
5	1	3	1	3	2	249	540	107	34	96.849686	Having
5	1	3	1	3	3	370	546	17	21	96.741264	a
5	1	3	1	3	4	401	541	104	26	95.627075	central
5	1	3	1	3	5	518	541	132	34	96.488503	granular
5	1	3	1	3	6	661	542	68	33	96.598877	part.
5	1	3	1	3	7	924	541	28	27	91.421837	d.
5	1	3	1	3	8	967	541	67	27	96.726273	Rich
5	1	3	1	3	9	1049	541	23	27	91.275963	in
5	1	3	1	3	10	1088	539	69	30	88.465477	Ca**
5	1	3	1	3	11	1167	542	56	26	96.869934	and
5	1	3	1	3	12	1237	542	153	26	96.963402	serotonin.
2	1	4	0	0	0	146	606	1077	116	-1	
3	1	4	1	0	0	146	606	1077	116	-1	
4	1	4	1	1	0	146	606	1068	35	-1	
5	1	4	1	1	1	146	606	50	27	93.203033	36-
5	1	4	1	1	2	208	606	172	27	96.465416	Formation
5	1	4	1	1	3	393	606	32	27	95.615257	of
5	1	4	1	1	4	436	612	39	21	96.985725	an
5	1	4	1	1	5	489	607	158	26	95.775963	abnormal
5	1	4	1	1	6	663	607	73	33	96.669441	rigid
5	1	4	1	1	7	750	608	72	33	96.839088	type
5	1	4	1	1	8	835	607	33	27	96.657127	of
5	1	4	1	1	9	879	607	45	27	96.920967	Hb
5	1	4	1	1	10	937	607	95	34	95.637367	(HBS)
5	1	4	1	1	11	1048	608	113	26	95.886154	results
5	1	4	1	1	12	1176	608	38	26	96.976463	in:
4	1	4	1	2	0	211	648	1012	33	-1	
5	1	4	1	2	1	211	654	26	20	96.224052	a.
5	1	4	1	2	2	250	648	126	33	96.450577	Aplastic
5	1	4	1	2	3	387	648	124	26	96.555611	anemia.
5	1	4	1	2	4	888	649	28	26	92.964882	b.
5	1	4	1	2	5	931	648	92	27	95.826462	Sickle
5	1	4	1	2	6	1035	649	52	26	96.719612	cell
5	1	4	1	2	7	1100	649	123	26	96.594406	anemia.
4	1	4	1	3	0	211	688	842	34	-1	
5	1	4	1	3	1	211	695	26	20	91.035179	c.
5	1	4	1	3	2	252	688	230	34	90.667938	Spherocytosis.
5	1	4	1	3	3	890	690	28	26	90.815224	d.
5	1	4	1	3	4	933	690	120	26	92.242325	Favism.
2	1	5	0	0	0	145	755	1040	117	-1	
3	1	5	1	0	0	145	755	1040	117	-1	
4	1	5	1	1	0	145	755	813	34	-1	
5	1	5	1	1	1	145	755	50	26	92.716072	37-
5	1	5	1	1	2	207	755	135	26	96.592873	Lambda
5	1	5	1	1	3	354	755	146	34	96.259468	granules
5	1	5	1	1	4	514	755	33	26	95.923004	of
5	1	5	1	1	5	559	755	93	27	95.494232	blood
5	1	5	1	1	6	667	756	142	33	96.308792	platelets
5	1	5	1	1	7	823	756	135	27	96.273689	contain:
4	1	5	1	2	0	199	796	976	33	-1	
5	1	5	1	2	1	199	801	26	21	91.265572	a.
5	1	5	1	2	2	240	796	186	33	91.265572	Lysosomes.
5	1	5	1	2	3	905	797	27	26	91.182800	b.
5	1	5	1	2	4	945	797	68	26	96.369392	ATP
5	1	5	1	2	5	1025	797	58	26	95.879181	and
5	1	5	1	2	6	1095	797	80	26	95.703178	ADP.
4	1	5	1	3	0	198	836	987	36	-1	
5	1	5	1	3	1	198	843	26	21	91.087296	c.
5	1	5	1	3	2	240	836	112	28	96.153633	Growth
5	1	5	1	3	3	365	838	114	26	96.947639	factors.
5	1	5	1	3	4	905	839	29	26	92.930077	d.
5	1	5	1	3	5	948	839	110	33	96.949631	clotting
5	1	5	1	3	6	1070	838	115	27	96.745949	factors.
2	1	6	0	0	0	144	903	1345	160	-1	
3	1	6	1	0	0	144	903	1345	160	-1	
4	1	6	1	1	0	144	903	1345	35	-1	
5	1	6	1	1	1	144	903	51	27	93.019073	38-
5	1	6	1	1	2	205	903	62	27	96.841858	The
5	1	6	1	1	3	281	903	93	27	95.886452	blood
5	1	6	1	1	4	388	905	96	25	96.763748	count
5	1	6	1	1	5	496	904	33	26	96.522125	of
5	1	6	1	1	6	539	910	17	20	96.226509	a
5	1	6	1	1	7	570	904	116	33	96.753197	patient
5	1	6	1	1	8	698	904	150	34	96.498566	suffering
5	1	6	1	1	9	862	904	75	27	96.249779	from
5	1	6	1	1	10	952	906	92	25	93.272568	acute
5	1	6	1	1	11	1056	905	156	26	91.829468	tonsillitis
5	1	6	1	1	12	1225	905	108	26	96.463348	shows
5	1	6	1	1	13	1347	905	142	26	96.439957	increase
4	1	6	1	2	0	206	945	347	34	-1	
5	1	6	1	2	1	206	945	28	27	96.490517	in
5	1	6	1	2	2	247	945	52	27	96.484390	the
5	1	6	1	2	3	313	947	187	32	96.484390	percentage
5	1	6	1	2	4	513	946	40	26	96.115517	of:
4	1	6	1	3	0	198	987	918	34	-1	
5	1	6	1	3	1	198	992	26	21	96.379478	a.
5	1	6	1	3	2	240	987	216	33	96.765694	Lymphocytes.
5	1	6	1	3	3	914	988	27	26	92.457809	b.
5	1	6	1	3	4	956	987	160	34	90.280258	Basophils.
4	1	6	1	4	0	198	1028	946	35	-1	
5	1	6	1	4	1	198	1034	26	21	92.545372	c.
5	1	6	1	4	2	240	1028	187	34	95.911179	Eosinophils.
5	1	6	1	4	3	914	1029	29	27	92.469551	d.
5	1	6	1	4	4	958	1029	186	34	96.685257	Neutrophils.
2	1	7	0	0	0	144	1094	1025	119	-1	
3	1	7	1	0	0	144	1094	1025	119	-1	
4	1	7	1	1	0	144	1094	1025	35	-1	
5	1	7	1	1	1	144	1094	50	27	92.733650	39-
5	1	7	1	1	2	204	1094	180	34	56.282837	Cytoplasm
5	1	7	1	1	3	398	1095	69	26	96.645370	with
5	1	7	1	1	4	480	1095	120	26	95.745735	frosted
5	1	7	1	1	5	614	1095	89	34	96.710831	glass
5	1	7	1	1	6	717	1101	198	28	96.026077	appearance
5	1	7	1	1	7	928	1096	26	26	95.434875	is
