level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1200	1800	-1	
2	1	1	0	0	0	26	3	1171	1562	-1	
3	1	1	1	0	0	26	3	1174	1562	-1	
4	1	1	1	1	0	192	3	556	26	-1	
5	1	1	1	1	1	192	3	203	26	36.779945	SE
5	1	1	1	1	2	713	9	35	1	11.856585	——-
4	1	1	1	2	0	88	50	1109	76	-1	
5	1	1	1	2	1	88	106	95	20	0.000000	11Wyy
5	1	1	1	2	2	1179	50	18	44	56.865654	4
4	1	1	1	3	0	104	107	952	48	-1	
5	1	1	1	3	1	104	108	20	39	73.599426	1:
5	1	1	1	3	2	135	111	81	44	96.821968	Which
5	1	1	1	3	3	225	127	122	23	94.671768	statement
5	1	1	1	3	4	355	120	87	28	92.615601	applies
5	1	1	1	3	5	450	118	25	19	95.833626	to
5	1	1	1	3	6	482	113	39	21	91.569527	the
5	1	1	1	3	7	531	107	136	28	5.397291	riPosomes;
5	1	1	1	3	8	922	134	134	6	0.747137	SED
4	1	1	1	4	0	85	127	987	76	-1	
5	1	1	1	4	1	85	150	38	53	0.000000	-
5	1	1	1	4	2	123	149	67	42	89.457626	Atise
5	1	1	1	4	3	198	159	52	27	94.741753	from
5	1	1	1	4	4	260	165	58	26	93.172333	Golgi
5	1	1	1	4	5	342	158	98	29	89.904633	apparatus
5	1	1	1	4	6	682	148	28	27	21.161470	6
5	1	1	1	4	7	718	153	73	20	95.916466	Cause
5	1	1	1	4	8	800	141	139	37	82.888649	cytoplasmic
5	1	1	1	4	9	948	127	124	40	91.799309	acidophilia
4	1	1	1	5	0	76	173	957	50	-1	
5	1	1	1	5	1	76	200	43	13	0.000000	*-
5	1	1	1	5	2	130	186	52	26	96.482307	Bind
5	1	1	1	5	3	191	196	22	20	92.600304	to
5	1	1	1	5	4	222	200	43	22	43.063297	reR
5	1	1	1	5	5	275	203	20	19	92.825020	at
5	1	1	1	5	6	304	195	125	28	91.159142	ribophorins
5	1	1	1	5	7	674	189	31	29	41.479336	A
5	1	1	1	5	8	716	189	58	19	91.963943	Form
5	1	1	1	5	9	783	186	35	19	96.842628	the
5	1	1	1	5	10	828	174	78	27	96.130051	steroid
5	1	1	1	5	11	916	173	117	18	96.263466	hormones
4	1	1	1	6	0	90	238	962	47	-1	
5	1	1	1	6	1	90	242	35	23	94.620438	12.
5	1	1	1	6	2	137	247	48	25	96.765869	The
5	1	1	1	6	3	194	260	117	25	95.663124	Secretory
5	1	1	1	6	4	320	255	99	24	95.962425	vesicles
5	1	1	1	6	5	428	252	21	20	88.621094	in
5	1	1	1	6	6	458	254	12	15	86.978577	a
5	1	1	1	6	7	480	243	41	24	96.771881	cell
5	1	1	1	6	8	530	238	59	24	96.496529	arise
5	1	1	1	6	9	598	240	63	25	68.363297	from;
5	1	1	1	6	10	902	263	38	6	53.838596	AZ
5	1	1	1	6	11	1050	260	2	3	0.000000	;
4	1	1	1	7	0	105	257	963	83	-1	
5	1	1	1	7	1	105	287	21	16	65.848274	a.
5	1	1	1	7	2	137	286	53	25	65.848274	SER
5	1	1	1	7	3	301	276	46	64	28.230915	ZX
5	1	1	1	7	4	356	275	48	42	75.930367	rER.
5	1	1	1	7	5	519	260	31	59	32.532963	fe
5	1	1	1	7	6	565	275	59	28	30.363468	Sagi
5	1	1	1	7	7	633	268	115	43	96.962410	apparatus
5	1	1	1	7	8	869	262	36	45	21.566582	JB:
5	1	1	1	7	9	916	257	152	34	96.511223	Mitochondria
4	1	1	1	8	0	26	334	987	42	-1	
5	1	1	1	8	1	26	349	34	7	0.000000	“>
5	1	1	1	8	2	91	340	35	22	91.686333	13.
5	1	1	1	8	3	138	345	81	28	93.228920	Which
5	1	1	1	8	4	228	354	123	22	90.006424	statement
5	1	1	1	8	5	359	352	20	20	90.006424	is
5	1	1	1	8	6	388	347	87	23	95.213234	correct
5	1	1	1	8	7	483	338	69	25	91.014481	about
5	1	1	1	8	8	560	334	38	20	96.623238	the
5	1	1	1	8	9	608	340	180	21	96.514442	mitochondria?
4	1	1	1	9	0	100	360	965	52	-1	
5	1	1	1	9	1	100	382	21	16	44.572144	4.
5	1	1	1	9	2	133	381	145	31	93.137833	Responsible
5	1	1	1	9	3	287	392	30	19	96.872902	for
5	1	1	1	9	4	325	389	37	21	96.773293	cell
5	1	1	1	9	5	371	377	119	33	62.741638	digestion
5	1	1	1	9	6	683	378	30	26	46.700535	J
5	1	1	1	9	7	724	378	58	19	81.186081	Inner
5	1	1	1	9	8	791	369	126	35	96.163635	membrane
5	1	1	1	9	9	926	362	52	20	96.872856	form
5	1	1	1	9	10	988	360	77	41	94.898361	cristae
4	1	1	1	10	0	101	399	893	50	-1	
5	1	1	1	10	1	101	420	21	15	28.762522	€.
5	1	1	1	10	2	133	417	61	25	96.671967	Form
5	1	1	1	10	3	205	424	133	25	95.573128	intracellular
5	1	1	1	10	4	346	416	120	33	93.295418	pathway
5	1	1	1	10	5	449	410	20	48	68.712296	X
5	1	1	1	10	6	687	414	22	22	56.236111	dé
5	1	1	1	10	7	720	413	57	20	86.273178	Stain
5	1	1	1	10	8	787	410	82	22	96.666946	orange
5	1	1	1	10	9	877	401	47	21	96.206039	with
5	1	1	1	10	10	934	399	60	20	94.793259	silver
4	1	1	1	11	0	142	476	490	41	-1	
5	1	1	1	11	1	142	477	56	40	93.238647	Pars
5	1	1	1	11	2	208	487	109	25	92.298264	amorpha
5	1	1	1	11	3	326	483	21	21	96.924545	of
5	1	1	1	11	4	357	478	120	26	94.937447	nucleolus
5	1	1	1	11	5	487	476	19	20	95.389114	is
5	1	1	1	11	6	517	475	115	32	19.498329	veel
4	1	1	1	12	0	87	493	1016	62	-1	
5	1	1	1	12	1	87	517	35	28	16.975822	7
5	1	1	1	12	2	132	514	58	27	78.742371	Light
5	1	1	1	12	3	199	525	52	18	65.934822	area
5	1	1	1	12	4	296	517	36	38	6.941900	_W.
5	1	1	1	12	5	341	517	110	23	94.144279	Filaments
5	1	1	1	12	6	460	514	22	20	96.959892	of
5	1	1	1	12	7	490	508	61	24	51.545067	rRNA
5	1	1	1	12	8	596	509	125	31	17.973299	_9Strands
5	1	1	1	12	9	730	509	22	20	97.004524	of
5	1	1	1	12	10	761	506	54	22	96.972466	DNA
5	1	1	1	12	11	855	493	28	35	60.895000	d.
5	1	1	1	12	12	893	497	106	21	95.440697	Granules
5	1	1	1	12	13	1009	495	21	21	94.783463	of
5	1	1	1	12	14	1039	494	64	21	68.266335	rRNA
4	1	1	1	13	0	27	565	794	47	-1	
5	1	1	1	13	1	27	571	77	28	9.927282	qt
5	1	1	1	13	2	110	573	20	39	58.506126	5.
5	1	1	1	13	3	143	574	131	33	96.708794	Regarding
5	1	1	1	13	4	282	581	38	19	96.708794	the
5	1	1	1	13	5	328	576	64	25	96.760094	Golgi
5	1	1	1	13	6	402	573	129	27	94.462997	apparatus,
5	1	1	1	13	7	541	566	14	20	92.118507	it
5	1	1	1	13	8	564	565	27	19	92.118507	is:
4	1	1	1	14	0	92	592	974	53	-1	
5	1	1	1	14	1	88	600	37	49	3.594265	3%.
5	1	1	1	14	2	120	611	108	34	76.303108	Formed
5	1	1	1	14	3	237	619	22	20	93.162590	of
5	1	1	1	14	4	266	616	98	27	90.828613	saccules
5	1	1	1	14	5	373	610	91	23	93.514084	covered
5	1	1	1	14	6	474	610	25	24	97.016693	by
5	1	1	1	14	7	508	594	118	34	41.293812	riboxomes
5	1	1	1	14	8	701	598	28	31	17.588625	_.
5	1	1	1	14	9	739	603	45	19	93.183357	The
5	1	1	1	14	10	794	596	71	28	49.768639	pOwer
5	1	1	1	14	11	874	597	71	19	96.833237	house
5	1	1	1	14	12	955	593	21	20	96.833237	of
5	1	1	1	14	13	983	594	36	19	96.085258	the
5	1	1	1	14	14	1028	592	38	20	96.776817	cell
4	1	1	1	15	0	84	629	1005	56	-1	
5	1	1	1	15	1	84	649	42	36	10.889997	J
5	1	1	1	15	2	136	649	91	26	95.989655	Stained
5	1	1	1	15	3	236	656	26	24	94.282959	by
5	1	1	1	15	4	271	654	59	20	96.887688	silver
5	1	1	1	15	5	702	634	53	29	0.000000	id
5	1	1	1	15	6	747	625	11	42	91.945869	A
5	1	1	1	15	7	765	633	208	23	79.780258	non-membranous
5	1	1	1	15	8	981	629	108	26	96.324753	organelle
4	1	1	1	16	0	97	700	844	39	-1	
5	1	1	1	16	1	97	708	36	21	94.318199	16.
5	1	1	1	16	2	145	710	120	29	96.849541	Glycogen
5	1	1	1	16	3	275	713	20	20	94.963074	in
5	1	1	1	16	4	304	713	38	19	94.963074	the
5	1	1	1	16	5	351	711	52	20	94.359673	liver
5	1	1	1	16	6	411	712	43	16	96.788300	can
5	1	1	1	16	7	463	706	28	20	96.788300	be
5	1	1	1	16	8	499	700	89	30	93.306236	stained
5	1	1	1	16	9	598	700	159	26	0.000000	by........-.+--
4	1	1	1	17	0	75	725	982	63	-1	
5	1	1	1	17	1	75	746	123	37	0.000000	PAS
5	1	1	1	17	2	306	737	43	51	34.560894	Je
5	1	1	1	17	3	361	737	64	51	62.813057	Silver
5	1	1	1	17	4	539	741	35	36	0.000000	-
5	1	1	1	17	5	585	737	42	21	70.766891	Iron
5	1	1	1	17	6	637	733	140	25	96.060127	hematoxylin
5	1	1	1	17	7	922	728	21	19	84.963875	d.
5	1	1	1	17	8	954	726	74	20	96.112450	Sudan
5	1	1	1	17	9	1039	725	18	19	71.105820	II!
4	1	1	1	18	0	99	794	857	35	-1	
5	1	1	1	18	1	99	806	36	20	89.884399	47.
5	1	1	1	18	2	148	807	126	22	96.922386	Formation
5	1	1	1	18	3	283	807	25	19	95.740288	of
5	1	1	1	18	4	315	804	82	21	96.780434	mitotic
5	1	1	1	18	5	407	801	90	25	96.468498	spindle
5	1	1	1	18	6	506	800	20	20	95.973534	in
5	1	1	1	18	7	536	797	89	21	95.973534	mitosis
5	1	1	1	18	8	635	797	20	20	96.334000	is
5	1	1	1	18	9	665	794	85	22	96.942673	related
5	1	1	1	18	10	759	794	32	19	95.840591	to:
5	1	1	1	18	11	950	812	6	7	0.000000	‘
4	1	1	1	19	0	109	823	974	50	-1	
5	1	1	1	19	1	109	840	28	24	37.282494	at
5	1	1	1	19	2	147	844	59	20	92.547134	Actin
5	1	1	1	19	3	337	831	36	42	45.309544	J.
5	1	1	1	19	4	379	838	98	21	52.016663	Microvilli
5	1	1	1	19	5	585	828	38	37	0.000000	£
5	1	1	1	19	6	632	832	105	22	78.082489	Centriole
5	1	1	1	19	7	920	823	31	29	54.474815	AA.
5	1	1	1	19	8	962	823	121	24	90.959679	Lysosome
4	1	1	1	20	0	102	894	970	42	-1	
5	1	1	1	20	1	102	916	35	20	96.471176	48.
5	1	1	1	20	2	149	916	48	20	93.230042	The
5	1	1	1	20	3	206	917	48	19	91.951645	C.T.
5	1	1	1	20	4	264	916	40	20	94.557640	cell
5	1	1	1	20	5	313	914	50	21	96.835014	with
5	1	1	1	20	6	372	908	161	25	96.745995	mitochondria
5	1	1	1	20	7	542	908	45	20	48.884392	rich
5	1	1	1	20	8	597	907	21	19	96.519508	in
5	1	1	1	20	9	628	905	150	25	96.090851	cytochrome
5	1	1	1	20	10	788	901	99	20	96.036171	oxidase
5	1	1	1	20	11	897	899	20	19	92.484039	is
