level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1700	2200	-1	
2	1	1	0	0	0	178	187	48	10	-1	
3	1	1	1	0	0	178	187	48	10	-1	
4	1	1	1	1	0	178	187	48	10	-1	
5	1	1	1	1	1	178	187	48	10	19.035149	ieee
2	1	2	0	0	0	1147	151	315	58	-1	
3	1	2	1	0	0	1147	151	315	58	-1	
4	1	2	1	1	0	1147	151	315	58	-1	
5	1	2	1	1	1	1147	151	112	58	0.123253	ee
5	1	2	1	1	2	1345	151	117	58	28.685173	ee
2	1	3	0	0	0	222	238	770	55	-1	
3	1	3	1	0	0	222	238	770	55	-1	
4	1	3	1	1	0	222	238	770	55	-1	
5	1	3	1	1	1	222	238	44	28	92.096123	26-
5	1	3	1	1	2	277	243	54	30	96.916031	The
5	1	3	1	1	3	342	253	72	25	96.447975	most
5	1	3	1	1	4	424	258	122	23	96.433670	common
5	1	3	1	1	5	557	258	58	32	95.472504	type
5	1	3	1	1	6	626	262	27	24	92.035789	of
5	1	3	1	1	7	662	263	53	26	87.568367	C.T.
5	1	3	1	1	8	727	263	22	25	96.657433	in
5	1	3	1	1	9	760	263	41	25	96.805771	the
5	1	3	1	1	10	812	263	69	27	96.743935	adult
5	1	3	1	1	11	891	256	69	30	96.923950	body
5	1	3	1	1	12	970	253	22	40	96.144791	is
2	1	4	0	0	0	1003	246	207	23	-1	
3	1	4	1	0	0	1003	246	207	23	-1	
4	1	4	1	1	0	1003	246	207	23	-1	
5	1	4	1	1	1	1003	246	207	23	0.000000	qchiciseonmsene
5	1	4	1	1	2	1164	242	49	32	33.498348	ont”
2	1	5	0	0	0	1257	248	84	42	-1	
3	1	5	1	0	0	1257	248	84	42	-1	
4	1	5	1	1	0	1257	248	84	42	-1	
5	1	5	1	1	1	1257	248	84	42	61.743694	reolar.
2	1	6	0	0	0	289	288	240	36	-1	
3	1	6	1	0	0	289	288	240	36	-1	
4	1	6	1	1	0	289	288	240	36	-1	
5	1	6	1	1	1	289	292	23	20	95.736000	a.
5	1	6	1	1	2	324	288	83	29	96.872528	Brown
5	1	6	1	1	3	418	292	111	32	88.347694	adipose.
2	1	7	0	0	0	879	294	132	28	-1	
3	1	7	1	0	0	879	294	132	28	-1	
4	1	7	1	1	0	879	294	132	28	-1	
5	1	7	1	1	1	879	303	21	19	91.033958	c.
5	1	7	1	1	2	912	294	99	25	64.585709	Mucoid.
2	1	8	0	0	0	1113	270	140	37	-1	
3	1	8	1	0	0	1113	270	140	37	-1	
4	1	8	1	1	0	1113	270	140	37	-1	
5	1	8	1	1	1	1113	283	15	24	55.767975	d.
5	1	8	1	1	2	1149	275	80	31	56.191185	Loose
5	1	8	1	1	3	1239	270	14	19	93.504951	4
2	1	9	0	0	0	623	298	155	29	-1	
3	1	9	1	0	0	623	298	155	29	-1	
4	1	9	1	1	0	623	298	155	29	-1	
5	1	9	1	1	1	623	298	22	27	91.602791	b.
5	1	9	1	1	2	658	300	120	27	91.158539	Reticular.
2	1	10	0	0	0	229	350	515	46	-1	
3	1	10	1	0	0	229	350	515	46	-1	
4	1	10	1	1	0	229	350	515	46	-1	
5	1	10	1	1	1	229	350	44	28	87.467209	27-
5	1	10	1	1	2	284	354	147	38	96.575172	Regarding
5	1	10	1	1	3	441	358	44	27	96.959030	the
5	1	10	1	1	4	496	362	180	34	96.873177	endothelium,
5	1	10	1	1	5	688	366	17	26	79.321274	it
5	1	10	1	1	6	714	366	30	25	79.321274	is:
2	1	11	0	0	0	296	397	488	34	-1	
3	1	11	1	0	0	296	397	488	34	-1	
4	1	11	1	1	0	296	397	488	34	-1	
5	1	11	1	1	1	296	402	21	20	96.412689	a.
5	1	11	1	1	2	329	397	79	34	96.578255	Lining
5	1	11	1	1	3	417	399	40	25	96.578255	the
5	1	11	1	1	4	468	398	71	28	96.304390	blood
5	1	11	1	1	5	549	404	96	24	96.968918	vessels
5	1	11	1	1	6	655	405	47	23	96.112961	and
5	1	11	1	1	7	713	405	71	24	96.112961	heart.
2	1	12	0	0	0	877	387	168	36	-1	
3	1	12	1	0	0	877	387	168	36	-1	
4	1	12	1	1	0	877	387	168	36	-1	
5	1	12	1	1	1	877	400	23	23	91.377060	b.
5	1	12	1	1	2	912	389	98	31	96.982697	Formed
5	1	12	1	1	3	1021	387	24	25	96.973427	of
2	1	13	0	0	0	1054	373	194	38	-1	
3	1	13	1	0	0	1054	373	194	38	-1	
4	1	13	1	1	0	1054	373	194	38	-1	
5	1	13	1	1	1	1054	385	120	25	96.564644	columnar
5	1	13	1	1	2	1182	373	66	38	9.854994	cells.
2	1	14	0	0	0	876	417	325	43	-1	
3	1	14	1	0	0	876	417	325	43	-1	
4	1	14	1	1	0	876	417	325	43	-1	
5	1	14	1	1	1	876	435	23	24	85.053391	d.
5	1	14	1	1	2	910	432	20	24	95.136444	A
5	1	14	1	1	3	938	432	54	28	95.136444	type
5	1	14	1	1	4	1003	425	24	24	96.915787	of
5	1	14	1	1	5	1035	419	109	28	93.279564	stratified
5	1	14	1	1	6	1155	417	46	30	92.696625	epit
2	1	15	0	0	0	1203	410	95	30	-1	
3	1	15	1	0	0	1203	410	95	30	-1	
4	1	15	1	1	0	1203	410	95	30	-1	
5	1	15	1	1	1	1203	410	95	30	61.345543	helium.
2	1	16	0	0	0	297	435	252	31	-1	
3	1	16	1	0	0	297	435	252	31	-1	
4	1	16	1	1	0	297	435	252	31	-1	
5	1	16	1	1	1	297	441	22	19	88.954063	c.
5	1	16	1	1	2	331	435	111	27	96.718941	Covered
5	1	16	1	1	3	452	436	31	30	96.971199	by
5	1	16	1	1	4	492	438	57	25	94.140434	cilia.
2	1	17	0	0	0	1020	482	152	34	-1	
3	1	17	1	0	0	1020	482	152	34	-1	
4	1	17	1	1	0	1020	482	152	34	-1	
5	1	17	1	1	1	1020	482	152	34	96.901604	epithelium.
2	1	18	0	0	0	237	499	772	33	-1	
3	1	18	1	0	0	237	499	772	33	-1	
4	1	18	1	1	0	237	499	772	33	-1	
5	1	18	1	1	1	237	499	43	25	90.614975	28-
5	1	18	1	1	2	292	500	118	26	91.715088	Follicles
5	1	18	1	1	3	420	500	28	25	96.989632	of
5	1	18	1	1	4	455	499	98	31	96.809250	thyroid
5	1	18	1	1	5	564	502	75	30	95.057922	gland
5	1	18	1	1	6	651	507	41	18	95.057922	are
5	1	18	1	1	7	703	502	65	24	96.473976	lined
5	1	18	1	1	8	779	503	32	29	92.627762	by
5	1	18	1	1	9	823	507	186	20	0.000000	\yseite-seet00
2	1	19	0	0	0	302	537	359	33	-1	
3	1	19	1	0	0	302	537	359	33	-1	
4	1	19	1	1	0	302	537	359	33	-1	
5	1	19	1	1	1	302	545	22	19	96.503830	a.
5	1	19	1	1	2	336	539	88	31	96.707428	Simple
5	1	19	1	1	3	434	537	122	25	96.729469	columnar
