level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1644	2325	-1	
2	1	1	0	0	0	129	103	1482	1728	-1	
3	1	1	1	0	0	129	103	1482	1728	-1	
4	1	1	1	1	0	131	103	1480	36	-1	
5	1	1	1	1	1	131	103	27	28	96.653572	8.
5	1	1	1	1	2	181	103	174	36	96.253670	Regarding
5	1	1	1	1	3	366	103	49	28	96.669533	the
5	1	1	1	1	4	426	104	55	27	96.694099	cell
5	1	1	1	1	5	492	103	188	28	96.123566	membrane:
5	1	1	1	1	6	1608	120	3	4	0.000000	.
4	1	1	1	2	0	181	155	758	36	-1	
5	1	1	1	2	1	181	164	27	19	93.138924	a.
5	1	1	1	2	2	219	155	181	36	93.056137	Glycocalyx
5	1	1	1	2	3	412	158	170	33	95.885948	represents
5	1	1	1	2	4	593	156	51	27	96.595200	the
5	1	1	1	2	5	655	155	81	28	96.024544	main
5	1	1	1	2	6	749	158	190	33	95.540154	component.
4	1	1	1	3	0	181	207	1305	37	-1	
5	1	1	1	3	1	181	208	29	27	93.095833	b.
5	1	1	1	3	2	219	207	186	28	90.946945	Cholesterol
5	1	1	1	3	3	418	208	159	27	96.686729	molecules
5	1	1	1	3	4	589	216	52	19	96.235847	are
5	1	1	1	3	5	653	210	122	33	96.196838	present
5	1	1	1	3	6	786	209	132	26	95.856155	between
5	1	1	1	3	7	931	209	93	27	95.856155	heads
5	1	1	1	3	8	1036	208	34	28	96.897903	of
5	1	1	1	3	9	1078	208	227	36	96.429054	phospholipids
5	1	1	1	3	10	1317	209	169	27	95.965233	molecules.
4	1	1	1	4	0	181	259	1036	36	-1	
5	1	1	1	4	1	181	268	25	19	92.116867	c.
5	1	1	1	4	2	219	259	214	36	96.445908	Phospholipid
5	1	1	1	4	3	446	260	159	27	96.172440	molecules
5	1	1	1	4	4	618	260	75	27	96.664879	have
5	1	1	1	4	5	705	260	88	35	96.442543	polar
5	1	1	1	4	6	804	260	91	27	95.694824	heads
5	1	1	1	4	7	906	260	61	27	95.695602	and
5	1	1	1	4	8	980	260	150	35	96.247528	nonpolar
5	1	1	1	4	9	1141	260	76	27	96.907806	tails.
4	1	1	1	5	0	180	311	924	35	-1	
5	1	1	1	5	1	180	311	29	27	93.016655	d.
5	1	1	1	5	2	218	311	141	27	96.255783	Intrinsic
5	1	1	1	5	3	371	311	133	34	95.977829	proteins
5	1	1	1	5	4	515	319	52	19	96.702682	are
5	1	1	1	5	5	579	311	110	35	96.790138	loosely
5	1	1	1	5	6	701	311	139	27	96.723412	attached
5	1	1	1	5	7	853	313	30	25	96.138184	to
5	1	1	1	5	8	895	311	73	35	96.593483	lipid
5	1	1	1	5	9	980	311	124	35	95.482437	bilayer.
4	1	1	1	6	0	130	406	1033	36	-1	
5	1	1	1	6	1	130	407	27	26	95.982903	9.
5	1	1	1	6	2	180	407	64	27	96.442131	The
5	1	1	1	6	3	255	406	193	36	96.346329	cytoplasmic
