level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	165	283	1311	1748	-1	
3	1	1	1	0	0	165	283	1311	1748	-1	
4	1	1	1	1	0	203	283	1204	58	-1	
5	1	1	1	1	1	203	299	42	27	89.568848	51-
5	1	1	1	1	2	257	298	77	43	80.110756	Fertili
5	1	1	1	1	3	362	285	38	39	29.383263	i
5	1	1	1	1	4	524	299	560	27	32.133976	EEE
5	1	1	1	1	5	1155	305	58	8	59.702583	—
5	1	1	1	1	6	1299	285	87	9	36.112083	ere:
5	1	1	1	1	7	1400	283	7	19	71.246948	|
4	1	1	1	2	0	330	319	481	31	-1	
5	1	1	1	2	1	330	319	88	27	13.297930	ization
5	1	1	1	2	2	430	329	63	21	92.423424	occurs
5	1	1	1	2	3	533	332	5	4	50.342140	j
5	1	1	1	2	4	792	325	19	3	0.000000	-
4	1	1	1	3	0	246	334	1161	58	-1	
5	1	1	1	3	1	246	347	22	20	2.058544	&.
5	1	1	1	3	2	288	346	129	36	72.412651	Intramural
5	1	1	1	3	3	428	362	48	26	34.065277	a
5	1	1	1	3	4	498	334	24	19	75.662422	rs
5	1	1	1	3	5	533	338	22	19	86.720917	in
5	1	1	1	3	6	565	336	41	26	92.475319	the
5	1	1	1	3	7	615	342	122	37	95.528687	following
5	1	1	1	3	8	747	353	46	23	95.839905	site
5	1	1	1	3	9	803	355	26	24	96.997826	of
5	1	1	1	3	10	837	354	40	22	96.714882	the
5	1	1	1	3	11	888	349	120	28	94.914703	Fallopian
5	1	1	1	3	12	1019	348	65	22	96.225777	tube:
5	1	1	1	3	13	1218	365	91	27	14.893513	‘pulum.
4	1	1	1	4	0	206	371	1201	63	-1	
5	1	1	1	4	1	206	401	86	33	81.215881	52-Th
5	1	1	1	4	2	479	381	3	3	58.980938	i
5	1	1	1	4	3	582	373	21	25	90.851357	b.
5	1	1	1	4	4	615	377	102	31	95.624817	Isthmus.
5	1	1	1	4	5	822	394	20	18	64.706375	c.
