level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1200	1800	-1	
2	1	1	0	0	0	0	9	1200	1746	-1	
3	1	1	1	0	0	0	9	1200	1746	-1	
4	1	1	1	1	0	1180	9	20	22	-1	
5	1	1	1	1	1	1180	9	20	22	87.889854	&
4	1	1	1	2	0	44	69	1129	46	-1	
5	1	1	1	2	1	44	94	32	21	41.475925	id
5	1	1	1	2	2	525	87	5	20	61.710262	\
4	1	1	1	3	0	22	88	928	60	-1	
5	1	1	1	3	1	22	124	1	24	88.910355	|
5	1	1	1	3	2	78	96	21	23	94.873970	8.
5	1	1	1	3	3	111	100	49	27	96.803238	The
5	1	1	1	3	4	170	110	70	27	50.770119	blood
5	1	1	1	3	5	250	114	55	22	92.460846	cells
5	1	1	1	3	6	313	107	49	23	96.820297	with
5	1	1	1	3	7	371	98	103	25	93.297806	receptor
5	1	1	1	3	8	482	91	35	21	56.005978	fOF
5	1	1	1	3	9	532	88	33	24	43.530499	IGE
5	1	1	1	3	10	573	98	44	21	77.414070	are:
5	1	1	1	3	11	891	119	59	11	46.617722	ahd
4	1	1	1	4	0	22	126	1013	65	-1	
5	1	1	1	4	1	22	149	1	32	68.491791	|
5	1	1	1	4	2	69	139	25	17	74.942894	4.
5	1	1	1	4	3	105	138	117	35	71.026863	Basophils
5	1	1	1	4	4	315	126	38	65	5.141878	Je
5	1	1	1	4	5	367	136	66	25	49.236141	RBCS
5	1	1	1	4	6	550	128	38	24	31.475248	a
5	1	1	1	4	7	589	133	151	35	89.963020	Lymphocytes
5	1	1	1	4	8	862	126	28	25	49.999825	4d.
5	1	1	1	4	9	901	128	134	26	96.476974	Eosinophils
4	1	1	1	5	0	46	178	1126	62	-1	
5	1	1	1	5	1	46	197	3	3	0.000000	.
5	1	1	1	5	2	64	194	40	46	36.541046	ix
5	1	1	1	5	3	112	200	58	26	96.519997	Oval
5	1	1	1	5	4	180	211	96	24	95.499626	specific
5	1	1	1	5	5	285	202	105	32	96.610023	granules
5	1	1	1	5	6	399	194	50	24	96.944160	with
5	1	1	1	5	7	457	187	101	24	95.977753	electron
5	1	1	1	5	8	568	190	72	43	96.111404	dense
5	1	1	1	5	9	650	205	53	16	96.635269	core
5	1	1	1	5	10	713	202	20	19	96.258278	is
5	1	1	1	5	11	743	203	58	17	96.892563	seen
5	1	1	1	5	12	812	196	29	20	96.813744	in:
4	1	1	1	6	0	42	218	1130	69	-1	
5	1	1	1	6	1	42	261	21	14	0.421085	_#
5	1	1	1	6	2	105	237	123	34	91.530273	Neutrophil
5	1	1	1	6	3	311	223	166	64	0.000000	_BMeonoorte
5	1	1	1	6	4	487	227	12	34	0.000000	f
5	1	1	1	6	5	577	234	35	26	0.000000	8
5	1	1	1	6	6	618	234	98	28	26.830135	Basophil
5	1	1	1	6	7	804	218	48	44	0.000000	_/6.
