level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	5	7	165	1	-1	
3	1	1	1	0	0	5	7	165	1	-1	
4	1	1	1	1	0	5	7	165	1	-1	
5	1	1	1	1	1	5	7	165	1	0.000000	—_—_—S—
5	1	1	1	1	2	111	0	22	17	0.000000	ES
5	1	1	1	1	3	142	0	32	17	46.414253	oS
2	1	2	0	0	0	149	188	1373	35	-1	
3	1	2	1	0	0	149	188	1373	35	-1	
4	1	2	1	1	0	149	188	1373	35	-1	
5	1	2	1	1	1	149	188	49	26	92.946487	58-
5	1	2	1	1	2	210	188	110	34	95.784973	During
5	1	2	1	1	3	334	188	122	26	96.884819	second
5	1	2	1	1	4	470	188	87	27	96.414108	week
5	1	2	1	1	5	568	188	34	27	95.969261	of
5	1	2	1	1	6	613	194	188	29	95.969261	pregnancy,
5	1	2	1	1	7	815	195	61	20	96.884674	one
5	1	2	1	1	8	889	189	34	26	96.446205	of
5	1	2	1	1	9	933	188	52	27	96.560303	the
5	1	2	1	1	10	997	188	155	35	96.124619	following
5	1	2	1	1	11	1166	190	185	26	96.387466	statements
5	1	2	1	1	12	1366	189	26	26	96.743004	is
5	1	2	1	1	13	1407	195	115	28	96.348915	wrong:
2	1	3	0	0	0	208	230	711	34	-1	
3	1	3	1	0	0	208	230	711	34	-1	
4	1	3	1	1	0	208	230	711	34	-1	
5	1	3	1	1	1	208	236	27	20	96.940010	a.
5	1	3	1	1	2	256	230	60	26	96.560867	The
5	1	3	1	1	3	329	230	157	34	96.564880	blastocyst
5	1	3	1	1	4	499	230	161	34	96.704720	completes
5	1	3	1	1	5	674	230	33	27	96.090134	its
5	1	3	1	1	6	721	230	198	34	96.576927	implantation.
2	1	4	0	0	0	210	272	724	35	-1	
3	1	4	1	0	0	210	272	724	35	-1	
4	1	4	1	1	0	210	272	724	35	-1	
5	1	4	1	1	1	210	272	26	26	89.885605	b.
5	1	4	1	1	2	256	272	60	26	96.428734	The
5	1	4	1	1	3	327	272	177	33	95.467461	trophoblast
5	1	4	1	1	4	516	272	204	27	96.774353	differentiates
5	1	4	1	1	5	734	273	54	26	96.989990	into
5	1	4	1	1	6	801	273	17	26	96.992912	2
5	1	4	1	1	7	832	273	102	34	96.877304	layers.
2	1	5	0	0	0	209	314	785	29	-1	
3	1	5	1	0	0	209	314	785	29	-1	
4	1	5	1	1	0	209	314	785	29	-1	
5	1	5	1	1	1	209	320	26	21	90.077240	c.
5	1	5	1	1	2	256	314	60	27	96.677444	The
5	1	5	1	1	3	330	314	78	27	95.957382	inner
5	1	5	1	1	4	419	314	51	27	96.021622	cell
5	1	5	1	1	5	483	320	83	22	96.443810	mass
5	1	5	1	1	6	580	314	142	28	95.996201	becomes
5	1	5	1	1	7	723	310	18	42	93.031845	a
5	1	5	1	1	8	764	315	149	28	91.968262	trilaminar
5	1	5	1	1	9	924	315	70	28	96.465958	disc.
2	1	6	0	0	0	209	357	521	34	-1	
3	1	6	1	0	0	209	357	521	34	-1	
4	1	6	1	1	0	209	357	521	34	-1	
5	1	6	1	1	1	209	357	28	26	92.315300	d.
5	1	6	1	1	2	257	357	59	26	95.818817	The
5	1	6	1	1	3	329	357	132	27	96.026833	amniotic
5	1	6	1	1	4	473	357	90	34	96.976898	cavity
5	1	6	1	1	5	576	357	22	27	96.411514	is
5	1	6	1	1	6	610	357	120	27	96.209297	formed.
2	1	7	0	0	0	148	423	1055	36	-1	
3	1	7	1	0	0	148	423	1055	36	-1	
4	1	7	1	1	0	148	423	1055	36	-1	
5	1	7	1	1	1	148	423	50	27	93.038246	59-
5	1	7	1	1	2	208	423	197	35	96.098015	Concerning
5	1	7	1	1	3	417	424	52	27	95.807205	the
5	1	7	1	1	4	483	424	151	34	95.807205	placenta,
5	1	7	1	1	5	649	431	61	20	95.885704	one
5	1	7	1	1	6	722	425	34	26	96.983063	of
5	1	7	1	1	7	766	425	53	27	96.425919	the
5	1	7	1	1	8	830	425	156	34	96.425919	following
5	1	7	1	1	9	1000	425	27	27	96.569901	is
5	1	7	1	1	10	1043	425	160	27	96.413139	incorrect:
2	1	8	0	0	0	208	466	787	34	-1	
3	1	8	1	0	0	208	466	787	34	-1	
4	1	8	1	1	0	208	466	787	34	-1	
5	1	8	1	1	1	208	471	26	21	96.524704	a.
5	1	8	1	1	2	258	466	35	26	80.059914	Its
5	1	8	1	1	3	304	466	68	26	96.164635	fetal
5	1	8	1	1	4	385	467	58	32	96.164635	part
5	1	8	1	1	5	455	466	141	34	96.591476	develops
5	1	8	1	1	6	607	466	71	27	96.829926	from
5	1	8	1	1	7	691	466	114	27	93.288338	chorion
5	1	8	1	1	8	819	467	176	27	91.770172	frondosum.
2	1	9	0	0	0	209	506	858	36	-1	
3	1	9	1	0	0	209	506	858	36	-1	
4	1	9	1	1	0	209	506	858	36	-1	
5	1	9	1	1	1	209	506	27	27	92.389702	b.
5	1	9	1	1	2	258	507	35	26	91.420341	Its
5	1	9	1	1	3	306	507	135	27	96.630585	maternal
5	1	9	1	1	4	455	508	60	32	96.863419	part
5	1	9	1	1	5	527	507	141	34	96.715195	develops
5	1	9	1	1	6	679	508	71	26	96.662933	from
5	1	9	1	1	7	764	508	122	27	93.138306	decidua
5	1	9	1	1	8	899	509	168	33	92.388344	capsularis.
2	1	10	0	0	0	207	548	881	28	-1	
3	1	10	1	0	0	207	548	881	28	-1	
4	1	10	1	1	0	207	548	881	28	-1	
5	1	10	1	1	1	207	554	27	20	92.363365	c.
5	1	10	1	1	2	255	548	93	27	95.869270	There
5	1	10	1	1	3	361	549	23	26	96.850906	is
5	1	10	1	1	4	396	554	17	21	95.072121	a
5	1	10	1	1	5	426	549	103	26	95.072121	barrier
5	1	10	1	1	6	541	549	131	26	96.728508	between
5	1	10	1	1	7	685	549	66	27	96.213707	fetal
5	1	10	1	1	8	764	550	57	26	96.587059	and
5	1	10	1	1	9	835	550	136	26	92.331154	maternal
5	1	10	1	1	10	996	550	92	26	92.331154	blood.
2	1	11	0	0	0	207	590	530	33	-1	
3	1	11	1	0	0	207	590	530	33	-1	
4	1	11	1	1	0	207	590	530	33	-1	
5	1	11	1	1	1	207	590	28	26	91.256226	d.
5	1	11	1	1	2	257	590	60	26	96.419205	Has
