level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1700	2200	-1	
2	1	1	0	0	0	209	206	249	48	-1	
3	1	1	1	0	0	209	206	249	48	-1	
4	1	1	1	1	0	209	206	249	48	-1	
5	1	1	1	1	1	209	206	44	27	90.885452	51-
5	1	1	1	1	2	264	211	166	42	0.000000	Fertilization
5	1	1	1	1	3	442	236	16	18	92.056961	o
2	1	2	0	0	0	457	270	33	22	-1	
3	1	2	1	0	0	457	270	33	22	-1	
4	1	2	1	1	0	457	270	33	22	-1	
5	1	2	1	1	1	457	270	33	22	93.999397	art
2	1	3	0	0	0	460	237	655	50	-1	
3	1	3	1	0	0	460	237	655	50	-1	
4	1	3	1	1	0	460	237	655	50	-1	
5	1	3	1	1	1	460	237	77	24	75.076164	Ccurs
5	1	3	1	1	2	549	239	22	25	95.774300	in
5	1	3	1	1	3	582	244	42	26	95.774300	the
5	1	3	1	1	4	633	250	125	37	96.931519	following
5	1	3	1	1	5	769	260	47	25	96.797173	site
5	1	3	1	1	6	826	263	27	24	96.797173	of
5	1	3	1	1	7	860	261	42	23	96.718719	the
5	1	3	1	1	8	913	257	124	28	95.564415	Fallopian
5	1	3	1	1	9	1047	256	68	22	95.564415	tube:
2	1	4	0	0	0	253	255	202	42	-1	
3	1	4	1	0	0	253	255	202	42	-1	
4	1	4	1	1	0	253	255	202	42	-1	
5	1	4	1	1	1	253	255	22	20	77.477333	a.
5	1	4	1	1	2	304	258	125	32	92.554008	Intramural
5	1	4	1	1	3	440	273	15	24	92.511711	p
2	1	5	0	0	0	616	289	122	28	-1	
3	1	5	1	0	0	616	289	122	28	-1	
4	1	5	1	1	0	616	289	122	28	-1	
5	1	5	1	1	1	616	302	4	5	68.160645	-
5	1	5	1	1	2	640	289	98	28	85.682190	Isthmus.
2	1	6	0	0	0	845	292	174	29	-1	
3	1	6	1	0	0	845	292	174	29	-1	
4	1	6	1	1	0	845	292	174	29	-1	
5	1	6	1	1	1	845	303	21	18	91.058975	c.
5	1	6	1	1	2	878	293	85	26	96.586952	Lateral
5	1	6	1	1	3	976	292	43	23	96.901268	1/3.
2	1	7	0	0	0	1135	273	211	40	-1	
3	1	7	1	0	0	1135	273	211	40	-1	
4	1	7	1	1	0	1135	273	211	40	-1	
5	1	7	1	1	1	1135	290	23	23	90.103233	d.
5	1	7	1	1	2	1170	273	176	38	10.752087	infundibulum.
2	1	8	0	0	0	212	310	284	47	-1	
3	1	8	1	0	0	212	310	284	47	-1	
4	1	8	1	1	0	212	310	284	47	-1	
5	1	8	1	1	1	212	310	43	29	76.490540	52-
5	1	8	1	1	2	265	315	53	30	76.490540	The
5	1	8	1	1	3	329	329	121	26	96.941971	common
5	1	8	1	1	4	462	331	34	26	96.697838	sit
2	1	9	0	0	0	497	339	150	35	-1	
3	1	9	1	0	0	497	339	150	35	-1	
4	1	9	1	1	0	497	339	150	35	-1	
5	1	9	1	1	1	497	339	13	19	80.409859	©
5	1	9	1	1	2	521	339	27	24	93.256149	of
5	1	9	1	1	3	557	340	90	34	91.300827	implan
2	1	10	0	0	0	264	358	232	35	-1	
3	1	10	1	0	0	264	358	232	35	-1	
4	1	10	1	1	0	264	358	232	35	-1	
5	1	10	1	1	1	264	361	22	19	95.641663	a.
5	1	10	1	1	2	297	358	106	32	96.785370	Anterior
5	1	10	1	1	3	411	368	49	25	94.741318	wall
5	1	10	1	1	4	472	370	24	23	96.965027	of
2	1	11	0	0	0	504	373	136	34	-1	
3	1	11	1	0	0	504	373	136	34	-1	
4	1	11	1	1	0	504	373	136	34	-1	
5	1	11	1	1	1	504	373	39	26	96.982880	the
5	1	11	1	1	2	552	378	88	29	92.609474	fundus
2	1	12	0	0	0	650	351	333	33	-1	
3	1	12	1	0	0	650	351	333	33	-1	
4	1	12	1	1	0	650	351	333	33	-1	
5	1	12	1	1	1	650	351	77	27	96.944244	tation
5	1	12	1	1	2	739	355	22	24	96.915016	in
