level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1700	2200	-1	
2	1	1	0	0	0	114	124	1462	1761	-1	
3	1	1	1	0	0	107	124	1469	1776	-1	
4	1	1	1	1	0	149	124	1210	31	-1	
5	1	1	1	1	1	149	146	1	9	67.651566	|
5	1	1	1	1	2	360	144	73	10	8.460026	aca”
5	1	1	1	1	3	582	124	436	25	0.000000	———
5	1	1	1	1	4	1311	129	48	7	36.524830	me
4	1	1	1	2	0	149	153	938	52	-1	
5	1	1	1	2	1	149	162	1	22	90.486893	|
5	1	1	1	2	2	607	160	8	25	39.241444	5
5	1	1	1	2	3	619	160	72	34	39.820690	pal)
5	1	1	1	2	4	701	163	74	37	0.000000	deal
5	1	1	1	2	5	789	137	12	72	67.175758	—
5	1	1	1	2	6	813	164	73	41	20.177311	pall
5	1	1	1	2	7	896	159	59	37	52.667694	yuo
5	1	1	1	2	8	965	157	62	34	46.644474	call
5	1	1	1	2	9	1037	153	50	34	54.469906	Als
4	1	1	1	3	0	147	275	1282	85	-1	
5	1	1	1	3	1	147	309	1	51	90.524956	|
5	1	1	1	3	2	265	279	113	28	96.848579	Module
5	1	1	1	3	3	391	284	96	25	96.830826	Name:
5	1	1	1	3	4	501	286	185	33	93.539246	Introduction
5	1	1	1	3	5	699	297	54	24	96.705544	and
5	1	1	1	3	6	1012	288	76	25	71.648392	Date:
5	1	1	1	3	7	1103	275	178	34	58.939987	10/12/2022
5	1	1	1	3	8	1381	298	48	23	19.344282	ng
4	1	1	1	4	0	503	305	876	55	-1	
5	1	1	1	4	1	503	324	121	29	96.977104	Skeletal
5	1	1	1	4	2	636	329	112	31	96.578659	System
5	1	1	1	4	3	1011	325	75	25	96.984070	Time
5	1	1	1	4	4	1097	321	125	25	96.102539	allowed:
5	1	1	1	4	5	1236	312	53	29	93.303001	120
5	1	1	1	4	6	1301	305	78	28	82.863609	minu
4	1	1	1	5	0	264	343	1090	45	-1	
5	1	1	1	5	1	264	355	113	27	96.569473	Module
5	1	1	1	5	2	388	357	90	25	92.920364	Code:
5	1	1	1	5	3	492	360	64	27	92.573997	ISK-
5	1	1	1	5	4	567	364	47	24	89.895332	104
5	1	1	1	5	5	1194	364	5	5	91.589294	:
5	1	1	1	5	6	1288	343	66	29	93.037041	arks
4	1	1	1	6	0	263	355	1022	63	-1	
5	1	1	1	6	1	263	393	18	25	92.188904	E
5	1	1	1	6	2	1011	359	75	27	96.654167	Total
5	1	1	1	6	3	1100	359	99	24	96.157608	Marks:
5	1	1	1	6	4	1212	355	73	26	73.997635	72M
4	1	1	1	7	0	144	381	1185	121	-1	
5	1	1	1	7	1	144	412	2	90	87.609169	|
5	1	1	1	7	2	285	395	36	24	95.837631	nd
5	1	1	1	7	3	333	395	32	25	95.837631	of
5	1	1	1	7	4	376	395	112	25	96.535835	Module
5	1	1	1	7	5	501	398	83	26	96.062881	Exam
5	1	1	1	7	6	1012	396	122	26	96.131851	Number
5	1	1	1	7	7	1143	395	30	24	96.710510	of
5	1	1	1	7	8	1183	392	102	33	96.194908	pages:
5	1	1	1	7	9	1299	381	30	26	94.512230	11
4	1	1	1	8	0	256	431	1180	68	-1	
5	1	1	1	8	1	256	460	65	29	96.542145	The
5	1	1	1	8	2	332	468	92	21	95.510307	exam
5	1	1	1	8	3	437	463	147	29	95.864258	Consists
5	1	1	1	8	4	596	465	35	27	96.359039	of
5	1	1	1	8	5	642	466	57	28	90.984650	120
5	1	1	1	8	6	712	467	100	32	40.928555	MCQs
5	1	1	1	8	7	835	475	21	21	30.335264	to
5	1	1	1	8	8	875	478	28	11	96.189568	be
5	1	1	1	8	9	921	460	165	32	96.523598	answered
5	1	1	1	8	10	1100	460	28	27	96.914658	in
5	1	1	1	8	11	1140	459	53	28	96.054382	the
5	1	1	1	8	12	1206	450	118	34	96.858704	bubble
5	1	1	1	8	13	1335	431	101	60	96.484940	sheet
4	1	1	1	9	0	142	509	1380	66	-1	
5	1	1	1	9	1	142	570	1	5	78.697701	|
5	1	1	1	9	2	218	531	120	31	96.337791	Identify
5	1	1	1	9	3	347	532	48	24	96.879791	the
5	1	1	1	9	4	405	531	104	27	96.901627	choice
5	1	1	1	9	5	520	534	60	25	96.728600	that
5	1	1	1	9	6	589	535	68	26	96.634285	best
5	1	1	1	9	7	665	539	159	29	96.102234	completes
5	1	1	1	9	8	842	539	34	25	96.102234	the
5	1	1	1	9	9	891	532	156	28	96.322960	statement
5	1	1	1	9	10	1056	536	34	19	96.884285	or
5	1	1	1	9	11	1098	532	129	22	96.761276	answers
5	1	1	1	9	12	1239	525	48	24	96.938538	the
5	1	1	1	9	13	1297	509	150	46	96.395142	question.
5	1	1	1	9	14	1521	529	1	36	88.137360	|
4	1	1	1	10	0	141	583	1381	47	-1	
5	1	1	1	10	1	141	598	1	5	39.812393	|
5	1	1	1	10	2	212	590	25	23	35.642857	 1-
5	1	1	1	10	3	266	590	55	24	96.920921	The
5	1	1	1	10	4	332	589	138	30	96.069084	following
5	1	1	1	10	5	482	592	51	23	95.035751	cell
5	1	1	1	10	6	543	594	109	24	93.301468	stained
5	1	1	1	10	7	663	589	275	41	72.162781	metachromati¢ally
5	1	1	1	10	8	946	590	61	24	97.010254	with
5	1	1	1	10	9	1018	588	130	25	94.405762	toluidine
5	1	1	1	10	10	1160	586	62	23	94.405762	blue
5	1	1	1	10	11	1234	583	33	24	93.282654	is:
4	1	1	1	11	0	276	615	1090	48	-1	
5	1	1	1	11	1	276	632	23	19	95.887596	a.
5	1	1	1	11	2	322	627	104	24	96.129181	Plasma
5	1	1	1	11	3	436	627	54	23	92.652245	cell.
5	1	1	1	11	4	592	629	25	24	91.261292	b.
5	1	1	1	11	5	630	630	170	33	96.874077	Macrophage
5	1	1	1	11	6	942	633	23	18	92.705452	c.
5	1	1	1	11	7	979	626	65	24	96.522293	Mast
5	1	1	1	11	8	1054	624	53	24	95.926826	cell.
5	1	1	1	11	9	1207	620	25	24	70.128922	d.
5	1	1	1	11	10	1245	615	121	30	92.402519	Pericyte.
4	1	1	1	12	0	207	636	1076	80	-1	
5	1	1	1	12	1	207	687	28	24	92.660011	2-
5	1	1	1	12	2	265	686	57	25	95.196327	Cell
5	1	1	1	12	3	334	686	159	25	96.431488	membrane
5	1	1	1	12	4	504	693	53	20	96.652260	can
5	1	1	1	12	5	570	689	34	24	96.449211	be
5	1	1	1	12	6	615	690	107	26	91.307739	stained
5	1	1	1	12	7	735	692	16	24	91.307739	b
5	1	1	1	12	8	778	636	83	80	44.372677	MW
5	1	1	1	12	9	1140	682	6	5	92.507690	i
5	1	1	1	12	10	1248	679	35	10	96.686913	in:
4	1	1	1	13	0	764	681	758	36	-1	
5	1	1	1	13	1	764	709	3	7	89.396599	/
5	1	1	1	13	2	840	693	129	24	82.302788	following
5	1	1	1	13	3	982	681	208	29	96.180870	histochemical
5	1	1	1	13	4	1200	681	83	23	95.360901	stain:
4	1	1	1	14	0	273	703	1249	81	-1	
5	1	1	1	14	1	273	728	24	19	92.993561	a.
5	1	1	1	14	2	310	722	134	41	96.024002	Sudan
5	1	1	1	14	3	471	759	4	5	42.655415	Ill,
5	1	1	1	14	4	644	726	24	24	91.483452	b.
5	1	1	1	14	5	680	726	78	31	92.805756	Trypa
