level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	208	188	1305	48	-1	
3	1	1	1	0	0	208	188	1305	48	-1	
4	1	1	1	1	0	208	188	1305	48	-1	
5	1	1	1	1	1	208	188	1305	48	95.000000	 
2	1	2	0	0	0	258	260	852	37	-1	
3	1	2	1	0	0	258	260	852	37	-1	
4	1	2	1	1	0	258	260	852	37	-1	
5	1	2	1	1	1	258	264	59	26	92.980042	103-
5	1	2	1	1	2	331	266	56	26	96.966927	One
5	1	2	1	1	3	397	267	29	24	96.319527	of
5	1	2	1	1	4	434	267	41	24	96.319527	the
5	1	2	1	1	5	485	265	128	32	96.836174	following
5	1	2	1	1	6	626	268	21	24	96.937263	is
5	1	2	1	1	7	658	269	45	23	94.956497	not
5	1	2	1	1	8	712	273	14	19	94.956497	a
5	1	2	1	1	9	738	262	95	29	96.337479	branch
5	1	2	1	1	10	836	256	24	46	96.227425	of
5	1	2	1	1	11	863	262	60	25	96.952499	the
5	1	2	1	1	12	934	260	77	26	96.178444	radial
5	1	2	1	1	13	1021	261	89	28	96.776878	artery:
2	1	3	0	0	0	248	296	1177	512	-1	
3	1	3	1	0	0	248	296	1177	512	-1	
4	1	3	1	1	0	320	296	907	40	-1	
5	1	3	1	1	1	320	310	21	19	96.368546	a.
5	1	3	1	1	2	363	304	80	25	96.746109	Radial
5	1	3	1	1	3	454	304	117	24	96.866608	recurrent
5	1	3	1	1	4	580	306	82	30	90.072929	artery.
5	1	3	1	1	5	806	301	22	24	92.826164	b.
5	1	3	1	1	6	840	298	118	27	92.854813	Common
5	1	3	1	1	7	968	298	166	24	92.010109	interosseous
5	1	3	1	1	8	1144	296	83	26	71.120789	artery.
4	1	3	1	2	0	323	332	842	41	-1	
5	1	3	1	2	1	323	347	21	19	88.603104	c.
5	1	3	1	2	2	357	342	93	24	95.309471	Palmar
5	1	3	1	2	3	458	340	118	31	95.309471	(anterior)
5	1	3	1	2	4	587	342	85	31	95.336823	carpal.
5	1	3	1	2	5	808	337	23	24	91.897408	d.
5	1	3	1	2	6	844	336	82	27	96.811943	Dorsal
5	1	3	1	2	7	937	334	132	34	96.287209	(posterior)
5	1	3	1	2	8	1080	332	85	31	96.436226	carpal.
4	1	3	1	3	0	256	376	1169	56	-1	
5	1	3	1	3	1	256	406	57	24	78.283180	404-
5	1	3	1	3	2	329	406	75	25	92.947227	Ulnar
5	1	3	1	3	3	412	410	76	19	96.221375	nerve
5	1	3	1	3	4	499	406	72	24	96.738266	enter
5	1	3	1	3	5	580	406	42	25	96.037910	the
5	1	3	1	3	6	633	408	107	24	94.053741	forearm
5	1	3	1	3	7	752	405	114	24	90.919464	between
5	1	3	1	3	8	877	403	43	24	96.703621	the
5	1	3	1	3	9	930	404	48	23	96.960190	two
5	1	3	1	3	10	989	398	83	27	96.853493	heads
5	1	3	1	3	11	1083	397	28	24	97.006989	of
5	1	3	1	3	12	1119	396	43	24	95.965828	the
5	1	3	1	3	13	1171	389	131	32	96.738708	following
5	1	3	1	3	14	1313	376	112	49	96.226242	muscle:
4	1	3	1	4	0	317	435	761	37	-1	
5	1	3	1	4	1	317	448	21	18	96.585419	a.
5	1	3	1	4	2	359	442	81	24	96.581200	Flexor
5	1	3	1	4	3	448	442	62	30	93.306099	carpi
5	1	3	1	4	4	522	443	84	25	91.686737	ulnaris
5	1	3	1	4	5	790	440	22	24	92.790314	b.
