level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	95	178	1420	1963	-1	
3	1	1	1	0	0	95	178	1420	1963	-1	
4	1	1	1	1	0	150	178	1211	38	-1	
5	1	1	1	1	1	150	178	50	27	92.996857	68-
5	1	1	1	1	2	210	179	43	26	96.822807	All
5	1	1	1	1	3	266	179	35	27	96.920166	of
5	1	1	1	1	4	310	179	53	27	97.005196	the
5	1	1	1	1	5	375	179	154	35	96.597092	following
5	1	1	1	1	6	542	186	52	21	96.755249	are
5	1	1	1	1	7	608	180	156	27	96.419556	branches
5	1	1	1	1	8	777	180	34	27	95.989235	of
5	1	1	1	1	9	822	180	91	27	95.605469	radial
5	1	1	1	1	10	926	182	98	33	96.084587	artery
5	1	1	1	1	11	1039	180	26	27	96.342033	in
5	1	1	1	1	12	1079	181	52	26	96.575211	the
5	1	1	1	1	13	1145	180	81	28	96.168564	hand
5	1	1	1	1	14	1240	183	121	33	96.559174	except:
4	1	1	1	2	0	210	222	402	35	-1	
5	1	1	1	2	1	210	228	27	21	93.265091	a.
5	1	1	1	2	2	259	222	125	35	92.948822	Princips
5	1	1	1	2	3	397	223	104	34	96.218712	pollicis
5	1	1	1	2	4	513	224	99	33	96.779076	artery.
4	1	1	1	3	0	211	266	839	36	-1	
5	1	1	1	3	1	211	266	27	27	91.589447	b.
5	1	1	1	3	2	259	266	113	27	96.665321	Palmar
5	1	1	1	3	3	381	267	92	34	96.534912	digital
5	1	1	1	3	4	486	267	105	27	96.304016	branch
5	1	1	1	3	5	604	268	29	26	96.800468	to
5	1	1	1	3	6	646	267	104	27	96.493393	medial
5	1	1	1	3	7	763	267	62	27	96.002693	side
5	1	1	1	3	8	837	267	30	27	96.127769	of
5	1	1	1	3	9	880	267	61	27	96.127769	little
5	1	1	1	3	10	952	267	98	35	96.927200	finger.
4	1	1	1	4	0	210	309	1176	40	-1	
5	1	1	1	4	1	210	318	27	22	91.915207	c.
5	1	1	1	4	2	259	312	124	29	92.749489	Radialis
5	1	1	1	4	3	396	313	98	28	92.787346	indicis
5	1	1	1	4	4	505	314	99	34	96.944496	artery.
5	1	1	1	4	5	899	312	30	29	90.646835	d.
5	1	1	1	4	6	944	309	36	32	21.494417	1“
5	1	1	1	4	7	992	313	95	29	96.350800	dorsal
5	1	1	1	4	8	1099	314	175	35	96.747520	metacarpal
5	1	1	1	4	9	1287	315	99	34	96.128822	artery.
4	1	1	1	5	0	150	383	1305	36	-1	
5	1	1	1	5	1	150	383	50	27	92.503159	69-
5	1	1	1	5	2	210	383	61	28	93.288033	The
5	1	1	1	5	3	284	384	143	34	90.811119	palmaris
5	1	1	1	5	4	441	385	113	34	96.621582	longus
5	1	1	1	5	5	566	385	117	26	96.398773	tendon
5	1	1	1	5	6	696	385	27	26	96.168114	is
5	1	1	1	5	7	735	391	17	20	96.293068	a
5	1	1	1	5	8	765	385	101	26	95.734833	useful
5	1	1	1	5	9	879	385	94	34	96.572052	guide
5	1	1	1	5	10	983	387	32	24	96.749977	to
5	1	1	1	5	11	1027	385	99	27	96.783241	which
5	1	1	1	5	12	1142	391	92	21	96.625099	nerve
5	1	1	1	5	13	1246	387	30	25	96.625099	at
5	1	1	1	5	14	1287	386	52	26	96.413300	the
5	1	1	1	5	15	1351	386	104	26	96.171822	wrist?
4	1	1	1	6	0	103	418	1289	54	-1	
5	1	1	1	6	1	103	418	2	54	82.296494	|
5	1	1	1	6	2	198	434	26	20	96.840286	a.
5	1	1	1	6	3	247	428	113	27	95.657257	Median
5	1	1	1	6	4	374	434	95	21	95.657257	nerve.
5	1	1	1	6	5	906	429	27	26	93.094185	b.
5	1	1	1	6	6	946	429	126	26	93.267799	Anterior
5	1	1	1	6	7	1085	429	199	27	89.405212	interosseous
5	1	1	1	6	8	1297	435	95	21	96.873711	nerve.
4	1	1	1	7	0	197	471	943	29	-1	
5	1	1	1	7	1	197	477	27	21	92.260521	c.
5	1	1	1	7	2	239	471	142	27	93.188385	Posterior
5	1	1	1	7	3	392	472	200	27	92.491562	interosseous
5	1	1	1	7	4	605	478	96	21	96.839394	nerve.
5	1	1	1	7	5	907	473	28	26	92.313309	d.
5	1	1	1	7	6	950	472	84	28	93.799278	Ulnar
5	1	1	1	7	7	1046	478	94	21	96.755119	nerve.
4	1	1	1	8	0	102	473	1387	104	-1	
5	1	1	1	8	1	102	473	3	104	94.263252	|
5	1	1	1	8	2	149	540	49	27	91.728188	70-
5	1	1	1	8	3	220	540	173	35	95.923210	Regarding
5	1	1	1	8	4	406	541	52	27	96.765755	the
5	1	1	1	8	5	472	541	145	27	96.764786	relations
5	1	1	1	8	6	631	541	34	27	96.002327	of
5	1	1	1	8	7	674	541	53	27	96.479111	the
5	1	1	1	8	8	741	541	120	27	96.319061	median
5	1	1	1	8	9	877	547	92	21	96.406509	nerve
5	1	1	1	8	10	982	543	30	25	96.419769	at
5	1	1	1	8	11	1023	541	52	27	96.419769	the
5	1	1	1	8	12	1087	542	92	31	96.493935	wrist,
5	1	1	1	8	13	1193	541	100	27	96.215324	select
5	1	1	1	8	14	1304	542	52	26	96.943146	the
5	1	1	1	8	15	1369	543	120	25	96.729668	correct
4	1	1	1	9	0	208	585	178	27	-1	
5	1	1	1	9	1	208	585	178	27	96.676010	statement:
4	1	1	1	10	0	208	628	686	34	-1	
5	1	1	1	10	1	208	634	27	20	96.916862	a.
5	1	1	1	10	2	257	628	63	27	96.699303	Lies
5	1	1	1	10	3	333	628	158	34	93.329178	superficial
5	1	1	1	10	4	503	630	28	25	96.560463	to
