level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	173	250	1247	49	-1	
3	1	1	1	0	0	173	250	1247	49	-1	
4	1	1	1	1	0	173	250	1247	49	-1	
5	1	1	1	1	1	173	282	46	9	37.060772	a
5	1	1	1	1	2	1119	250	301	49	0.000000	_s
2	1	2	0	0	0	172	285	989	13	-1	
3	1	2	1	0	0	172	285	989	13	-1	
4	1	2	1	1	0	172	285	989	13	-1	
5	1	2	1	1	1	172	285	989	13	95.000000	 
2	1	3	0	0	0	216	314	1115	906	-1	
3	1	3	1	0	0	216	314	1115	906	-1	
4	1	3	1	1	0	216	331	105	34	-1	
5	1	3	1	1	1	216	331	43	28	93.048386	26-
5	1	3	1	1	2	269	336	52	29	96.561516	The
4	1	3	1	2	0	333	317	917	52	-1	
5	1	3	1	2	1	333	347	58	22	96.239777	mos
5	1	3	1	2	2	943	345	5	5	57.517223	i
5	1	3	1	2	3	1236	317	14	20	0.000000	s
4	1	3	1	3	0	281	314	1017	94	-1	
5	1	3	1	3	1	281	383	22	20	50.330883	‘
5	1	3	1	3	2	315	346	215	62	22.328348	come
5	1	3	1	3	3	541	350	57	31	96.955887	type
5	1	3	1	3	4	609	354	26	23	82.504547	of
5	1	3	1	3	5	643	355	52	25	74.795059	C.T.
5	1	3	1	3	6	707	355	21	24	94.443077	in
5	1	3	1	3	7	739	355	40	25	96.342110	the
5	1	3	1	3	8	789	355	68	26	95.765457	adult
5	1	3	1	3	9	866	348	68	29	91.201897	body
5	1	3	1	3	10	944	350	20	19	10.235023	i8
5	1	3	1	3	11	975	339	201	22	0.000000	-m--——
5	1	3	1	3	12	1205	314	65	67	36.345451	per
5	1	3	1	3	13	1290	346	8	19	30.890049	r
4	1	3	1	4	0	446	366	749	51	-1	
5	1	3	1	4	1	446	389	69	26	91.249603	pose.
5	1	3	1	4	2	606	390	21	25	92.219162	b.
5	1	3	1	4	3	640	392	116	25	59.552002	Reticular.
5	1	3	1	4	4	855	395	20	18	87.084900	c.
5	1	3	1	4	5	887	380	96	30	91.182541	Mucoid.
5	1	3	1	4	6	1083	375	14	23	83.689575	d.
5	1	3	1	4	7	1117	366	78	31	23.842484	Loose
4	1	3	1	5	0	223	440	501	51	-1	
5	1	3	1	5	1	223	440	42	28	88.659325	27-
5	1	3	1	5	2	276	443	143	48	96.646416	Regarding
5	1	3	1	5	3	429	448	42	26	96.193214	the
5	1	3	1	5	4	482	451	176	34	96.045181	endothelium,
5	1	3	1	5	5	669	456	55	24	84.990906	itis:
4	1	3	1	6	0	287	459	927	70	-1	
